,left,right,combine
0,"/DksBi;HQbvG#S\!X@,z(-9e'&j|U_Myt:Iu+[","axORo0*A<JWf5 )F""ZK%?.mhgTE3q{n$r^PC~42`LV}6p8l7wNd=]Y1c>","/DksBi;HQbvG#S\!X@,z(-9e'&j|U_Myt:Iu+[axORo0*A<JWf5 )F""ZK%?.mhgTE3q{n$r^PC~42`LV}6p8l7wNd=]Y1c>"
1,"axORo0*A<JWf5 )F""ZK%?.mhgT",E3q{n$r^PC~42`LV}6p8l7wNd=]Y1c>,"axORo0*A<JWf5 )F""ZK%?.mhgTE3q{n$r^PC~42`LV}6p8l7wNd=]Y1c>"
2,"/DksBi;HQbvG#S\!X@,",z(-9e'&j|U_Myt:Iu+[,"/DksBi;HQbvG#S\!X@,z(-9e'&j|U_Myt:Iu+["
3,E3q{n$r^PC~42,`LV}6p8l7wNd=]Y1c>,E3q{n$r^PC~42`LV}6p8l7wNd=]Y1c>
4,axORo0*A<JWf,"5 )F""ZK%?.mhgT","axORo0*A<JWf5 )F""ZK%?.mhgT"
5,z(-9e'&j|,U_Myt:Iu+[,z(-9e'&j|U_Myt:Iu+[
6,/DksBi;,"HQbvG#S\!X@,","/DksBi;HQbvG#S\!X@,"
7,`LV}6p8l,7wNd=]Y1c>,`LV}6p8l7wNd=]Y1c>
8,E3q{n$r,^PC~42,E3q{n$r^PC~42
9,"5 )F""ZK",%?.mhgT,"5 )F""ZK%?.mhgT"
10,axORo0,*A<JWf,axORo0*A<JWf
11,U_Myt,:Iu+[,U_Myt:Iu+[
12,z(-9,e'&j|,z(-9e'&j|
13,HQbvG#S\,"!X@,","HQbvG#S\!X@,"
14,/Dk,sBi;,/DksBi;
15,7wNd,=]Y1c>,7wNd=]Y1c>
16,`LV},6p8l,`LV}6p8l
17,^P,C~42,^PC~42
18,%?.,mhgT,%?.mhgT
19,E3q,{n$r,E3q{n$r
20,5 ,")F""ZK","5 )F""ZK"
21,*A,<JWf,*A<JWf
22,ax,ORo0,axORo0
23,:I,u+[,:Iu+[
24,U_,Myt,U_Myt
25,e',&j|,e'&j|
26,z(,-9,z(-9
27,!X,"@,","!X@,"
28,/D,k,/Dk
29,HQb,vG#S\,HQbvG#S\
30,=]Y1,c>,=]Y1c>
31,sB,i;,sBi;
32,7w,Nd,7wNd
33,`L,V},`LV}
34,6p,8l,6p8l
35,C~,42,C~42
36,^,P,^P
37,E,3q,E3q
38,)F,"""ZK",")F""ZK"
39,%?,.,%?.
40,{n,$r,{n$r
41,mh,gT,mhgT
42,<,JWf,<JWf
43,5, ,5 
44,*,A,*A
45,M,yt,Myt
46,OR,o0,ORo0
47,u,+[,u+[
48,:,I,:I
49,a,x,ax
50,U,_,U_
51,z,(,z(
52,&j,|,&j|
53,-,9,-9
54,e,',e'
55,@,",","@,"
56,i,;,i;
57,HQ,b,HQb
58,=],Y1,=]Y1
59,N,d,Nd
60,!,X,!X
61,s,B,sB
62,vG#S,\,vG#S\
63,/,D,/D
64,c,>,c>
65,8,l,8l
66,4,2,42
67,6,p,6p
68,`,L,`L
69,V,},V}
70,7,w,7w
71,C,~,C~
72,3,q,3q
73,"""",ZK,"""ZK"
74,m,h,mh
75,g,T,gT
76,),F,)F
77,$,r,$r
78,{,n,{n
79,%,?,%?
80,JW,f,JWf
81,O,R,OR
82,o,0,o0
83,+,[,+[
84,y,t,yt
85,&,j,&j
86,=,],=]
87,H,Q,HQ
88,Y,1,Y1
89,vG#,S,vG#S
90,Z,K,ZK
91,J,W,JW
92,vG,#,vG#
93,v,G,vG
