,left,right,combine
0,"3ti]*6_{9)}Y7\Xj^wcB!y<-#[=,@:fL+ohaM0A%","GCU5T.E(qngRQ$r D'>xpl4FbzudZ;`HN""v2SOk|s1?~VIeJW8m&/KP","3ti]*6_{9)}Y7\Xj^wcB!y<-#[=,@:fL+ohaM0A%GCU5T.E(qngRQ$r D'>xpl4FbzudZ;`HN""v2SOk|s1?~VIeJW8m&/KP"
1,GCU5T.E(qngRQ$r D'>xpl4F,"bzudZ;`HN""v2SOk|s1?~VIeJW8m&/KP","GCU5T.E(qngRQ$r D'>xpl4FbzudZ;`HN""v2SOk|s1?~VIeJW8m&/KP"
2,3ti]*6_{9)}Y7\Xj^wcB!,"y<-#[=,@:fL+ohaM0A%","3ti]*6_{9)}Y7\Xj^wcB!y<-#[=,@:fL+ohaM0A%"
3,"bzudZ;`HN""v2SO",k|s1?~VIeJW8m&/KP,"bzudZ;`HN""v2SOk|s1?~VIeJW8m&/KP"
4,GCU5T.E(qngRQ$r, D'>xpl4F,GCU5T.E(qngRQ$r D'>xpl4F
5,"y<-#[=,@",:fL+ohaM0A%,"y<-#[=,@:fL+ohaM0A%"
6,3ti]*6_{9)}Y,7\Xj^wcB!,3ti]*6_{9)}Y7\Xj^wcB!
7,k|s1?~VIeJ,W8m&/KP,k|s1?~VIeJW8m&/KP
8,bzudZ,";`HN""v2SO","bzudZ;`HN""v2SO"
9, D',>xpl4F, D'>xpl4F
10,:fL+o,haM0A%,:fL+ohaM0A%
11,GCU5T.E(q,ngRQ$r,GCU5T.E(qngRQ$r
12,y<-#,"[=,@","y<-#[=,@"
13,7\Xj,^wcB!,7\Xj^wcB!
14,3ti]*,6_{9)}Y,3ti]*6_{9)}Y
15,W8m,&/KP,W8m&/KP
16,k|s1?~,VIeJ,k|s1?~VIeJ
17,";`HN""",v2SO,";`HN""v2SO"
18,bz,udZ,bzudZ
19,>xpl,4F,>xpl4F
20, ,D', D'
21,:f,L+o,:fL+o
22,ngR,Q$r,ngRQ$r
23,haM,0A%,haM0A%
24,GCU5,T.E(q,GCU5T.E(q
25,[=,",@","[=,@"
26,^wc,B!,^wcB!
27,6_{,9)}Y,6_{9)}Y
28,y<,-#,y<-#
29,7,\Xj,7\Xj
30,3t,i]*,3ti]*
31,VI,eJ,VIeJ
32,W8,m,W8m
33,&/,KP,&/KP
34,k|s1?,~,k|s1?~
35,;`H,"N""",";`HN"""
36,v2,SO,v2SO
37,u,dZ,udZ
38,b,z,bz
39,4,F,4F
40,>xp,l,>xpl
41,D,',D'
42,0,A%,0A%
43,ng,R,ngR
44,h,aM,haM
45,:,f,:f
46,T.,E(q,T.E(q
47,GC,U5,GCU5
48,L,+o,L+o
49,Q$,r,Q$r
50,",",@,",@"
51,[,=,[=
52,-,#,-#
53,6,_{,6_{
54,y,<,y<
55,i,]*,i]*
56,^,wc,^wc
57,9,)}Y,9)}Y
58,\,Xj,\Xj
59,B,!,B!
60,3,t,3t
61,K,P,KP
62,&,/,&/
63,W,8,W8
64,e,J,eJ
65,V,I,VI
66,k,|s1?,k|s1?
67,v,2,v2
68,;`,H,;`H
69,d,Z,dZ
70,S,O,SO
71,N,"""","N"""
72,>,xp,>xp
73,A,%,A%
74,a,M,aM
75,G,C,GC
76,+,o,+o
77,E,(q,E(q
78,Q,$,Q$
79,n,g,ng
80,T,.,T.
81,U,5,U5
82,],*,]*
83,X,j,Xj
84,)},Y,)}Y
85,_,{,_{
86,w,c,wc
87,|,s1?,|s1?
88,x,p,xp
89,;,`,;`
90,(,q,(q
91,),},)}
92,s1,?,s1?
93,s,1,s1
