,left,right,combine
0,">pIijKvO:FN#Q9W'Sl.HU7!%&C""w(VJoy`$6b","|?-5=aMuG30eZ84Bn\{td}X,A[)cE~<DxfR]*k_L2rTh1 @;z+^m/gPsqY",">pIijKvO:FN#Q9W'Sl.HU7!%&C""w(VJoy`$6b|?-5=aMuG30eZ84Bn\{td}X,A[)cE~<DxfR]*k_L2rTh1 @;z+^m/gPsqY"
1,"|?-5=aMuG30eZ84Bn\{td}X,A[)",cE~<DxfR]*k_L2rTh1 @;z+^m/gPsqY,"|?-5=aMuG30eZ84Bn\{td}X,A[)cE~<DxfR]*k_L2rTh1 @;z+^m/gPsqY"
2,>pIijKvO:FN#Q9W'Sl.H,"U7!%&C""w(VJoy`$6b",">pIijKvO:FN#Q9W'Sl.HU7!%&C""w(VJoy`$6b"
3,cE~<DxfR]*k_,L2rTh1 @;z+^m/gPsqY,cE~<DxfR]*k_L2rTh1 @;z+^m/gPsqY
4,|?-5=aMuG30eZ84,"Bn\{td}X,A[)","|?-5=aMuG30eZ84Bn\{td}X,A[)"
5,"U7!%&C""w",(VJoy`$6b,"U7!%&C""w(VJoy`$6b"
6,>pIijKvO:FN,#Q9W'Sl.H,>pIijKvO:FN#Q9W'Sl.H
7,L2rTh1 ,@;z+^m/gPsqY,L2rTh1 @;z+^m/gPsqY
8,cE~<Dx,fR]*k_,cE~<DxfR]*k_
9,Bn\{td,"}X,A[)","Bn\{td}X,A[)"
10,|?-5=aMuG,30eZ84,|?-5=aMuG30eZ84
11,(VJo,y`$6b,(VJoy`$6b
12,U7!%,"&C""w","U7!%&C""w"
13,>pIijKv,O:FN,>pIijKvO:FN
14,#Q9W,'Sl.H,#Q9W'Sl.H
15,@;z+,^m/gPsqY,@;z+^m/gPsqY
16,L2r,Th1 ,L2rTh1 
17,fR],*k_,fR]*k_
18,cE~,<Dx,cE~<Dx
19,"}X,A",[),"}X,A[)"
20,|?,-5=aMuG,|?-5=aMuG
21,30e,Z84,30eZ84
22,Bn\,{td,Bn\{td
23,y`,$6b,y`$6b
24,(V,Jo,(VJo
25,&C,"""w","&C""w"
26,U7,!%,U7!%
27,>pIi,jKv,>pIijKv
28,'S,l.H,'Sl.H
29,#Q,9W,#Q9W
30,O:,FN,O:FN
31,^m/gPs,qY,^m/gPsqY
32,@,;z+,@;z+
33,Th,1 ,Th1 
34,L2,r,L2r
35,f,R],fR]
36,*,k_,*k_
37,<,Dx,<Dx
38,c,E~,cE~
39,[,),[)
40,$6,b,$6b
41,-5=a,MuG,-5=aMuG
42,30,e,30e
43,Z8,4,Z84
44,|,?,|?
45,{t,d,{td
46,}X,",A","}X,A"
47,B,n\,Bn\
48,y,`,y`
49,(,V,(V
50,"""",w,"""w"
51,J,o,Jo
52,&,C,&C
53,!,%,!%
54,l.,H,l.H
55,9,W,9W
56,U,7,U7
57,',S,'S
58,F,N,FN
59,;,z+,;z+
60,#,Q,#Q
61,O,:,O:
62,^m,/gPs,^m/gPs
63,>p,Ii,>pIi
64,q,Y,qY
65,jK,v,jKv
66,1, ,1 
67,T,h,Th
68,L,2,L2
69,k,_,k_
70,D,x,Dx
71,R,],R]
72,E,~,E~
73,Z,8,Z8
74,},X,}X
75,{,t,{t
76,n,\,n\
77,-5=,a,-5=a
78,3,0,30
79,$,6,$6
80,Mu,G,MuG
81,",",A,",A"
82,^,m,^m
83,j,K,jK
84,>,p,>p
85,z,+,z+
86,I,i,Ii
87,l,.,l.
88,/,gPs,/gPs
89,M,u,Mu
90,-5,=,-5=
91,g,Ps,gPs
92,P,s,Ps
93,-,5,-5
