,left,right,combine
0,"|N6ZE=x'}>?93%Swstf)yB]`HRUL^Ibc*""!2","VO$g~@l\mr.uPz:jDa[{W (/Q&#hdCF8-nM<q4,e_K1+X5GTAp7v0o;JikY","|N6ZE=x'}>?93%Swstf)yB]`HRUL^Ibc*""!2VO$g~@l\mr.uPz:jDa[{W (/Q&#hdCF8-nM<q4,e_K1+X5GTAp7v0o;JikY"
1,VO$g~@l\mr.uPz:jDa[{W (/,"Q&#hdCF8-nM<q4,e_K1+X5GTAp7v0o;JikY","VO$g~@l\mr.uPz:jDa[{W (/Q&#hdCF8-nM<q4,e_K1+X5GTAp7v0o;JikY"
2,|N6ZE=x'}>?93%Swst,"f)yB]`HRUL^Ibc*""!2","|N6ZE=x'}>?93%Swstf)yB]`HRUL^Ibc*""!2"
3,"Q&#hdCF8-nM<q4,e",_K1+X5GTAp7v0o;JikY,"Q&#hdCF8-nM<q4,e_K1+X5GTAp7v0o;JikY"
4,VO$g~@l\mr.uP,z:jDa[{W (/,VO$g~@l\mr.uPz:jDa[{W (/
5,f)yB]`HR,"UL^Ibc*""!2","f)yB]`HRUL^Ibc*""!2"
6,|N6ZE=x'},>?93%Swst,|N6ZE=x'}>?93%Swst
7,_K1+X5GTA,p7v0o;JikY,_K1+X5GTAp7v0o;JikY
8,Q&#hdCF,"8-nM<q4,e","Q&#hdCF8-nM<q4,e"
9,z:jDa[{,W (/,z:jDa[{W (/
10,VO$g~@l,\mr.uP,VO$g~@l\mr.uP
11,UL^Ib,"c*""!2","UL^Ibc*""!2"
12,f)yB,]`HR,f)yB]`HR
13,>?93,%Swst,>?93%Swst
14,p7v0o,;JikY,p7v0o;JikY
15,|N6ZE,=x'},|N6ZE=x'}
16,_K1,+X5GTA,_K1+X5GTA
17,8-nM,"<q4,e","8-nM<q4,e"
18,Q&#,hdCF,Q&#hdCF
19,W ,(/,W (/
20,VO,$g~@l,VO$g~@l
21,\m,r.uP,\mr.uP
22,z:jD,a[{,z:jDa[{
23,c*,"""!2","c*""!2"
24,UL,^Ib,UL^Ib
25,]`,HR,]`HR
26,f),yB,f)yB
27,%Sws,t,%Swst
28,;J,ikY,;JikY
29,|N6,ZE,|N6ZE
30,=x,'},=x'}
31,>?,93,>?93
32,p7v,0o,p7v0o
33,+X5,GTA,+X5GTA
34,8-,nM,8-nM
35,hd,CF,hdCF
36,<q,"4,e","<q4,e"
37,_,K1,_K1
38,Q&,#,Q&#
39,(,/,(/
40,r.,uP,r.uP
41,W, ,W 
42,a,[{,a[{
43,z:,jD,z:jD
44,$g~@,l,$g~@l
45,V,O,VO
46,"""",!2,"""!2"
47,\,m,\m
48,y,B,yB
49,^,Ib,^Ib
50,],`,]`
51,U,L,UL
52,H,R,HR
53,c,*,c*
54,f,),f)
55,p,7v,p7v
56,0,o,0o
57,=,x,=x
58,Z,E,ZE
59,|,N6,|N6
60,%,Sws,%Sws
61,GT,A,GTA
62,9,3,93
63,;,J,;J
64,ik,Y,ikY
65,>,?,>?
66,',},'}
67,+,X5,+X5
68,<,q,<q
69,h,d,hd
70,K,1,K1
71,8,-,8-
72,n,M,nM
73,4,",e","4,e"
74,C,F,CF
75,Q,&,Q&
76,z,:,z:
77,$g,~@,$g~@
78,r,.,r.
79,!,2,!2
80,j,D,jD
81,[,{,[{
82,u,P,uP
83,I,b,Ib
84,N,6,N6
85,G,T,GT
86,X,5,X5
87,7,v,7v
88,S,ws,Sws
89,i,k,ik
90,",",e,",e"
91,~,@,~@
92,$,g,$g
93,w,s,ws
