,left,right,combine
0,B8m3r}(07w&Qj+.o_p!Eu:R@)Lf{Ox^[-P?Y,"k""l1F<G*% VWeAidq#9J;ZUh,'KnM2Hy$Dv`Ns4=5TC6z\gcbSXta~/|]I>","B8m3r}(07w&Qj+.o_p!Eu:R@)Lf{Ox^[-P?Yk""l1F<G*% VWeAidq#9J;ZUh,'KnM2Hy$Dv`Ns4=5TC6z\gcbSXta~/|]I>"
1,"k""l1F<G*% VWeAidq#9J;ZU","h,'KnM2Hy$Dv`Ns4=5TC6z\gcbSXta~/|]I>","k""l1F<G*% VWeAidq#9J;ZUh,'KnM2Hy$Dv`Ns4=5TC6z\gcbSXta~/|]I>"
2,B8m3r}(07w&Qj+.o_p!,Eu:R@)Lf{Ox^[-P?Y,B8m3r}(07w&Qj+.o_p!Eu:R@)Lf{Ox^[-P?Y
3,"h,'KnM2Hy$D",v`Ns4=5TC6z\gcbSXta~/|]I>,"h,'KnM2Hy$Dv`Ns4=5TC6z\gcbSXta~/|]I>"
4,"k""l1F<G*% V",WeAidq#9J;ZU,"k""l1F<G*% VWeAidq#9J;ZU"
5,Eu:R@)Lf,{Ox^[-P?Y,Eu:R@)Lf{Ox^[-P?Y
6,B8m3r}(07,w&Qj+.o_p!,B8m3r}(07w&Qj+.o_p!
7,v`Ns4=5TC6z,\gcbSXta~/|]I>,v`Ns4=5TC6z\gcbSXta~/|]I>
8,"h,'Kn",M2Hy$D,"h,'KnM2Hy$D"
9,WeAidq,#9J;ZU,WeAidq#9J;ZU
10,"k""l1F",<G*% V,"k""l1F<G*% V"
11,Eu:R,@)Lf,Eu:R@)Lf
12,{Ox^[,-P?Y,{Ox^[-P?Y
13,w&Qj+.o,_p!,w&Qj+.o_p!
14,v`Ns4=,5TC6z,v`Ns4=5TC6z
15,\gcbSXta,~/|]I>,\gcbSXta~/|]I>
16,B8m3r,}(07,B8m3r}(07
17,M2,Hy$D,M2Hy$D
18,"h,'",Kn,"h,'Kn"
19,WeA,idq,WeAidq
20,<G*%, V,<G*% V
21,#9,J;ZU,#9J;ZU
22,"k""",l1F,"k""l1F"
23,-P,?Y,-P?Y
24,{O,x^[,{Ox^[
25,@),Lf,@)Lf
26,Eu,:R,Eu:R
27,_,p!,_p!
28,Hy,$D,Hy$D
29,5TC,6z,5TC6z
30,B8m,3r,B8m3r
31,~/|],I>,~/|]I>
32,\gcb,SXta,\gcbSXta
33,}(0,7,}(07
34,w&Qj+,.o,w&Qj+.o
35,v`,Ns4=,v`Ns4=
36,M,2,M2
37,K,n,Kn
38,#,9,#9
39,W,eA,WeA
40,"h,",',"h,'"
41,<G,*%,<G*%
42,J;,ZU,J;ZU
43, ,V, V
44,id,q,idq
45,l1,F,l1F
46,k,"""","k"""
47,@,),@)
48,-,P,-P
49,{,O,{O
50,L,f,Lf
51,x^,[,x^[
52,:,R,:R
53,E,u,Eu
54,?,Y,?Y
55,p,!,p!
56,.,o,.o
57,B,8m,B8m
58,H,y,Hy
59,},(0,}(0
60,w,&Qj+,w&Qj+
61,I,>,I>
62,SXt,a,SXta
63,6,z,6z
64,5T,C,5TC
65,3,r,3r
66,~/,|],~/|]
67,Ns4,=,Ns4=
68,$,D,$D
69,v,`,v`
70,\,gcb,\gcb
71,h,",","h,"
72,e,A,eA
73,l,1,l1
74,Z,U,ZU
75,i,d,id
76,*,%,*%
77,<,G,<G
78,J,;,J;
79,x,^,x^
80,|,],|]
81,(,0,(0
82,5,T,5T
83,~,/,~/
84,N,s4,Ns4
85,&Q,j+,&Qj+
86,8,m,8m
87,SX,t,SXt
88,gc,b,gcb
89,g,c,gc
90,&,Q,&Q
91,j,+,j+
92,S,X,SX
93,s,4,s4
