,left,right,combine
0,"lZ@T0|YIv;?HbEstc*RA.X]%m<'y,{1-!O79z6F( /&8^","p""xr\ojW5UL$V#)Pd2=:3D_JuqSinaBh>4eKMN+g~`}CQG[fwk","lZ@T0|YIv;?HbEstc*RA.X]%m<'y,{1-!O79z6F( /&8^p""xr\ojW5UL$V#)Pd2=:3D_JuqSinaBh>4eKMN+g~`}CQG[fwk"
1,"p""xr\ojW5UL$V#)Pd2=:3D_J",uqSinaBh>4eKMN+g~`}CQG[fwk,"p""xr\ojW5UL$V#)Pd2=:3D_JuqSinaBh>4eKMN+g~`}CQG[fwk"
2,lZ@T0|YIv;?HbEstc*RA,".X]%m<'y,{1-!O79z6F( /&8^","lZ@T0|YIv;?HbEstc*RA.X]%m<'y,{1-!O79z6F( /&8^"
3,uqSinaBh>4eK,MN+g~`}CQG[fwk,uqSinaBh>4eKMN+g~`}CQG[fwk
4,"p""xr\ojW5U",L$V#)Pd2=:3D_J,"p""xr\ojW5UL$V#)Pd2=:3D_J"
5,".X]%m<'y,{1-!",O79z6F( /&8^,".X]%m<'y,{1-!O79z6F( /&8^"
6,lZ@T0|YIv,;?HbEstc*RA,lZ@T0|YIv;?HbEstc*RA
7,MN+g~`,}CQG[fwk,MN+g~`}CQG[fwk
8,uqSinaB,h>4eK,uqSinaBh>4eK
9,L$V#)Pd,2=:3D_J,L$V#)Pd2=:3D_J
10,"p""xr",\ojW5U,"p""xr\ojW5U"
11,O79z6F,( /&8^,O79z6F( /&8^
12,;?HbEs,tc*RA,;?HbEstc*RA
13,.X]%m,"<'y,{1-!",".X]%m<'y,{1-!"
14,lZ@T,0|YIv,lZ@T0|YIv
15,}CQG,[fwk,}CQG[fwk
16,MN,+g~`,MN+g~`
17,h>,4eK,h>4eK
18,L$V,#)Pd,L$V#)Pd
19,\o,jW5U,\ojW5U
20,uqS,inaB,uqSinaB
21,2=:,3D_J,2=:3D_J
22,"p""",xr,"p""xr"
23,( ,/&8^,( /&8^
24,O79,z6F,O79z6F
25,tc*,RA,tc*RA
26,"<'y,{",1-!,"<'y,{1-!"
27,.X,]%m,.X]%m
28,;?Hb,Es,;?HbEs
29,0|,YIv,0|YIv
30,+g,~`,+g~`
31,lZ,@T,lZ@T
32,},CQG,}CQG
33,[f,wk,[fwk
34,M,N,MN
35,4,eK,4eK
36,h,>,h>
37,uq,S,uqS
38,2,=:,2=:
39,L,$V,L$V
40,\,o,\o
41,j,W5U,jW5U
42,3,D_J,3D_J
43,in,aB,inaB
44,#)P,d,#)Pd
45,p,"""","p"""
46,/&8,^,/&8^
47,(, ,( 
48,x,r,xr
49,z6,F,z6F
50,O7,9,O79
51,t,c*,tc*
52,E,s,Es
53,1,-!,1-!
54,;?,Hb,;?Hb
55,R,A,RA
56,Y,Iv,YIv
57,],%m,]%m
58,.,X,.X
59,<,"'y,{","<'y,{"
60,0,|,0|
61,~,`,~`
62,@,T,@T
63,w,k,wk
64,l,Z,lZ
65,CQ,G,CQG
66,+,g,+g
67,[,f,[f
68,e,K,eK
69,W,5U,W5U
70,a,B,aB
71,#,)P,#)P
72,i,n,in
73,D_,J,D_J
74,=,:,=:
75,$,V,$V
76,u,q,uq
77,/,&8,/&8
78,z,6,z6
79,c,*,c*
80,-,!,-!
81,%,m,%m
82,O,7,O7
83,H,b,Hb
84,I,v,Iv
85,"'y,",{,"'y,{"
86,;,?,;?
87,C,Q,CQ
88,&,8,&8
89,D,_,D_
90,5,U,5U
91,),P,)P
92,',"y,","'y,"
93,y,",","y,"
