,left,right,combine
0,"Gt$U@VjWq""#JY}NA>e[M!%wPQ'IyT06+;_Ocna9vu,Fb",-s 24`gXmfdolkz7]=|*ri^\<SBx)RDZ:38/L5?~h1&E({KCp.H,"Gt$U@VjWq""#JY}NA>e[M!%wPQ'IyT06+;_Ocna9vu,Fb-s 24`gXmfdolkz7]=|*ri^\<SBx)RDZ:38/L5?~h1&E({KCp.H"
1,-s 24`gXmfdolkz7]=,|*ri^\<SBx)RDZ:38/L5?~h1&E({KCp.H,-s 24`gXmfdolkz7]=|*ri^\<SBx)RDZ:38/L5?~h1&E({KCp.H
2,"Gt$U@VjWq""#JY}NA>","e[M!%wPQ'IyT06+;_Ocna9vu,Fb","Gt$U@VjWq""#JY}NA>e[M!%wPQ'IyT06+;_Ocna9vu,Fb"
3,|*ri^\<SBx)RD,Z:38/L5?~h1&E({KCp.H,|*ri^\<SBx)RDZ:38/L5?~h1&E({KCp.H
4,-s 24`g,Xmfdolkz7]=,-s 24`gXmfdolkz7]=
5,e[M!%wPQ'IyT,"06+;_Ocna9vu,Fb","e[M!%wPQ'IyT06+;_Ocna9vu,Fb"
6,Gt$U@VjW,"q""#JY}NA>","Gt$U@VjWq""#JY}NA>"
7,Z:38/L5?~h1,&E({KCp.H,Z:38/L5?~h1&E({KCp.H
8,|*ri^\<,SBx)RD,|*ri^\<SBx)RD
9,Xmfdo,lkz7]=,Xmfdolkz7]=
10,-s ,24`g,-s 24`g
11,06+;_Ocna,"9vu,Fb","06+;_Ocna9vu,Fb"
12,e[M!%wP,Q'IyT,e[M!%wPQ'IyT
13,"q""#J",Y}NA>,"q""#JY}NA>"
14,Gt$U,@VjW,Gt$U@VjW
15,&E({K,Cp.H,&E({KCp.H
16,Z:38/,L5?~h1,Z:38/L5?~h1
17,SB,x)RD,SBx)RD
18,|*ri,^\<,|*ri^\<
19,lkz,7]=,lkz7]=
20,Xm,fdo,Xmfdo
21,-s, ,-s 
22,24,`g,24`g
23,"9vu,",Fb,"9vu,Fb"
24,Y}N,A>,Y}NA>
25,e[M!%,wP,e[M!%wP
26,06+;,_Ocna,06+;_Ocna
27,Q',IyT,Q'IyT
28,"q""",#J,"q""#J"
29,Gt,$U,Gt$U
30,@V,jW,@VjW
31,Cp,.H,Cp.H
32,Z:,38/,Z:38/
33,L5?,~h1,L5?~h1
34,&E(,{K,&E({K
35,x),RD,x)RD
36,S,B,SB
37,^\,<,^\<
38,7],=,7]=
39,lk,z,lkz
40,f,do,fdo
41,|*,ri,|*ri
42,-,s,-s
43,`,g,`g
44,X,m,Xm
45,2,4,24
46,F,b,Fb
47,Q,',Q'
48,9vu,",","9vu,"
49,e,[M!%,e[M!%
50,Y},N,Y}N
51,Iy,T,IyT
52,A,>,A>
53,_Oc,na,_Ocna
54,w,P,wP
55,06,+;,06+;
56,#,J,#J
57,$,U,$U
58,j,W,jW
59,.,H,.H
60,@,V,@V
61,q,"""","q"""
62,G,t,Gt
63,C,p,Cp
64,~,h1,~h1
65,&E,(,&E(
66,R,D,RD
67,L5,?,L5?
68,{,K,{K
69,3,8/,38/
70,Z,:,Z:
71,x,),x)
72,|,*,|*
73,l,k,lk
74,7,],7]
75,d,o,do
76,^,\,^\
77,r,i,ri
78,I,y,Iy
79,+,;,+;
80,9,vu,9vu
81,Y,},Y}
82,n,a,na
83,0,6,06
84,[,M!%,[M!%
85,_O,c,_Oc
86,L,5,L5
87,h,1,h1
88,&,E,&E
89,8,/,8/
90,_,O,_O
91,v,u,vu
92,M!,%,M!%
93,M,!,M!
