,left,right,combine
0,#|mz=(FNT+\i&4O}`IJ3)K:PQ92%oVx HX!6<Gg{,"fvCrDU*aYMjbdn87weh_/-E@?.^~qA,t]$c15RWZ'uB;p""[0SlskLy>","#|mz=(FNT+\i&4O}`IJ3)K:PQ92%oVx HX!6<Gg{fvCrDU*aYMjbdn87weh_/-E@?.^~qA,t]$c15RWZ'uB;p""[0SlskLy>"
1,fvCrDU*aYMjbdn87weh,"_/-E@?.^~qA,t]$c15RWZ'uB;p""[0SlskLy>","fvCrDU*aYMjbdn87weh_/-E@?.^~qA,t]$c15RWZ'uB;p""[0SlskLy>"
2,#|mz=(FNT+\i&4O}`IJ3)K:P,Q92%oVx HX!6<Gg{,#|mz=(FNT+\i&4O}`IJ3)K:PQ92%oVx HX!6<Gg{
3,_/-E@?.^~qA,",t]$c15RWZ'uB;p""[0SlskLy>","_/-E@?.^~qA,t]$c15RWZ'uB;p""[0SlskLy>"
4,fvCrDU*aY,Mjbdn87weh,fvCrDU*aYMjbdn87weh
5,Q92%oVx H,X!6<Gg{,Q92%oVx HX!6<Gg{
6,",t]$c15RW","Z'uB;p""[0SlskLy>",",t]$c15RWZ'uB;p""[0SlskLy>"
7,#|mz=(FNT+,\i&4O}`IJ3)K:P,#|mz=(FNT+\i&4O}`IJ3)K:P
8,_/-E@?.,^~qA,_/-E@?.^~qA
9,Mjbdn,87weh,Mjbdn87weh
10,fvCr,DU*aY,fvCrDU*aY
11,X!6,<Gg{,X!6<Gg{
12,Q92%oVx, H,Q92%oVx H
13,#|mz,=(FNT+,#|mz=(FNT+
14,\i&4O}`I,J3)K:P,\i&4O}`IJ3)K:P
15,",t]$",c15RW,",t]$c15RW"
16,Z'uB;,"p""[0SlskLy>","Z'uB;p""[0SlskLy>"
17,^~,qA,^~qA
18,_/-E,@?.,_/-E@?.
19,Mj,bdn,Mjbdn
20,87,weh,87weh
21,DU,*aY,DU*aY
22,X!,6,X!6
23,<G,g{,<Gg{
24,fv,Cr,fvCr
25, ,H, H
26,\i&4O,}`I,\i&4O}`I
27,Q92%,oVx,Q92%oVx
28,"p""[0S",lskLy>,"p""[0SlskLy>"
29,J3),K:P,J3)K:P
30,c15,RW,c15RW
31,=(,FNT+,=(FNT+
32,#|m,z,#|mz
33,Z'u,B;,Z'uB;
34,",t",]$,",t]$"
35,q,A,qA
36,^,~,^~
37,@?,.,@?.
38,_/,-E,_/-E
39,bd,n,bdn
40,we,h,weh
41,8,7,87
42,M,j,Mj
43,*,aY,*aY
44,X,!,X!
45,g,{,g{
46,f,v,fv
47,<,G,<G
48,C,r,Cr
49,D,U,DU
50,J3,),J3)
51,\i&,4O,\i&4O
52,oV,x,oVx
53,F,NT+,FNT+
54,B,;,B;
55,#|,m,#|m
56,ls,kLy>,lskLy>
57,c,15,c15
58,}`,I,}`I
59,=,(,=(
60,",",t,",t"
61,Z,'u,Z'u
62,"p""[0",S,"p""[0S"
63,],$,]$
64,Q,92%,Q92%
65,R,W,RW
66,K,:P,K:P
67,@,?,@?
68,w,e,we
69,b,d,bd
70,-,E,-E
71,a,Y,aY
72,_,/,_/
73,#,|,#|
74,l,s,ls
75,92,%,92%
76,',u,'u
77,},`,}`
78,N,T+,NT+
79,:,P,:P
80,4,O,4O
81,1,5,15
82,J,3,J3
83,"p""",[0,"p""[0"
84,o,V,oV
85,\,i&,\i&
86,kL,y>,kLy>
87,k,L,kL
88,i,&,i&
89,y,>,y>
90,[,0,[0
91,9,2,92
92,p,"""","p"""
93,T,+,T+
