,left,right,combine
0,lG'Tyh?kI;@eZCgu3~HEai9V(5&w[\-1W{%/]*v,"Jsbd^o zNX.8ARq|xMjPBprmYtcD2OfL<`S)K+QF0>:,_Un$74}#""!6=","lG'Tyh?kI;@eZCgu3~HEai9V(5&w[\-1W{%/]*vJsbd^o zNX.8ARq|xMjPBprmYtcD2OfL<`S)K+QF0>:,_Un$74}#""!6="
1,Jsbd^o zNX.8ARq|xMjPBprmYtc,"D2OfL<`S)K+QF0>:,_Un$74}#""!6=","Jsbd^o zNX.8ARq|xMjPBprmYtcD2OfL<`S)K+QF0>:,_Un$74}#""!6="
2,lG'Tyh?kI;@eZCgu3~HE,ai9V(5&w[\-1W{%/]*v,lG'Tyh?kI;@eZCgu3~HEai9V(5&w[\-1W{%/]*v
3,"D2OfL<`S)K+QF0>:,","_Un$74}#""!6=","D2OfL<`S)K+QF0>:,_Un$74}#""!6="
4,Jsbd^o zNX.,8ARq|xMjPBprmYtc,Jsbd^o zNX.8ARq|xMjPBprmYtc
5,ai9V(5&w[,\-1W{%/]*v,ai9V(5&w[\-1W{%/]*v
6,lG'Tyh?k,I;@eZCgu3~HE,lG'Tyh?kI;@eZCgu3~HE
7,_Un$7,"4}#""!6=","_Un$74}#""!6="
8,D2OfL<`S),"K+QF0>:,","D2OfL<`S)K+QF0>:,"
9,8ARq|xM,jPBprmYtc,8ARq|xMjPBprmYtc
10,Jsbd^o ,zNX.,Jsbd^o zNX.
11,\-1W{%,/]*v,\-1W{%/]*v
12,I;@eZ,Cgu3~HE,I;@eZCgu3~HE
13,ai9V,(5&w[,ai9V(5&w[
14,lG'T,yh?k,lG'Tyh?k
15,"4}#""",!6=,"4}#""!6="
16,_U,n$7,_Un$7
17,K+QF0,">:,","K+QF0>:,"
18,jPBprm,Ytc,jPBprmYtc
19,D2OfL,<`S),D2OfL<`S)
20,8AR,q|xM,8ARq|xM
21,Jsbd^,o ,Jsbd^o 
22,/],*v,/]*v
23,zN,X.,zNX.
24,ai9,V,ai9V
25,Cgu3,~HE,Cgu3~HE
26,\-1,W{%,\-1W{%
27,(5,&w[,(5&w[
28,I;@,eZ,I;@eZ
29,yh,?k,yh?k
30,lG,'T,lG'T
31,!6,=,!6=
32,4},"#""","4}#"""
33,n,$7,n$7
34,_,U,_U
35,>:,",",">:,"
36,q|,xM,q|xM
37,K+,QF0,K+QF0
38,jPBp,rm,jPBprm
39,<,`S),<`S)
40,Yt,c,Ytc
41,D2,OfL,D2OfL
42,8,AR,8AR
43,*,v,*v
44,o, ,o 
45,J,sbd^,Jsbd^
46,X,.,X.
47,/,],/]
48,z,N,zN
49,e,Z,eZ
50,a,i9,ai9
51,~H,E,~HE
52,I,;@,I;@
53,&w,[,&w[
54,(,5,(5
55,\,-1,\-1
56,W,{%,W{%
57,Cg,u3,Cgu3
58,?,k,?k
59,',T,'T
60,!,6,!6
61,$,7,$7
62,#,"""","#"""
63,4,},4}
64,l,G,lG
65,y,h,yh
66,Q,F0,QF0
67,A,R,AR
68,`S,),`S)
69,K,+,K+
70,r,m,rm
71,D,2,D2
72,x,M,xM
73,>,:,>:
74,q,|,q|
75,Y,t,Yt
76,jP,Bp,jPBp
77,Of,L,OfL
78,sbd,^,sbd^
79,-,1,-1
80,u,3,u3
81,i,9,i9
82,;,@,;@
83,&,w,&w
84,{,%,{%
85,~,H,~H
86,C,g,Cg
87,j,P,jP
88,B,p,Bp
89,F,0,F0
90,O,f,Of
91,`,S,`S
92,s,bd,sbd
93,b,d,bd
