,left,right,combine
0,k4ZSa@woefr]N_F#&|g0%'Ap=HL[/!W1.YT bK,"E-5,~`n7i$""DIMuxG\PJV(U2d;6cXvm+>tj{^s9hOz):R?C*<ql8}QyB3","k4ZSa@woefr]N_F#&|g0%'Ap=HL[/!W1.YT bKE-5,~`n7i$""DIMuxG\PJV(U2d;6cXvm+>tj{^s9hOz):R?C*<ql8}QyB3"
1,"E-5,~`n7i$""DIMuxG\PJV(U2d;6",cXvm+>tj{^s9hOz):R?C*<ql8}QyB3,"E-5,~`n7i$""DIMuxG\PJV(U2d;6cXvm+>tj{^s9hOz):R?C*<ql8}QyB3"
2,k4ZSa@woefr]N_F#&,|g0%'Ap=HL[/!W1.YT bK,k4ZSa@woefr]N_F#&|g0%'Ap=HL[/!W1.YT bK
3,cXvm+>tj{^s9h,Oz):R?C*<ql8}QyB3,cXvm+>tj{^s9hOz):R?C*<ql8}QyB3
4,"E-5,~`n7i$""",DIMuxG\PJV(U2d;6,"E-5,~`n7i$""DIMuxG\PJV(U2d;6"
5,|g0%'Ap=HL[,/!W1.YT bK,|g0%'Ap=HL[/!W1.YT bK
6,k4ZSa@w,oefr]N_F#&,k4ZSa@woefr]N_F#&
7,Oz):R?C*<q,l8}QyB3,Oz):R?C*<ql8}QyB3
8,cXvm+,>tj{^s9h,cXvm+>tj{^s9h
9,DIMuxG\PJ,V(U2d;6,DIMuxG\PJV(U2d;6
10,"E-5,","~`n7i$""","E-5,~`n7i$"""
11,/!W1.YT, bK,/!W1.YT bK
12,|g0%'A,p=HL[,|g0%'Ap=HL[
13,oefr,]N_F#&,oefr]N_F#&
14,k4Z,Sa@w,k4ZSa@w
15,l8}Q,yB3,l8}QyB3
16,Oz):,R?C*<q,Oz):R?C*<q
17,>t,j{^s9h,>tj{^s9h
18,cXv,m+,cXvm+
19,DIMu,xG\PJ,DIMuxG\PJ
20,~`n7,"i$""","~`n7i$"""
21,V(U2,d;6,V(U2d;6
22,E-,"5,","E-5,"
23, ,bK, bK
24,/!,W1.YT,/!W1.YT
25,p=H,L[,p=HL[
26,|g0,%'A,|g0%'A
27,]N,_F#&,]N_F#&
28,oe,fr,oefr
29,Sa,@w,Sa@w
30,k,4Z,k4Z
31,y,B3,yB3
32,R?C,*<q,R?C*<q
33,l,8}Q,l8}Q
34,j{^s,9h,j{^s9h
35,Oz,):,Oz):
36,>,t,>t
37,m,+,m+
38,cX,v,cXv
39,~`,n7,~`n7
40,i$,"""","i$"""
41,xG,\PJ,xG\PJ
42,V(,U2,V(U2
43,DI,Mu,DIMu
44,d;,6,d;6
45,b,K,bK
46,E,-,E-
47,5,",","5,"
48,W1.,YT,W1.YT
49,/,!,/!
50,|,g0,|g0
51,_,F#&,_F#&
52,p,=H,p=H
53,L,[,L[
54,%,'A,%'A
55,4,Z,4Z
56,S,a,Sa
57,@,w,@w
58,f,r,fr
59,o,e,oe
60,],N,]N
61,B,3,B3
62,*<,q,*<q
63,8},Q,8}Q
64,j{^,s,j{^s
65,),:,):
66,O,z,Oz
67,R?,C,R?C
68,9,h,9h
69,c,X,cX
70,\,PJ,\PJ
71,U,2,U2
72,d,;,d;
73,x,G,xG
74,D,I,DI
75,M,u,Mu
76,n,7,n7
77,i,$,i$
78,V,(,V(
79,~,`,~`
80,Y,T,YT
81,g,0,g0
82,W,1.,W1.
83,=,H,=H
84,F,#&,F#&
85,',A,'A
86,R,?,R?
87,*,<,*<
88,8,},8}
89,j{,^,j{^
90,P,J,PJ
91,#,&,#&
92,1,.,1.
93,j,{,j{
