,left,right,combine
0,"c""Y:N*X+s!.(_HLq2[x-Ry$VtrfD)Ume,Gdi|w",zn;F{ZI`9#5@1J%6?4<Tu~]7kjobvShWg>0O=8/KalQpA^ }\3&MC'PEB,"c""Y:N*X+s!.(_HLq2[x-Ry$VtrfD)Ume,Gdi|wzn;F{ZI`9#5@1J%6?4<Tu~]7kjobvShWg>0O=8/KalQpA^ }\3&MC'PEB"
1,zn;F{ZI`9#5@1J%6?4<Tu~]7kjo,bvShWg>0O=8/KalQpA^ }\3&MC'PEB,zn;F{ZI`9#5@1J%6?4<Tu~]7kjobvShWg>0O=8/KalQpA^ }\3&MC'PEB
2,"c""Y:N*X+s!.(_HLq2[x-R","y$VtrfD)Ume,Gdi|w","c""Y:N*X+s!.(_HLq2[x-Ry$VtrfD)Ume,Gdi|w"
3,bvShWg>0O=8/Kal,QpA^ }\3&MC'PEB,bvShWg>0O=8/KalQpA^ }\3&MC'PEB
4,zn;F{ZI`9#5@1J,%6?4<Tu~]7kjo,zn;F{ZI`9#5@1J%6?4<Tu~]7kjo
5,y$VtrfD),"Ume,Gdi|w","y$VtrfD)Ume,Gdi|w"
6,"c""Y:N*X+s!.(_H",Lq2[x-R,"c""Y:N*X+s!.(_HLq2[x-R"
7,QpA^ }\,3&MC'PEB,QpA^ }\3&MC'PEB
8,bvShWg,>0O=8/Kal,bvShWg>0O=8/Kal
9,%6?4<T,u~]7kjo,%6?4<Tu~]7kjo
10,zn;F{Z,I`9#5@1J,zn;F{ZI`9#5@1J
11,"Ume,G",di|w,"Ume,Gdi|w"
12,y$Vt,rfD),y$VtrfD)
13,3&MC,'PEB,3&MC'PEB
14,"c""Y:N*X+s",!.(_H,"c""Y:N*X+s!.(_H"
15,Lq2[,x-R,Lq2[x-R
16,QpA^, }\,QpA^ }\
17,>0O=,8/Kal,>0O=8/Kal
18,bv,ShWg,bvShWg
19,%6,?4<T,%6?4<T
20,I`9#5,@1J,I`9#5@1J
21,u~]7,kjo,u~]7kjo
22,zn,;F{Z,zn;F{Z
23,Ume,",G","Ume,G"
24,rf,D),rfD)
25,di,|w,di|w
26,y$,Vt,y$Vt
27,3&,MC,3&MC
28,'P,EB,'PEB
29,x,-R,x-R
30,"c""Y",:N*X+s,"c""Y:N*X+s"
31,!.,(_H,!.(_H
32,Lq,2[,Lq2[
33, ,}\, }\
34,Sh,Wg,ShWg
35,8/,Kal,8/Kal
36,Qp,A^,QpA^
37,>0,O=,>0O=
38,b,v,bv
39,kj,o,kjo
40,?4<,T,?4<T
41,@,1J,@1J
42,;F,{Z,;F{Z
43,%,6,%6
44,u~],7,u~]7
45,I`,9#5,I`9#5
46,z,n,zn
47,",",G,",G"
48,d,i,di
49,D,),D)
50,V,t,Vt
51,r,f,rf
52,|,w,|w
53,U,me,Ume
54,-,R,-R
55,c,"""Y","c""Y"
56,2,[,2[
57,3,&,3&
58,',P,'P
59,L,q,Lq
60,:N,*X+s,:N*X+s
61,M,C,MC
62,E,B,EB
63,!,.,!.
64,(,_H,(_H
65,y,$,y$
66,},\,}\
67,W,g,Wg
68,S,h,Sh
69,O,=,O=
70,A,^,A^
71,>,0,>0
72,K,al,Kal
73,Q,p,Qp
74,8,/,8/
75,?,4<,?4<
76,I,`,I`
77,;,F,;F
78,u,~],u~]
79,{,Z,{Z
80,1,J,1J
81,k,j,kj
82,9#,5,9#5
83,m,e,me
84,"""",Y,"""Y"
85,_,H,_H
86,:,N,:N
87,*X+,s,*X+s
88,a,l,al
89,4,<,4<
90,~,],~]
91,9,#,9#
92,*,X+,*X+
93,X,+,X+
