,left,right,combine
0,"<N,k2813_^(e%4)XrFOjYEKnG.zu!V\5`q0'I$iHm:h"," l[6]+B-Lg*~wpQPJ&""d}?RD{CW7=v9cs@bUZyS;xTM#A/a|fot>","<N,k2813_^(e%4)XrFOjYEKnG.zu!V\5`q0'I$iHm:h l[6]+B-Lg*~wpQPJ&""d}?RD{CW7=v9cs@bUZyS;xTM#A/a|fot>"
1," l[6]+B-Lg*~wpQPJ&""d",}?RD{CW7=v9cs@bUZyS;xTM#A/a|fot>," l[6]+B-Lg*~wpQPJ&""d}?RD{CW7=v9cs@bUZyS;xTM#A/a|fot>"
2,"<N,k2813_^(e%4)XrFOjY",EKnG.zu!V\5`q0'I$iHm:h,"<N,k2813_^(e%4)XrFOjYEKnG.zu!V\5`q0'I$iHm:h"
3,}?RD{CW7=v9cs@bUZy,S;xTM#A/a|fot>,}?RD{CW7=v9cs@bUZyS;xTM#A/a|fot>
4, l[6]+B-,"Lg*~wpQPJ&""d"," l[6]+B-Lg*~wpQPJ&""d"
5,EKnG.zu!V\,5`q0'I$iHm:h,EKnG.zu!V\5`q0'I$iHm:h
6,"<N,k2813_^",(e%4)XrFOjY,"<N,k2813_^(e%4)XrFOjY"
7,S;xTM#A,/a|fot>,S;xTM#A/a|fot>
8,}?RD{CW7=v9,cs@bUZy,}?RD{CW7=v9cs@bUZy
9,Lg*~,"wpQPJ&""d","Lg*~wpQPJ&""d"
10, l[,6]+B-, l[6]+B-
11,EKnG,.zu!V\,EKnG.zu!V\
12,5`q0'I$,iHm:h,5`q0'I$iHm:h
13,(e%4,)XrFOjY,(e%4)XrFOjY
14,"<N,k28",13_^,"<N,k2813_^"
15,/a|,fot>,/a|fot>
16,S;xT,M#A,S;xTM#A
17,cs@b,UZy,cs@bUZy
18,}?RD{C,W7=v9,}?RD{CW7=v9
19,wpQP,"J&""d","wpQPJ&""d"
20,6]+,B-,6]+B-
21,Lg,*~,Lg*~
22, ,l[, l[
23,5`q,0'I$,5`q0'I$
24,)XrF,OjY,)XrFOjY
25,.zu,!V\,.zu!V\
26,EK,nG,EKnG
27,iHm,:h,iHm:h
28,(e,%4,(e%4
29,fo,t>,fot>
30,13,_^,13_^
31,"<N,k",28,"<N,k28"
32,/,a|,/a|
33,M#,A,M#A
34,cs,@b,cs@b
35,U,Zy,UZy
36,S;x,T,S;xT
37,"J&""",d,"J&""d"
38,W7=,v9,W7=v9
39,}?,RD{C,}?RD{C
40,w,pQP,wpQP
41,B,-,B-
42,*,~,*~
43,6],+,6]+
44,L,g,Lg
45,l,[,l[
46,:,h,:h
47,!,V\,!V\
48,Oj,Y,OjY
49,i,Hm,iHm
50,0',I$,0'I$
51,)X,rF,)XrF
52,n,G,nG
53,5`,q,5`q
54,.,zu,.zu
55,E,K,EK
56,%,4,%4
57,_,^,_^
58,a,|,a|
59,f,o,fo
60,t,>,t>
61,1,3,13
62,(,e,(e
63,<,"N,k","<N,k"
64,2,8,28
65,v,9,v9
66,W,7=,W7=
67,R,D{C,RD{C
68,Z,y,Zy
69,M,#,M#
70,J&,"""","J&"""
71,},?,}?
72,pQ,P,pQP
73,c,s,cs
74,@,b,@b
75,S;,x,S;x
76,6,],6]
77,z,u,zu
78,V,\,V\
79,H,m,Hm
80,O,j,Oj
81,5,`,5`
82,I,$,I$
83,),X,)X
84,0,',0'
85,r,F,rF
86,"N,",k,"N,k"
87,J,&,J&
88,S,;,S;
89,p,Q,pQ
90,7,=,7=
91,D{,C,D{C
92,D,{,D{
93,N,",","N,"
