,left,right,combine
0,wpvW@j#L%(/iImS4?<_;PC3O-5]quK{gMr~l1tG," &b7fhX$Rs}0B:V6H""8|N,>U+Ya2\J.*`e!zkDA)xEo^n'Qd9FZ[cy=T","wpvW@j#L%(/iImS4?<_;PC3O-5]quK{gMr~l1tG &b7fhX$Rs}0B:V6H""8|N,>U+Ya2\J.*`e!zkDA)xEo^n'Qd9FZ[cy=T"
1," &b7fhX$Rs}0B:V6H""8|N",",>U+Ya2\J.*`e!zkDA)xEo^n'Qd9FZ[cy=T"," &b7fhX$Rs}0B:V6H""8|N,>U+Ya2\J.*`e!zkDA)xEo^n'Qd9FZ[cy=T"
2,wpvW@j#L%(/iImS4?<_;P,C3O-5]quK{gMr~l1tG,wpvW@j#L%(/iImS4?<_;PC3O-5]quK{gMr~l1tG
3,",>U+Ya2\J.*`e",!zkDA)xEo^n'Qd9FZ[cy=T,",>U+Ya2\J.*`e!zkDA)xEo^n'Qd9FZ[cy=T"
4, &b7fhX$R,"s}0B:V6H""8|N"," &b7fhX$Rs}0B:V6H""8|N"
5,C3O-5]q,uK{gMr~l1tG,C3O-5]quK{gMr~l1tG
6,wpvW@j#L%(,/iImS4?<_;P,wpvW@j#L%(/iImS4?<_;P
7,!zkDA)xEo^n'Qd,9FZ[cy=T,!zkDA)xEo^n'Qd9FZ[cy=T
8,",>U+",Ya2\J.*`e,",>U+Ya2\J.*`e"
9,s}0B:,"V6H""8|N","s}0B:V6H""8|N"
10, &b7f,hX$R, &b7fhX$R
11,uK{g,Mr~l1tG,uK{gMr~l1tG
12,C3O,-5]q,C3O-5]q
13,/iImS,4?<_;P,/iImS4?<_;P
14,!zkDA)x,Eo^n'Qd,!zkDA)xEo^n'Qd
15,9FZ,[cy=T,9FZ[cy=T
16,wpvW@j,#L%(,wpvW@j#L%(
17,Ya,2\J.*`e,Ya2\J.*`e
18,",>",U+,",>U+"
19,"V6H""8",|N,"V6H""8|N"
20,hX,$R,hX$R
21, &,b7f, &b7f
22,s},0B:,s}0B:
23,Mr~,l1tG,Mr~l1tG
24,uK,{g,uK{g
25,-5,]q,-5]q
26,C,3O,C3O
27,4?<_,;P,4?<_;P
28,[cy,=T,[cy=T
29,Eo^,n'Qd,Eo^n'Qd
30,2\J.,*`e,2\J.*`e
31,!zkDA,)x,!zkDA)x
32,wp,vW@j,wpvW@j
33,/iI,mS,/iImS
34,9F,Z,9FZ
35,#,L%(,#L%(
36,Y,a,Ya
37,",",>,",>"
38,|,N,|N
39,U,+,U+
40,s,},s}
41,V,"6H""8","V6H""8"
42,0,B:,0B:
43, ,&, &
44,h,X,hX
45,l1,tG,l1tG
46,Mr,~,Mr~
47,$,R,$R
48,b7,f,b7f
49,3,O,3O
50,{,g,{g
51,u,K,uK
52,-,5,-5
53,],q,]q
54,;,P,;P
55,2\,J.,2\J.
56,n'Q,d,n'Qd
57,4?,<_,4?<_
58,=,T,=T
59,),x,)x
60,vW,@j,vW@j
61,E,o^,Eo^
62,L,%(,L%(
63,m,S,mS
64,[c,y,[cy
65,*,`e,*`e
66,/i,I,/iI
67,!,zkDA,!zkDA
68,9,F,9F
69,w,p,wp
70,6,"H""8","6H""8"
71,l,1,l1
72,B,:,B:
73,t,G,tG
74,M,r,Mr
75,b,7,b7
76,<,_,<_
77,@,j,@j
78,`,e,`e
79,%,(,%(
80,J,.,J.
81,[,c,[c
82,4,?,4?
83,/,i,/i
84,o,^,o^
85,zk,DA,zkDA
86,2,\,2\
87,v,W,vW
88,n,'Q,n'Q
89,H,"""8","H""8"
90,"""",8,"""8"
91,',Q,'Q
92,D,A,DA
93,z,k,zk
