,left,right,combine
0,"s:+t!k7lV5G6iQ{0@/9qOeuDcKL&HZFJx%p43ra,",".#mCy1T;j)]v\nhWb}S`_I^-Y"">o(E<UXdg 2fN*|[=~BwRA'8MP?z$","s:+t!k7lV5G6iQ{0@/9qOeuDcKL&HZFJx%p43ra,.#mCy1T;j)]v\nhWb}S`_I^-Y"">o(E<UXdg 2fN*|[=~BwRA'8MP?z$"
1,".#mCy1T;j)]v\nhWb}S`_I^-Y"">o(",E<UXdg 2fN*|[=~BwRA'8MP?z$,".#mCy1T;j)]v\nhWb}S`_I^-Y"">o(E<UXdg 2fN*|[=~BwRA'8MP?z$"
2,s:+t!k7lV5G6iQ{0@,"/9qOeuDcKL&HZFJx%p43ra,","s:+t!k7lV5G6iQ{0@/9qOeuDcKL&HZFJx%p43ra,"
3,E<UXdg 2fN*,|[=~BwRA'8MP?z$,E<UXdg 2fN*|[=~BwRA'8MP?z$
4,.#mCy1T;j)]v\,"nhWb}S`_I^-Y"">o(",".#mCy1T;j)]v\nhWb}S`_I^-Y"">o("
5,/9qOeuDcKL&H,"ZFJx%p43ra,","/9qOeuDcKL&HZFJx%p43ra,"
6,s:+t!k7lV,5G6iQ{0@,s:+t!k7lV5G6iQ{0@
7,|[=~BwRA',8MP?z$,|[=~BwRA'8MP?z$
8,E<UXdg, 2fN*,E<UXdg 2fN*
9,nhWb,"}S`_I^-Y"">o(","nhWb}S`_I^-Y"">o("
10,.#mCy,1T;j)]v\,.#mCy1T;j)]v\
11,ZFJx%p,"43ra,","ZFJx%p43ra,"
12,/9qOeu,DcKL&H,/9qOeuDcKL&H
13,s:+t!,k7lV,s:+t!k7lV
14,5G6i,Q{0@,5G6iQ{0@
15,8MP?,z$,8MP?z$
16,E<UX,dg,E<UXdg
17,}S`_,"I^-Y"">o(","}S`_I^-Y"">o("
18, 2f,N*, 2fN*
19,|[=~Bw,RA',|[=~BwRA'
20,nh,Wb,nhWb
21,1T;j)],v\,1T;j)]v\
22,ZF,Jx%p,ZFJx%p
23,43r,"a,","43ra,"
24,Dc,KL&H,DcKL&H
25,.#,mCy,.#mCy
26,/9q,Oeu,/9qOeu
27,k7,lV,k7lV
28,5G,6i,5G6i
29,s:,+t!,s:+t!
30,Q{,0@,Q{0@
31,z,$,z$
32,8MP,?,8MP?
33, ,2f, 2f
34,E<,UX,E<UX
35,N,*,N*
36,}S,`_,}S`_
37,|[=~,Bw,|[=~Bw
38,d,g,dg
39,I^,"-Y"">o(","I^-Y"">o("
40,RA,',RA'
41,1T;j),],1T;j)]
42,v,\,v\
43,W,b,Wb
44,n,h,nh
45,Jx,%p,Jx%p
46,.,#,.#
47,KL,&H,KL&H
48,4,3r,43r
49,Z,F,ZF
50,D,c,Dc
51,m,Cy,mCy
52,a,",","a,"
53,O,eu,Oeu
54,/,9q,/9q
55,0,@,0@
56,s,:,s:
57,+,t!,+t!
58,l,V,lV
59,6,i,6i
60,Q,{,Q{
61,5,G,5G
62,k,7,k7
63,},S,}S
64,-Y,""">o(","-Y"">o("
65,R,A,RA
66,|[,=~,|[=~
67,8,MP,8MP
68,U,X,UX
69,2,f,2f
70,E,<,E<
71,`,_,`_
72,B,w,Bw
73,I,^,I^
74,1T;,j),1T;j)
75,&,H,&H
76,J,x,Jx
77,C,y,Cy
78,K,L,KL
79,3,r,3r
80,%,p,%p
81,9,q,9q
82,e,u,eu
83,t,!,t!
84,M,P,MP
85,-,Y,-Y
86,=,~,=~
87,|,[,|[
88,""">",o(,""">o("
89,j,),j)
90,1,T;,1T;
91,T,;,T;
92,"""",>,""">"
93,o,(,o(
