,left,right,combine
0,VdBZoj}</ 1FDL9R(wU_Qv;)y?%hq6]nk.A&YIa,"{cKsJT7m~@gt>'l=CfGS-NE8[2+4:#Pei3*0WOz""r|^pxHX$u5`M\!b,","VdBZoj}</ 1FDL9R(wU_Qv;)y?%hq6]nk.A&YIa{cKsJT7m~@gt>'l=CfGS-NE8[2+4:#Pei3*0WOz""r|^pxHX$u5`M\!b,"
1,{cKsJT7m~@gt>'l=CfGS-NE8[2+4,":#Pei3*0WOz""r|^pxHX$u5`M\!b,","{cKsJT7m~@gt>'l=CfGS-NE8[2+4:#Pei3*0WOz""r|^pxHX$u5`M\!b,"
2,VdBZoj}</ 1FDL9R(w,U_Qv;)y?%hq6]nk.A&YIa,VdBZoj}</ 1FDL9R(wU_Qv;)y?%hq6]nk.A&YIa
3,":#Pei3*0WOz""r|^","pxHX$u5`M\!b,",":#Pei3*0WOz""r|^pxHX$u5`M\!b,"
4,{cKsJT7m~@g,t>'l=CfGS-NE8[2+4,{cKsJT7m~@gt>'l=CfGS-NE8[2+4
5,U_Qv;)y?%,hq6]nk.A&YIa,U_Qv;)y?%hq6]nk.A&YIa
6,VdBZoj}</, 1FDL9R(w,VdBZoj}</ 1FDL9R(w
7,pxHX$u,"5`M\!b,","pxHX$u5`M\!b,"
8,:#Pei3*0W,"Oz""r|^",":#Pei3*0WOz""r|^"
9,t>'l=CfGS,-NE8[2+4,t>'l=CfGS-NE8[2+4
10,{cKs,JT7m~@g,{cKsJT7m~@g
11,hq6]nk,.A&YIa,hq6]nk.A&YIa
12, 1FD,L9R(w, 1FDL9R(w
13,U_Qv;,)y?%,U_Qv;)y?%
14,5`M,"\!b,","5`M\!b,"
15,VdBZo,j}</,VdBZoj}</
16,px,HX$u,pxHX$u
17,"Oz""",r|^,"Oz""r|^"
18,-NE8[,2+4,-NE8[2+4
19,t>',l=CfGS,t>'l=CfGS
20,:#Pei3,*0W,:#Pei3*0W
21,JT7m~,@g,JT7m~@g
22,{c,Ks,{cKs
23,.A&Y,Ia,.A&YIa
24, ,1FD, 1FD
25,L9,R(w,L9R(w
26,hq6,]nk,hq6]nk
27,U_,Qv;,U_Qv;
28,)y,?%,)y?%
29,HX,$u,HX$u
30,5`,M,5`M
31,j},</,j}</
32,\!,"b,","\!b,"
33,Vd,BZo,VdBZo
34,p,x,px
35,r|,^,r|^
36,Oz,"""","Oz"""
37,-NE8,[,-NE8[
38,2,+4,2+4
39,l=C,fGS,l=CfGS
40,t>,',t>'
41,:#,Pei3,:#Pei3
42,*,0W,*0W
43,J,T7m~,JT7m~
44,{,c,{c
45,@,g,@g
46,K,s,Ks
47,I,a,Ia
48,h,q6,hq6
49,?,%,?%
50,.A,&Y,.A&Y
51,],nk,]nk
52,),y,)y
53,R(,w,R(w
54,U,_,U_
55,1,FD,1FD
56,Q,v;,Qv;
57,L,9,L9
58,V,d,Vd
59,5,`,5`
60,<,/,</
61,j,},j}
62,b,",","b,"
63,B,Zo,BZo
64,$,u,$u
65,H,X,HX
66,\,!,\!
67,r,|,r|
68,fG,S,fGS
69,-,NE8,-NE8
70,Pe,i3,Pei3
71,0,W,0W
72,:,#,:#
73,t,>,t>
74,O,z,Oz
75,l=,C,l=C
76,+,4,+4
77,T,7m~,T7m~
78,.,A,.A
79,R,(,R(
80,v,;,v;
81,n,k,nk
82,&,Y,&Y
83,q,6,q6
84,F,D,FD
85,Z,o,Zo
86,l,=,l=
87,i,3,i3
88,P,e,Pe
89,NE,8,NE8
90,f,G,fG
91,7m,~,7m~
92,7,m,7m
93,N,E,NE
