,left,right,combine
0,"|~'U)@;<0/( !}^r=-W[i6gtvX43Ln1&5%>+""","x\qR{#VK2pYuy$sacz.wbkHFfNeOCjdMQhGD8AJ`:m*STI9BPlEo_,]7Z?","|~'U)@;<0/( !}^r=-W[i6gtvX43Ln1&5%>+""x\qR{#VK2pYuy$sacz.wbkHFfNeOCjdMQhGD8AJ`:m*STI9BPlEo_,]7Z?"
1,x\qR{#VK2pYuy$sacz.wbkHFf,"NeOCjdMQhGD8AJ`:m*STI9BPlEo_,]7Z?","x\qR{#VK2pYuy$sacz.wbkHFfNeOCjdMQhGD8AJ`:m*STI9BPlEo_,]7Z?"
2,|~'U)@;<0/( !}^r,"=-W[i6gtvX43Ln1&5%>+""","|~'U)@;<0/( !}^r=-W[i6gtvX43Ln1&5%>+"""
3,NeOCjdMQhGD8AJ`:m*S,"TI9BPlEo_,]7Z?","NeOCjdMQhGD8AJ`:m*STI9BPlEo_,]7Z?"
4,x\qR{#VK2pY,uy$sacz.wbkHFf,x\qR{#VK2pYuy$sacz.wbkHFf
5,=-W[i6gtv,"X43Ln1&5%>+""","=-W[i6gtvX43Ln1&5%>+"""
6,|~'U)@;,<0/( !}^r,|~'U)@;<0/( !}^r
7,TI9BPl,"Eo_,]7Z?","TI9BPlEo_,]7Z?"
8,NeOCjdMQ,hGD8AJ`:m*S,NeOCjdMQhGD8AJ`:m*S
9,uy$sacz,.wbkHFf,uy$sacz.wbkHFf
10,x\qR{,#VK2pY,x\qR{#VK2pY
11,X43Ln1&,"5%>+""","X43Ln1&5%>+"""
12,<0/( ,!}^r,<0/( !}^r
13,=-W[,i6gtv,=-W[i6gtv
14,|~',U)@;,|~'U)@;
15,"Eo_,",]7Z?,"Eo_,]7Z?"
16,TI,9BPl,TI9BPl
17,hGD8AJ`,:m*S,hGD8AJ`:m*S
18,.wb,kHFf,.wbkHFf
19,uy$,sacz,uy$sacz
20,NeOC,jdMQ,NeOCjdMQ
21,#V,K2pY,#VK2pY
22,x\,qR{,x\qR{
23,5%>,"+""","5%>+"""
24,=-,W[,=-W[
25,i6,gtv,i6gtv
26,X4,3Ln1&,X43Ln1&
27,!},^r,!}^r
28,<0,/( ,<0/( 
29,U,)@;,U)@;
30,]7,Z?,]7Z?
31,9B,Pl,9BPl
32,|~,',|~'
33,Eo,"_,","Eo_,"
34,T,I,TI
35,:m*,S,:m*S
36,jd,MQ,jdMQ
37,.w,b,.wb
38,K2,pY,K2pY
39,Ne,OC,NeOC
40,hGD8AJ,`,hGD8AJ`
41,sac,z,sacz
42,u,y$,uy$
43,kH,Ff,kHFf
44,#,V,#V
45,x,\,x\
46,+,"""","+"""
47,q,R{,qR{
48,5%,>,5%>
49,3Ln1,&,3Ln1&
50,/(, ,/( 
51,W,[,W[
52,=,-,=-
53,<,0,<0
54,i,6,i6
55,!,},!}
56,X,4,X4
57,gt,v,gtv
58,^,r,^r
59,),@;,)@;
60,E,o,Eo
61,_,",","_,"
62,],7,]7
63,P,l,Pl
64,Z,?,Z?
65,9,B,9B
66,|,~,|~
67,:m,*,:m*
68,y,$,y$
69,p,Y,pY
70,j,d,jd
71,.,w,.w
72,F,f,Ff
73,M,Q,MQ
74,hGD8,AJ,hGD8AJ
75,K,2,K2
76,O,C,OC
77,k,H,kH
78,N,e,Ne
79,sa,c,sac
80,R,{,R{
81,3Ln,1,3Ln1
82,g,t,gt
83,/,(,/(
84,@,;,@;
85,5,%,5%
86,s,a,sa
87,A,J,AJ
88,:,m,:m
89,hG,D8,hGD8
90,3,Ln,3Ln
91,L,n,Ln
92,h,G,hG
93,D,8,D8
