,left,right,combine
0,ft13PSx7/U?F;>o+w4K'r~ZaE2`[}{.|NX)Ry,"8bGk*]j5I VMh$A-9W^@%dzvBCe#Qu(l""6sL=_Jn,Y:p0g<!TH\mqDOc&i","ft13PSx7/U?F;>o+w4K'r~ZaE2`[}{.|NX)Ry8bGk*]j5I VMh$A-9W^@%dzvBCe#Qu(l""6sL=_Jn,Y:p0g<!TH\mqDOc&i"
1,8bGk*]j5I VMh$A-9W^@%dzvBC,"e#Qu(l""6sL=_Jn,Y:p0g<!TH\mqDOc&i","8bGk*]j5I VMh$A-9W^@%dzvBCe#Qu(l""6sL=_Jn,Y:p0g<!TH\mqDOc&i"
2,ft13PSx7/U?F;>o+,w4K'r~ZaE2`[}{.|NX)Ry,ft13PSx7/U?F;>o+w4K'r~ZaE2`[}{.|NX)Ry
3,"e#Qu(l""6sL=_","Jn,Y:p0g<!TH\mqDOc&i","e#Qu(l""6sL=_Jn,Y:p0g<!TH\mqDOc&i"
4,8bGk*]j5I ,VMh$A-9W^@%dzvBC,8bGk*]j5I VMh$A-9W^@%dzvBC
5,w4K'r~Z,aE2`[}{.|NX)Ry,w4K'r~ZaE2`[}{.|NX)Ry
6,ft13PSx7,/U?F;>o+,ft13PSx7/U?F;>o+
7,"Jn,Y:p0g<!",TH\mqDOc&i,"Jn,Y:p0g<!TH\mqDOc&i"
8,"e#Qu(l""",6sL=_,"e#Qu(l""6sL=_"
9,VMh$A-9W^,@%dzvBC,VMh$A-9W^@%dzvBC
10,aE2`[}{.,|NX)Ry,aE2`[}{.|NX)Ry
11,8bGk*]j,5I ,8bGk*]j5I 
12,w4K',r~Z,w4K'r~Z
13,/U?F,;>o+,/U?F;>o+
14,ft13,PSx7,ft13PSx7
15,"Jn,Y:",p0g<!,"Jn,Y:p0g<!"
16,TH\m,qDOc&i,TH\mqDOc&i
17,6sL,=_,6sL=_
18,@%dz,vBC,@%dzvBC
19,e#Q,"u(l""","e#Qu(l"""
20,VMh$A-,9W^,VMh$A-9W^
21,8bGk,*]j,8bGk*]j
22,aE2`,[}{.,aE2`[}{.
23,|NX),Ry,|NX)Ry
24,5I, ,5I 
25,r~,Z,r~Z
26,;>,o+,;>o+
27,/U,?F,/U?F
28,w4,K',w4K'
29,PS,x7,PSx7
30,"Jn,",Y:,"Jn,Y:"
31,TH,\m,TH\m
32,qDO,c&i,qDOc&i
33,p0,g<!,p0g<!
34,ft,13,ft13
35,=,_,=_
36,6s,L,6sL
37,e#,Q,e#Q
38,@%,dz,@%dz
39,v,BC,vBC
40,u(,"l""","u(l"""
41,9,W^,9W^
42,VMh$A,-,VMh$A-
43,|,NX),|NX)
44,5,I,5I
45,aE2,`,aE2`
46,*,]j,*]j
47,[}{,.,[}{.
48,R,y,Ry
49,8b,Gk,8bGk
50,r,~,r~
51,/,U,/U
52,K,',K'
53,w,4,w4
54,o,+,o+
55,?,F,?F
56,;,>,;>
57,x,7,x7
58,\,m,\m
59,Y,:,Y:
60,f,t,ft
61,T,H,TH
62,p,0,p0
63,g<,!,g<!
64,1,3,13
65,c&,i,c&i
66,Jn,",","Jn,"
67,P,S,PS
68,qD,O,qDO
69,6,s,6s
70,u,(,u(
71,e,#,e#
72,l,"""","l"""
73,B,C,BC
74,d,z,dz
75,@,%,@%
76,W,^,W^
77,8,b,8b
78,VMh$,A,VMh$A
79,G,k,Gk
80,[},{,[}{
81,NX,),NX)
82,],j,]j
83,a,E2,aE2
84,c,&,c&
85,q,D,qD
86,g,<,g<
87,J,n,Jn
88,E,2,E2
89,N,X,NX
90,[,},[}
91,VM,h$,VMh$
92,V,M,VM
93,h,$,h$
