,left,right,combine
0,Fr!QhBt =pM:5x_KG~U6a9u4?zw)}E{nH<JT,"eR*$+8;iY21#v."",^'%`gA]>OC7@k[ZSqyL(&mV3l/\N|jIPdf0o-sWDbcX","Fr!QhBt =pM:5x_KG~U6a9u4?zw)}E{nH<JTeR*$+8;iY21#v."",^'%`gA]>OC7@k[ZSqyL(&mV3l/\N|jIPdf0o-sWDbcX"
1,"eR*$+8;iY21#v."",^'%`gA]",>OC7@k[ZSqyL(&mV3l/\N|jIPdf0o-sWDbcX,"eR*$+8;iY21#v."",^'%`gA]>OC7@k[ZSqyL(&mV3l/\N|jIPdf0o-sWDbcX"
2,Fr!QhBt =pM:5x_KG~U6,a9u4?zw)}E{nH<JT,Fr!QhBt =pM:5x_KG~U6a9u4?zw)}E{nH<JT
3,>OC7@k[ZSqyL(&m,V3l/\N|jIPdf0o-sWDbcX,>OC7@k[ZSqyL(&mV3l/\N|jIPdf0o-sWDbcX
4,eR*$+8;iY21,"#v."",^'%`gA]","eR*$+8;iY21#v."",^'%`gA]"
5,a9u4?zw)},E{nH<JT,a9u4?zw)}E{nH<JT
6,V3l/\N|jI,Pdf0o-sWDbcX,V3l/\N|jIPdf0o-sWDbcX
7,Fr!QhBt =p,M:5x_KG~U6,Fr!QhBt =pM:5x_KG~U6
8,>OC7@,k[ZSqyL(&m,>OC7@k[ZSqyL(&m
9,"#v."",",^'%`gA],"#v."",^'%`gA]"
10,eR*$+,8;iY21,eR*$+8;iY21
11,E{nH,<JT,E{nH<JT
12,a9u4,?zw)},a9u4?zw)}
13,Fr!QhBt, =p,Fr!QhBt =p
14,M:5x_,KG~U6,M:5x_KG~U6
15,V3,l/\N|jI,V3l/\N|jI
16,Pdf0o-s,WDbcX,Pdf0o-sWDbcX
17,k[ZS,qyL(&m,k[ZSqyL(&m
18,>O,C7@,>OC7@
19,^',%`gA],^'%`gA]
20,eR,*$+,eR*$+
21,8;i,Y21,8;iY21
22,#v,"."",","#v."","
23,<J,T,<JT
24,E{,nH,E{nH
25,?zw,)},?zw)}
26,a9,u4,a9u4
27,KG,~U6,KG~U6
28,qyL,(&m,qyL(&m
29,l/\,N|jI,l/\N|jI
30, ,=p, =p
31,Fr,!QhBt,Fr!QhBt
32,V,3,V3
33,WDb,cX,WDbcX
34,Pdf,0o-s,Pdf0o-s
35,M:,5x_,M:5x_
36,k,[ZS,k[ZS
37,C7,@,C7@
38,>,O,>O
39,%`gA,],%`gA]
40,#,v,#v
41,^,',^'
42,e,R,eR
43,".""",",","."","
44,8;,i,8;i
45,Y2,1,Y21
46,*,$+,*$+
47,),},)}
48,n,H,nH
49,?,zw,?zw
50,<,J,<J
51,E,{,E{
52,u,4,u4
53,=,p,=p
54,l/,\,l/\
55,!Qh,Bt,!QhBt
56,F,r,Fr
57,[,ZS,[ZS
58,q,yL,qyL
59,M,:,M:
60,a,9,a9
61,~U,6,~U6
62,P,df,Pdf
63,N|j,I,N|jI
64,0,o-s,0o-s
65,(&,m,(&m
66,W,Db,WDb
67,c,X,cX
68,K,G,KG
69,5,x_,5x_
70,C,7,C7
71,.,"""","."""
72,Y,2,Y2
73,8,;,8;
74,%,`gA,%`gA
75,$,+,$+
76,z,w,zw
77,B,t,Bt
78,!,Qh,!Qh
79,y,L,yL
80,~,U,~U
81,D,b,Db
82,x,_,x_
83,d,f,df
84,(,&,(&
85,Z,S,ZS
86,N,|j,N|j
87,o,-s,o-s
88,l,/,l/
89,`,gA,`gA
90,g,A,gA
91,Q,h,Qh
92,-,s,-s
93,|,j,|j
