,left,right,combine
0,"TC%EUcAB7X_lx&+Kq` <:fkP/y$L""r[Hei.]Zh","?3o~n0SDu|14}Y-@{!N5g\G2=;'QjbOM9p#6,sv)zwVWdt*FJ(^I>8mRa","TC%EUcAB7X_lx&+Kq` <:fkP/y$L""r[Hei.]Zh?3o~n0SDu|14}Y-@{!N5g\G2=;'QjbOM9p#6,sv)zwVWdt*FJ(^I>8mRa"
1,?3o~n0SDu|14}Y-@{!N5g\G2=;'Q,"jbOM9p#6,sv)zwVWdt*FJ(^I>8mRa","?3o~n0SDu|14}Y-@{!N5g\G2=;'QjbOM9p#6,sv)zwVWdt*FJ(^I>8mRa"
2,TC%EUcAB7X_lx&+Kq`," <:fkP/y$L""r[Hei.]Zh","TC%EUcAB7X_lx&+Kq` <:fkP/y$L""r[Hei.]Zh"
3,"jbOM9p#6,sv)zwVW",dt*FJ(^I>8mRa,"jbOM9p#6,sv)zwVWdt*FJ(^I>8mRa"
4,?3o~n0SDu|14,}Y-@{!N5g\G2=;'Q,?3o~n0SDu|14}Y-@{!N5g\G2=;'Q
5, <:fkP/,"y$L""r[Hei.]Zh"," <:fkP/y$L""r[Hei.]Zh"
6,TC%EUcAB,7X_lx&+Kq`,TC%EUcAB7X_lx&+Kq`
7,dt*FJ(^,I>8mRa,dt*FJ(^I>8mRa
8,jbOM9p#,"6,sv)zwVW","jbOM9p#6,sv)zwVW"
9,}Y-@{!N5g\,G2=;'Q,}Y-@{!N5g\G2=;'Q
10,?3o~n0SD,u|14,?3o~n0SDu|14
11,"y$L""r[",Hei.]Zh,"y$L""r[Hei.]Zh"
12, <:,fkP/, <:fkP/
13,TC%E,UcAB,TC%EUcAB
14,7X_lx,&+Kq`,7X_lx&+Kq`
15,I>,8mRa,I>8mRa
16,dt*F,J(^,dt*FJ(^
17,"6,sv",)zwVW,"6,sv)zwVW"
18,jbOM,9p#,jbOM9p#
19,G2,=;'Q,G2=;'Q
20,u|,14,u|14
21,?3o~,n0SD,?3o~n0SD
22,}Y-@{!,N5g\,}Y-@{!N5g\
23,Hei,.]Zh,Hei.]Zh
24,y$L,"""r[","y$L""r["
25,fk,P/,fkP/
26, ,<:, <:
27,8m,Ra,8mRa
28,TC,%E,TC%E
29,7X_,lx,7X_lx
30,UcA,B,UcAB
31,&+,Kq`,&+Kq`
32,I,>,I>
33,J(,^,J(^
34,jb,OM,jbOM
35,dt,*F,dt*F
36,9p,#,9p#
37,"6,",sv,"6,sv"
38,)zw,VW,)zwVW
39,G,2,G2
40,=;',Q,=;'Q
41,1,4,14
42,N5,g\,N5g\
43,u,|,u|
44,}Y,-@{!,}Y-@{!
45,"""r",[,"""r["
46,?3,o~,?3o~
47,n0,SD,n0SD
48,.],Zh,.]Zh
49,H,ei,Hei
50,<,:,<:
51,f,k,fk
52,P,/,P/
53,y$,L,y$L
54,K,q`,Kq`
55,8,m,8m
56,R,a,Ra
57,%,E,%E
58,U,cA,UcA
59,&,+,&+
60,7,X_,7X_
61,l,x,lx
62,T,C,TC
63,s,v,sv
64,J,(,J(
65,9,p,9p
66,6,",","6,"
67,j,b,jb
68,d,t,dt
69,V,W,VW
70,*,F,*F
71,)z,w,)zw
72,O,M,OM
73,=;,',=;'
74,?,3,?3
75,-@{,!,-@{!
76,g,\,g\
77,Z,h,Zh
78,.,],.]
79,S,D,SD
80,o,~,o~
81,n,0,n0
82,e,i,ei
83,"""",r,"""r"
84,N,5,N5
85,},Y,}Y
86,y,$,y$
87,X,_,X_
88,c,A,cA
89,q,`,q`
90,),z,)z
91,=,;,=;
92,-@,{,-@{
93,-,@,-@
