,left,right,combine
0,"bN}""_C`Ox6g,yjR*L7Q#VB<E'&l+/enu|kKwqX\=",T0Z;h% t.{d>48Fr9Uis3ofp?WJ!Smz-P52$(v:H[Da1IA@G~]YM^)c,"bN}""_C`Ox6g,yjR*L7Q#VB<E'&l+/enu|kKwqX\=T0Z;h% t.{d>48Fr9Uis3ofp?WJ!Smz-P52$(v:H[Da1IA@G~]YM^)c"
1,T0Z;h% t.{d>48Fr9Uis3of,p?WJ!Smz-P52$(v:H[Da1IA@G~]YM^)c,T0Z;h% t.{d>48Fr9Uis3ofp?WJ!Smz-P52$(v:H[Da1IA@G~]YM^)c
2,"bN}""_C`Ox6g,yjR*",L7Q#VB<E'&l+/enu|kKwqX\=,"bN}""_C`Ox6g,yjR*L7Q#VB<E'&l+/enu|kKwqX\="
3,p?WJ!Smz-P52$(v:H[,Da1IA@G~]YM^)c,p?WJ!Smz-P52$(v:H[Da1IA@G~]YM^)c
4,T0Z;h% t.{d>4,8Fr9Uis3of,T0Z;h% t.{d>48Fr9Uis3of
5,L7Q#VB<E'&l+/e,nu|kKwqX\=,L7Q#VB<E'&l+/enu|kKwqX\=
6,"bN}""_C`O","x6g,yjR*","bN}""_C`Ox6g,yjR*"
7,Da1IA@G,~]YM^)c,Da1IA@G~]YM^)c
8,p?WJ!Sm,z-P52$(v:H[,p?WJ!Smz-P52$(v:H[
9,8Fr,9Uis3of,8Fr9Uis3of
10,L7Q#VB,<E'&l+/e,L7Q#VB<E'&l+/e
11,nu|kKw,qX\=,nu|kKwqX\=
12,T0Z;h%, t.{d>4,T0Z;h% t.{d>4
13,"x6g,",yjR*,"x6g,yjR*"
14,"bN}""",_C`O,"bN}""_C`O"
15,~]YM,^)c,~]YM^)c
16,p?WJ,!Sm,p?WJ!Sm
17,z-P52$,(v:H[,z-P52$(v:H[
18,Da1,IA@G,Da1IA@G
19,9U,is3of,9Uis3of
20,8,Fr,8Fr
21,qX,\=,qX\=
22, t.,{d>4, t.{d>4
23,<E',&l+/e,<E'&l+/e
24,nu,|kKw,nu|kKw
25,T0Z,;h%,T0Z;h%
26,L7,Q#VB,L7Q#VB
27,yj,R*,yjR*
28,x6,"g,","x6g,"
29,_C,`O,_C`O
30,bN,"}""","bN}"""
31,^),c,^)c
32,~]Y,M,~]YM
33,!S,m,!Sm
34,D,a1,Da1
35,z-P,52$,z-P52$
36,p?,WJ,p?WJ
37,IA,@G,IA@G
38,(v:,H[,(v:H[
39,i,s3of,is3of
40,9,U,9U
41,F,r,Fr
42,&,l+/e,&l+/e
43,;,h%,;h%
44, ,t., t.
45,L,7,L7
46,\,=,\=
47,q,X,qX
48,{d,>4,{d>4
49,n,u,nu
50,|k,Kw,|kKw
51,<E,',<E'
52,Q#,VB,Q#VB
53,T0,Z,T0Z
54,R,*,R*
55,_,C,_C
56,y,j,yj
57,},"""","}"""
58,g,",","g,"
59,`,O,`O
60,b,N,bN
61,x,6,x6
62,^,),^)
63,W,J,WJ
64,s3o,f,s3of
65,~],Y,~]Y
66,I,A,IA
67,(,v:,(v:
68,52,$,52$
69,@,G,@G
70,a,1,a1
71,p,?,p?
72,!,S,!S
73,H,[,H[
74,z,-P,z-P
75,l,+/e,l+/e
76,|,k,|k
77,>,4,>4
78,Q,#,Q#
79,<,E,<E
80,T,0,T0
81,K,w,Kw
82,V,B,VB
83,t,.,t.
84,{,d,{d
85,h,%,h%
86,s,3o,s3o
87,-,P,-P
88,~,],~]
89,5,2,52
90,v,:,v:
91,+,/e,+/e
92,/,e,/e
93,3,o,3o
