,left,right,combine
0,;qM6*$2|s1@p O=fg{^EPmV`U<[A%c:y+\Zz#~n,"K/iuL)j4HSbW!7}FxNX0w3]QT_ra'e(D?h,""&vt5I-Cl9R.dYo>G8JBk",";qM6*$2|s1@p O=fg{^EPmV`U<[A%c:y+\Zz#~nK/iuL)j4HSbW!7}FxNX0w3]QT_ra'e(D?h,""&vt5I-Cl9R.dYo>G8JBk"
1,K/iuL)j4HSbW!7}FxNX0w3]QT,"_ra'e(D?h,""&vt5I-Cl9R.dYo>G8JBk","K/iuL)j4HSbW!7}FxNX0w3]QT_ra'e(D?h,""&vt5I-Cl9R.dYo>G8JBk"
2,;qM6*$2|s1@p O=fg{^,EPmV`U<[A%c:y+\Zz#~n,;qM6*$2|s1@p O=fg{^EPmV`U<[A%c:y+\Zz#~n
3,"_ra'e(D?h,""&",vt5I-Cl9R.dYo>G8JBk,"_ra'e(D?h,""&vt5I-Cl9R.dYo>G8JBk"
4,K/iuL)j4HSbW!7,}FxNX0w3]QT,K/iuL)j4HSbW!7}FxNX0w3]QT
5,EPmV`U<[,A%c:y+\Zz#~n,EPmV`U<[A%c:y+\Zz#~n
6,;qM6*$2|s1,@p O=fg{^,;qM6*$2|s1@p O=fg{^
7,vt5I-Cl,9R.dYo>G8JBk,vt5I-Cl9R.dYo>G8JBk
8,_ra'e(,"D?h,""&","_ra'e(D?h,""&"
9,}FxNX,0w3]QT,}FxNX0w3]QT
10,A%c:y,+\Zz#~n,A%c:y+\Zz#~n
11,K/iuL),j4HSbW!7,K/iuL)j4HSbW!7
12,EPmV,`U<[,EPmV`U<[
13,9R.dYo>,G8JBk,9R.dYo>G8JBk
14,;qM6*$2,|s1,;qM6*$2|s1
15,@p ,O=fg{^,@p O=fg{^
16,vt,5I-Cl,vt5I-Cl
17,D?,"h,""&","D?h,""&"
18,_r,a'e(,_ra'e(
19,0w3],QT,0w3]QT
20,}Fx,NX,}FxNX
21,A%c,:y,A%c:y
22,K/,iuL),K/iuL)
23,+\Zz,#~n,+\Zz#~n
24,j4HSb,W!7,j4HSbW!7
25,EP,mV,EPmV
26,`U,<[,`U<[
27,5I-,Cl,5I-Cl
28,@p, ,@p 
29,|,s1,|s1
30,9R.,dYo>,9R.dYo>
31,G8,JBk,G8JBk
32,O=,fg{^,O=fg{^
33,;qM6*,$2,;qM6*$2
34,v,t,vt
35,D,?,D?
36,h,",""&","h,""&"
37,_,r,_r
38,a',e(,a'e(
39,Q,T,QT
40,0w3,],0w3]
41,N,X,NX
42,j4,HSb,j4HSb
43,K,/,K/
44,}F,x,}Fx
45,A%,c,A%c
46,#,~n,#~n
47,iu,L),iuL)
48,+,\Zz,+\Zz
49,:,y,:y
50,W,!7,W!7
51,`,U,`U
52,E,P,EP
53,m,V,mV
54,<,[,<[
55,;qM6,*,;qM6*
56,J,Bk,JBk
57,C,l,Cl
58,G,8,G8
59,5I,-,5I-
60,@,p,@p
61,s,1,s1
62,O,=,O=
63,fg,{^,fg{^
64,$,2,$2
65,9,R.,9R.
66,dY,o>,dYo>
67,",""",&,",""&"
68,a,',a'
69,e,(,e(
70,0w,3,0w3
71,~,n,~n
72,i,u,iu
73,!,7,!7
74,},F,}F
75,L,),L)
76,j,4,j4
77,H,Sb,HSb
78,\,Zz,\Zz
79,A,%,A%
80,;,qM6,;qM6
81,o,>,o>
82,f,g,fg
83,{,^,{^
84,5,I,5I
85,d,Y,dY
86,R,.,R.
87,B,k,Bk
88,",","""",","""
89,0,w,0w
90,S,b,Sb
91,Z,z,Zz
92,q,M6,qM6
93,M,6,M6
