,left,right,combine
0,"!VU|^zOh[A]$R91{b`Y""Wm0*?yX3=Zn\w>x~o5CN'","cHT&LSD7JIKPjvd_;sg/Er(qQ2)<F@t6u+f:i4p%aBl-,Mk .}8#eG","!VU|^zOh[A]$R91{b`Y""Wm0*?yX3=Zn\w>x~o5CN'cHT&LSD7JIKPjvd_;sg/Er(qQ2)<F@t6u+f:i4p%aBl-,Mk .}8#eG"
1,cHT&LSD7JIKPjvd_;sg/Er(q,"Q2)<F@t6u+f:i4p%aBl-,Mk .}8#eG","cHT&LSD7JIKPjvd_;sg/Er(qQ2)<F@t6u+f:i4p%aBl-,Mk .}8#eG"
2,!VU|^zOh[A]$R91{b,"`Y""Wm0*?yX3=Zn\w>x~o5CN'","!VU|^zOh[A]$R91{b`Y""Wm0*?yX3=Zn\w>x~o5CN'"
3,Q2)<F@t6u+f:i4p,"%aBl-,Mk .}8#eG","Q2)<F@t6u+f:i4p%aBl-,Mk .}8#eG"
4,cHT&LSD7JIKP,jvd_;sg/Er(q,cHT&LSD7JIKPjvd_;sg/Er(q
5,"`Y""Wm0*?yX3=Z",n\w>x~o5CN',"`Y""Wm0*?yX3=Zn\w>x~o5CN'"
6,!VU|^zOh,[A]$R91{b,!VU|^zOh[A]$R91{b
7,"%aBl-,Mk", .}8#eG,"%aBl-,Mk .}8#eG"
8,Q2)<F@t,6u+f:i4p,Q2)<F@t6u+f:i4p
9,jvd_;,sg/Er(q,jvd_;sg/Er(q
10,cHT&LS,D7JIKP,cHT&LSD7JIKP
11,n\w>,x~o5CN',n\w>x~o5CN'
12,"`Y""Wm0",*?yX3=Z,"`Y""Wm0*?yX3=Z"
13,[A]$,R91{b,[A]$R91{b
14,!VU,|^zOh,!VU|^zOh
15,%aBl,"-,Mk","%aBl-,Mk"
16, .,}8#eG, .}8#eG
17,6u+f,:i4p,6u+f:i4p
18,sg/E,r(q,sg/Er(q
19,Q2)<,F@t,Q2)<F@t
20,jv,d_;,jvd_;
21,cH,T&LS,cHT&LS
22,D7JI,KP,D7JIKP
23,x~,o5CN',x~o5CN'
24,n\,w>,n\w>
25,*?yX3,=Z,*?yX3=Z
26,R9,1{b,R91{b
27,|^z,Oh,|^zOh
28,"`Y""",Wm0,"`Y""Wm0"
29,[A,]$,[A]$
30,!,VU,!VU
31,%a,Bl,%aBl
32,:i,4p,:i4p
33, ,., .
34,}8#,eG,}8#eG
35,"-,",Mk,"-,Mk"
36,6u,+f,6u+f
37,F@,t,F@t
38,r,(q,r(q
39,d,_;,d_;
40,sg,/E,sg/E
41,Q2,)<,Q2)<
42,j,v,jv
43,T&,LS,T&LS
44,D7,JI,D7JI
45,c,H,cH
46,K,P,KP
47,o5C,N',o5CN'
48,x,~,x~
49,n,\,n\
50,w,>,w>
51,=,Z,=Z
52,*?yX,3,*?yX3
53,[,A,[A
54,O,h,Oh
55,|^,z,|^z
56,`Y,"""","`Y"""
57,Wm,0,Wm0
58,],$,]$
59,1{,b,1{b
60,R,9,R9
61,V,U,VU
62,M,k,Mk
63,},8#,}8#
64,+,f,+f
65,:,i,:i
66,4,p,4p
67,e,G,eG
68,B,l,Bl
69,%,a,%a
70,-,",","-,"
71,/,E,/E
72,),<,)<
73,6,u,6u
74,Q,2,Q2
75,_,;,_;
76,F,@,F@
77,(,q,(q
78,s,g,sg
79,o5,C,o5C
80,N,',N'
81,D,7,D7
82,T,&,T&
83,L,S,LS
84,J,I,JI
85,1,{,1{
86,W,m,Wm
87,`,Y,`Y
88,|,^,|^
89,*?y,X,*?yX
90,8,#,8#
91,o,5,o5
92,*?,y,*?y
93,*,?,*?
