,left,right,combine
0," 4dYpwF!(#%*=NBkbPCWi?2O/3,MG]5zj$HTefAIl","L-:`r_SaVKQ<E~q8&0;oUXmny.9R)tZ'+7Dg\[s^}h@6""J|xcu1>{v"," 4dYpwF!(#%*=NBkbPCWi?2O/3,MG]5zj$HTefAIlL-:`r_SaVKQ<E~q8&0;oUXmny.9R)tZ'+7Dg\[s^}h@6""J|xcu1>{v"
1,L-:`r_SaVKQ<E~q8&0;oUXmny.9,"R)tZ'+7Dg\[s^}h@6""J|xcu1>{v","L-:`r_SaVKQ<E~q8&0;oUXmny.9R)tZ'+7Dg\[s^}h@6""J|xcu1>{v"
2, 4dYpwF!(#%*=NBkbPCW,"i?2O/3,MG]5zj$HTefAIl"," 4dYpwF!(#%*=NBkbPCWi?2O/3,MG]5zj$HTefAIl"
3,R)tZ'+7Dg\[,"s^}h@6""J|xcu1>{v","R)tZ'+7Dg\[s^}h@6""J|xcu1>{v"
4,L-:`r_SaVKQ<E,~q8&0;oUXmny.9,L-:`r_SaVKQ<E~q8&0;oUXmny.9
5,"i?2O/3,MG",]5zj$HTefAIl,"i?2O/3,MG]5zj$HTefAIl"
6, 4dYpwF!(,#%*=NBkbPCW, 4dYpwF!(#%*=NBkbPCW
7,"s^}h@6""J|",xcu1>{v,"s^}h@6""J|xcu1>{v"
8,R)tZ'+,7Dg\[,R)tZ'+7Dg\[
9,~q8&0;o,UXmny.9,~q8&0;oUXmny.9
10,L-:`r_Sa,VKQ<E,L-:`r_SaVKQ<E
11,]5zj$,HTefAIl,]5zj$HTefAIl
12,i?2O,"/3,MG","i?2O/3,MG"
13,#%*=NBk,bPCW,#%*=NBkbPCW
14,xcu1,>{v,xcu1>{v
15, 4d,YpwF!(, 4dYpwF!(
16,s^}h,"@6""J|","s^}h@6""J|"
17,7Dg,\[,7Dg\[
18,UXm,ny.9,UXmny.9
19,R)t,Z'+,R)tZ'+
20,~q8,&0;o,~q8&0;o
21,VK,Q<E,VKQ<E
22,HTef,AIl,HTefAIl
23,L-:`r,_Sa,L-:`r_Sa
24,]5z,j$,]5zj$
25,i?,2O,i?2O
26,"/3,",MG,"/3,MG"
27,bP,CW,bPCW
28,Yp,wF!(,YpwF!(
29, ,4d, 4d
30,#%*=,NBk,#%*=NBk
31,@6,"""J|","@6""J|"
32,xc,u1,xcu1
33,>,{v,>{v
34,\,[,\[
35,s,^}h,s^}h
36,Z',+,Z'+
37,R),t,R)t
38,U,Xm,UXm
39,7,Dg,7Dg
40,&0,;o,&0;o
41,ny,.9,ny.9
42,~,q8,~q8
43,V,K,VK
44,Q<,E,Q<E
45,_,Sa,_Sa
46,j,$,j$
47,L-:,`r,L-:`r
48,HT,ef,HTef
49,]5,z,]5z
50,AI,l,AIl
51,M,G,MG
52,/,"3,","/3,"
53,i,?,i?
54,2,O,2O
55,C,W,CW
56,x,c,xc
57,"""J",|,"""J|"
58,@,6,@6
59,u,1,u1
60,{,v,{v
61,b,P,bP
62,wF,!(,wF!(
63,#%*,=,#%*=
64,Y,p,Yp
65,NB,k,NBk
66,4,d,4d
67,^,}h,^}h
68,X,m,Xm
69,n,y,ny
70,D,g,Dg
71,;,o,;o
72,Z,',Z'
73,&,0,&0
74,.,9,.9
75,q,8,q8
76,R,),R)
77,Q,<,Q<
78,`,r,`r
79,],5,]5
80,L-,:,L-:
81,H,T,HT
82,A,I,AI
83,S,a,Sa
84,e,f,ef
85,3,",","3,"
86,"""",J,"""J"
87,!,(,!(
88,N,B,NB
89,w,F,wF
90,},h,}h
91,#,%*,#%*
92,L,-,L-
93,%,*,%*
