,left,right,combine
0,"""BLN.`orVGD=8S7}1APYzR[gy|Q+?0/%c(M5v#^ _9","H3]&u*dwCfF!'n>I;ats-$x4Ob{@T):<kl,J\~pm2ieK6EqZjXhWU","""BLN.`orVGD=8S7}1APYzR[gy|Q+?0/%c(M5v#^ _9H3]&u*dwCfF!'n>I;ats-$x4Ob{@T):<kl,J\~pm2ieK6EqZjXhWU"
1,H3]&u*dwCfF!'n>I;ats-$x,"4Ob{@T):<kl,J\~pm2ieK6EqZjXhWU","H3]&u*dwCfF!'n>I;ats-$x4Ob{@T):<kl,J\~pm2ieK6EqZjXhWU"
2,"""BLN.`orVGD=8S7}1APYzR[gy|Q",+?0/%c(M5v#^ _9,"""BLN.`orVGD=8S7}1APYzR[gy|Q+?0/%c(M5v#^ _9"
3,4Ob{@T):<,"kl,J\~pm2ieK6EqZjXhWU","4Ob{@T):<kl,J\~pm2ieK6EqZjXhWU"
4,H3]&u*dw,CfF!'n>I;ats-$x,H3]&u*dwCfF!'n>I;ats-$x
5,+?0/%c(M,5v#^ _9,+?0/%c(M5v#^ _9
6,"""BLN.`orVGD=8",S7}1APYzR[gy|Q,"""BLN.`orVGD=8S7}1APYzR[gy|Q"
7,"kl,J\~pm2",ieK6EqZjXhWU,"kl,J\~pm2ieK6EqZjXhWU"
8,4Ob{@,T):<,4Ob{@T):<
9,CfF!'n>I,;ats-$x,CfF!'n>I;ats-$x
10,H3]&,u*dw,H3]&u*dw
11,5v#^, _9,5v#^ _9
12,+?0/%,c(M,+?0/%c(M
13,ieK6Eq,ZjXhWU,ieK6EqZjXhWU
14,"""BLN.`or",VGD=8,"""BLN.`orVGD=8"
15,S7}1APY,zR[gy|Q,S7}1APYzR[gy|Q
16,"kl,",J\~pm2,"kl,J\~pm2"
17,T),:<,T):<
18,;ats,-$x,;ats-$x
19,CfF,!'n>I,CfF!'n>I
20,4Ob,{@,4Ob{@
21,u,*dw,u*dw
22,5v,#^,5v#^
23, ,_9, _9
24,H3,]&,H3]&
25,c,(M,c(M
26,+?0/,%,+?0/%
27,ieK6,Eq,ieK6Eq
28,S7}1,APY,S7}1APY
29,VG,D=8,VGD=8
30,J\,~pm2,J\~pm2
31,Zj,XhWU,ZjXhWU
32,"""BL",N.`or,"""BLN.`or"
33,zR,[gy|Q,zR[gy|Q
34,:,<,:<
35,kl,",","kl,"
36,T,),T)
37,*,dw,*dw
38,-,$x,-$x
39,C,fF,CfF
40,4O,b,4Ob
41,!,'n>I,!'n>I
42,{,@,{@
43,;a,ts,;ats
44,_,9,_9
45,H,3,H3
46,],&,]&
47,5,v,5v
48,#,^,#^
49,(,M,(M
50,"""B",L,"""BL"
51,AP,Y,APY
52,V,G,VG
53,z,R,zR
54,+,?0/,+?0/
55,~p,m2,~pm2
56,N.,`or,N.`or
57,X,hWU,XhWU
58,ie,K6,ieK6
59,S7,}1,S7}1
60,[g,y|Q,[gy|Q
61,D=,8,D=8
62,E,q,Eq
63,J,\,J\
64,Z,j,Zj
65,k,l,kl
66,;,a,;a
67,d,w,dw
68,'n>,I,'n>I
69,t,s,ts
70,$,x,$x
71,f,F,fF
72,4,O,4O
73,K,6,K6
74,~,p,~p
75,?0,/,?0/
76,D,=,D=
77,N,.,N.
78,"""",B,"""B"
79,h,WU,hWU
80,},1,}1
81,S,7,S7
82,A,P,AP
83,m,2,m2
84,[,g,[g
85,`o,r,`or
86,i,e,ie
87,y|,Q,y|Q
88,',n>,'n>
89,n,>,n>
90,`,o,`o
91,W,U,WU
92,y,|,y|
93,?,0,?0
