,left,right,combine
0,"/D!""FO\:{>=V*jr2w[0yg]6fc)SshvblL-(o%PE?e^","_AH#`XQGz7Yqnt};~&m1aZNUx5W 9BRMuiC@T4K.p$J3'|k+,I8d<","/D!""FO\:{>=V*jr2w[0yg]6fc)SshvblL-(o%PE?e^_AH#`XQGz7Yqnt};~&m1aZNUx5W 9BRMuiC@T4K.p$J3'|k+,I8d<"
1,_AH#`XQGz7Yqnt};~&m1aZNU,"x5W 9BRMuiC@T4K.p$J3'|k+,I8d<","_AH#`XQGz7Yqnt};~&m1aZNUx5W 9BRMuiC@T4K.p$J3'|k+,I8d<"
2,"/D!""FO\:{>=V*jr2w[0y",g]6fc)SshvblL-(o%PE?e^,"/D!""FO\:{>=V*jr2w[0yg]6fc)SshvblL-(o%PE?e^"
3,x5W 9BRMuiC@,"T4K.p$J3'|k+,I8d<","x5W 9BRMuiC@T4K.p$J3'|k+,I8d<"
4,_AH#`XQGz,7Yqnt};~&m1aZNU,_AH#`XQGz7Yqnt};~&m1aZNU
5,g]6fc)Ssh,vblL-(o%PE?e^,g]6fc)SshvblL-(o%PE?e^
6,"/D!""FO\:{>",=V*jr2w[0y,"/D!""FO\:{>=V*jr2w[0y"
7,T4K.p$,"J3'|k+,I8d<","T4K.p$J3'|k+,I8d<"
8,x5W 9B,RMuiC@,x5W 9BRMuiC@
9,7Yqn,t};~&m1aZNU,7Yqnt};~&m1aZNU
10,_AH#`,XQGz,_AH#`XQGz
11,vblL-(o%,PE?e^,vblL-(o%PE?e^
12,g]6fc,)Ssh,g]6fc)Ssh
13,=V*jr2,w[0y,=V*jr2w[0y
14,J3'|k+,",I8d<","J3'|k+,I8d<"
15,"/D!""FO",\:{>,"/D!""FO\:{>"
16,T4K,.p$,T4K.p$
17,t};~&m1,aZNU,t};~&m1aZNU
18,RMu,iC@,RMuiC@
19,x5W, 9B,x5W 9B
20,7Y,qn,7Yqn
21,XQ,Gz,XQGz
22,PE?,e^,PE?e^
23,_AH,#`,_AH#`
24,vblL,-(o%,vblL-(o%
25,g],6fc,g]6fc
26,)S,sh,)Ssh
27,w[,0y,w[0y
28,",I8",d<,",I8d<"
29,J3',|k+,J3'|k+
30,=V*,jr2,=V*jr2
31,\:,{>,\:{>
32,.p,$,.p$
33,/D!,"""FO","/D!""FO"
34,T4,K,T4K
35,R,Mu,RMu
36,aZ,NU,aZNU
37,x5,W,x5W
38,iC,@,iC@
39, ,9B, 9B
40,t};~&,m1,t};~&m1
41,q,n,qn
42,7,Y,7Y
43,G,z,Gz
44,_A,H,_AH
45,PE,?,PE?
46,vb,lL,vblL
47,e,^,e^
48,X,Q,XQ
49,-(,o%,-(o%
50,#,`,#`
51,s,h,sh
52,g,],g]
53,),S,)S
54,6,fc,6fc
55,0,y,0y
56,{,>,{>
57,J3,',J3'
58,/D,!,/D!
59,=V,*,=V*
60,w,[,w[
61,",",I8,",I8"
62,|,k+,|k+
63,d,<,d<
64,j,r2,jr2
65,"""",FO,"""FO"
66,\,:,\:
67,.,p,.p
68,m,1,m1
69,T,4,T4
70,M,u,Mu
71,a,Z,aZ
72,9,B,9B
73,N,U,NU
74,i,C,iC
75,x,5,x5
76,t};~,&,t};~&
77,-,(,-(
78,o,%,o%
79,v,b,vb
80,P,E,PE
81,l,L,lL
82,_,A,_A
83,f,c,fc
84,k,+,k+
85,r,2,r2
86,F,O,FO
87,J,3,J3
88,=,V,=V
89,/,D,/D
90,I,8,I8
91,t,};~,t};~
92,},;~,};~
93,;,~,;~
