,left,right,combine
0,$X+pFRPYV%U6fwhy.g'5Es3(qT>1}^7KHz\JZdMA,"""8Gi;DNW`c#xtL0k?=~j2|e9vu<n:rBQ-[@CIS_mOa,4b]{!/)l*o& ","$X+pFRPYV%U6fwhy.g'5Es3(qT>1}^7KHz\JZdMA""8Gi;DNW`c#xtL0k?=~j2|e9vu<n:rBQ-[@CIS_mOa,4b]{!/)l*o& "
1,"""8Gi;DNW`c#xtL0k?=","~j2|e9vu<n:rBQ-[@CIS_mOa,4b]{!/)l*o& ","""8Gi;DNW`c#xtL0k?=~j2|e9vu<n:rBQ-[@CIS_mOa,4b]{!/)l*o& "
2,$X+pFRPYV%U6fwhy,.g'5Es3(qT>1}^7KHz\JZdMA,$X+pFRPYV%U6fwhy.g'5Es3(qT>1}^7KHz\JZdMA
3,~j2|e9vu<n:rBQ,"-[@CIS_mOa,4b]{!/)l*o& ","~j2|e9vu<n:rBQ-[@CIS_mOa,4b]{!/)l*o& "
4,"""8Gi;DNW",`c#xtL0k?=,"""8Gi;DNW`c#xtL0k?="
5,.g'5Es3(qT>1,}^7KHz\JZdMA,.g'5Es3(qT>1}^7KHz\JZdMA
6,$X+pFRPY,V%U6fwhy,$X+pFRPYV%U6fwhy
7,-[@CIS_mOa,",4b]{!/)l*o& ","-[@CIS_mOa,4b]{!/)l*o& "
8,~j2|e,9vu<n:rBQ,~j2|e9vu<n:rBQ
9,`c#xt,L0k?=,`c#xtL0k?=
10,.g'5Es,3(qT>1,.g'5Es3(qT>1
11,}^7KHz,\JZdMA,}^7KHz\JZdMA
12,"""8Gi",;DNW,"""8Gi;DNW"
13,V%U6,fwhy,V%U6fwhy
14,$X+,pFRPY,$X+pFRPY
15,9vu<n,:rBQ,9vu<n:rBQ
16,-[@CI,S_mOa,-[@CIS_mOa
17,",4b]{!/)l*",o& ,",4b]{!/)l*o& "
18,~j,2|e,~j2|e
19,L0k,?=,L0k?=
20,`c#,xt,`c#xt
21,\JZ,dMA,\JZdMA
22,"""8",Gi,"""8Gi"
23,3(qT,>1,3(qT>1
24,}^,7KHz,}^7KHz
25,;D,NW,;DNW
26,.g',5Es,.g'5Es
27,pFR,PY,pFRPY
28,fw,hy,fwhy
29,V%,U6,V%U6
30,$X,+,$X+
31,9vu<,n,9vu<n
32,:rB,Q,:rBQ
33,-[@,CI,-[@CI
34,S_mO,a,S_mOa
35,",4b]",{!/)l*,",4b]{!/)l*"
36,o&, ,o& 
37,2,|e,2|e
38,~,j,~j
39,?,=,?=
40,L,0k,L0k
41,x,t,xt
42,`c,#,`c#
43,N,W,NW
44,G,i,Gi
45,},^,}^
46,"""",8,"""8"
47,>,1,>1
48,5E,s,5Es
49,7K,Hz,7KHz
50,dM,A,dMA
51,\J,Z,\JZ
52,;,D,;D
53,3(,qT,3(qT
54,.,g',.g'
55,V,%,V%
56,pF,R,pFR
57,P,Y,PY
58,U,6,U6
59,h,y,hy
60,f,w,fw
61,$,X,$X
62,:r,B,:rB
63,{!,/)l*,{!/)l*
64,S_,mO,S_mO
65,C,I,CI
66,9vu,<,9vu<
67,|,e,|e
68,",4b",],",4b]"
69,o,&,o&
70,-[,@,-[@
71,0,k,0k
72,`,c,`c
73,d,M,dM
74,3,(,3(
75,7,K,7K
76,g,',g'
77,q,T,qT
78,H,z,Hz
79,\,J,\J
80,5,E,5E
81,p,F,pF
82,:,r,:r
83,-,[,-[
84,S,_,S_
85,m,O,mO
86,/),l*,/)l*
87,{,!,{!
88,9v,u,9vu
89,",4",b,",4b"
90,",",4,",4"
91,/,),/)
92,l,*,l*
93,9,v,9v
