,left,right,combine
0,"h{oBSrz(8mpsafLv,_D!5)1?-:UXxQ`YA\*w","M'>IldWP};#tHq[@< gJF9]E2|V+64.3i/kTGZu""^$ejCb0R~Onc7%K&N=y","h{oBSrz(8mpsafLv,_D!5)1?-:UXxQ`YA\*wM'>IldWP};#tHq[@< gJF9]E2|V+64.3i/kTGZu""^$ejCb0R~Onc7%K&N=y"
1,M'>IldWP};#tHq[@< gJF9]E2|V+64,".3i/kTGZu""^$ejCb0R~Onc7%K&N=y","M'>IldWP};#tHq[@< gJF9]E2|V+64.3i/kTGZu""^$ejCb0R~Onc7%K&N=y"
2,h{oBSrz(8mpsafL,"v,_D!5)1?-:UXxQ`YA\*w","h{oBSrz(8mpsafLv,_D!5)1?-:UXxQ`YA\*w"
3,".3i/kTGZu""^$ejCb",0R~Onc7%K&N=y,".3i/kTGZu""^$ejCb0R~Onc7%K&N=y"
4,M'>IldWP};#tHq[@<, gJF9]E2|V+64,M'>IldWP};#tHq[@< gJF9]E2|V+64
5,"v,_D!5)1",?-:UXxQ`YA\*w,"v,_D!5)1?-:UXxQ`YA\*w"
6,h{oBSrz,(8mpsafL,h{oBSrz(8mpsafL
7,0R~O,nc7%K&N=y,0R~Onc7%K&N=y
8,.3i/kTGZ,"u""^$ejCb",".3i/kTGZu""^$ejCb"
9, gJF,9]E2|V+64, gJF9]E2|V+64
10,M'>IldWP,};#tHq[@<,M'>IldWP};#tHq[@<
11,?-:UX,xQ`YA\*w,?-:UXxQ`YA\*w
12,"v,_D",!5)1,"v,_D!5)1"
13,(8mp,safL,(8mpsafL
14,nc7,%K&N=y,nc7%K&N=y
15,h{oB,Srz,h{oBSrz
16,0R,~O,0R~O
17,9]E2,|V+64,9]E2|V+64
18,"u""^$",ejCb,"u""^$ejCb"
19,.3i/,kTGZ,.3i/kTGZ
20, g,JF, gJF
21,M'>,IldWP,M'>IldWP
22,xQ`,YA\*w,xQ`YA\*w
23,};#,tHq[@<,};#tHq[@<
24,?-,:UX,?-:UX
25,sa,fL,safL
26,!5,)1,!5)1
27,"v,",_D,"v,_D"
28,(,8mp,(8mp
29,Sr,z,Srz
30,%K&,N=y,%K&N=y
31,nc,7,nc7
32,h,{oB,h{oB
33,0,R,0R
34,~,O,~O
35,.3,i/,.3i/
36,kT,GZ,kTGZ
37,9],E2,9]E2
38,|V+,64,|V+64
39,ej,Cb,ejCb
40,"u""",^$,"u""^$"
41, ,g, g
42,J,F,JF
43,t,Hq[@<,tHq[@<
44,M,'>,M'>
45,YA\,*w,YA\*w
46,};,#,};#
47,Il,dWP,IldWP
48,xQ,`,xQ`
49,:U,X,:UX
50,f,L,fL
51,),1,)1
52,!,5,!5
53,s,a,sa
54,_,D,_D
55,?,-,?-
56,v,",","v,"
57,8m,p,8mp
58,%K,&,%K&
59,{o,B,{oB
60,N,=y,N=y
61,n,c,nc
62,S,r,Sr
63,6,4,64
64,i,/,i/
65,E,2,E2
66,9,],9]
67,.,3,.3
68,|V,+,|V+
69,e,j,ej
70,C,b,Cb
71,G,Z,GZ
72,k,T,kT
73,^,$,^$
74,u,"""","u"""
75,x,Q,xQ
76,d,WP,dWP
77,H,q[@<,Hq[@<
78,*,w,*w
79,',>,'>
80,YA,\,YA\
81,:,U,:U
82,I,l,Il
83,},;,};
84,=,y,=y
85,8,m,8m
86,{,o,{o
87,%,K,%K
88,|,V,|V
89,Y,A,YA
90,W,P,WP
91,q[,@<,q[@<
92,q,[,q[
93,@,<,@<
