,left,right,combine
0,";TV@^0JFM4Cbaf~KnX%pR<L:rkw|zOy""u)9&j1WS?Z8HI",".NQAtDUBix2q/]d{=!Es*6m$hg'o3#P\,[el+ c-}Y>_(`v5G7",";TV@^0JFM4Cbaf~KnX%pR<L:rkw|zOy""u)9&j1WS?Z8HI.NQAtDUBix2q/]d{=!Es*6m$hg'o3#P\,[el+ c-}Y>_(`v5G7"
1,.NQAtDUBix2q/]d{=!Es*6m$,"hg'o3#P\,[el+ c-}Y>_(`v5G7",".NQAtDUBix2q/]d{=!Es*6m$hg'o3#P\,[el+ c-}Y>_(`v5G7"
2,;TV@^0JFM4Cbaf~KnX%p,"R<L:rkw|zOy""u)9&j1WS?Z8HI",";TV@^0JFM4Cbaf~KnX%pR<L:rkw|zOy""u)9&j1WS?Z8HI"
3,"hg'o3#P\,[el+", c-}Y>_(`v5G7,"hg'o3#P\,[el+ c-}Y>_(`v5G7"
4,.NQAtDUBix2q/,]d{=!Es*6m$,.NQAtDUBix2q/]d{=!Es*6m$
5,"R<L:rkw|zOy""",u)9&j1WS?Z8HI,"R<L:rkw|zOy""u)9&j1WS?Z8HI"
6,;TV@^0JFM4,Cbaf~KnX%p,;TV@^0JFM4Cbaf~KnX%p
7, c-},Y>_(`v5G7, c-}Y>_(`v5G7
8,hg'o3,"#P\,[el+","hg'o3#P\,[el+"
9,]d{=!E,s*6m$,]d{=!Es*6m$
10,u)9&,j1WS?Z8HI,u)9&j1WS?Z8HI
11,.NQAtD,UBix2q/,.NQAtDUBix2q/
12,R<L:,"rkw|zOy""","R<L:rkw|zOy"""
13,;TV@^0,JFM4,;TV@^0JFM4
14,Cbaf~,KnX%p,Cbaf~KnX%p
15,Y>_,(`v5G7,Y>_(`v5G7
16, ,c-}, c-}
17,"#P\,",[el+,"#P\,[el+"
18,hg',o3,hg'o3
19,s*6,m$,s*6m$
20,j1WS,?Z8HI,j1WS?Z8HI
21,UB,ix2q/,UBix2q/
22,]d,{=!E,]d{=!E
23,u),9&,u)9&
24,.NQ,AtD,.NQAtD
25,rk,"w|zOy""","rkw|zOy"""
26,R<,L:,R<L:
27,(`v5,G7,(`v5G7
28,Kn,X%p,KnX%p
29,Cb,af~,Cbaf~
30,JF,M4,JFM4
31,;TV,@^0,;TV@^0
32,Y,>_,Y>_
33,c-,},c-}
34,#P,"\,","#P\,"
35,[e,l+,[el+
36,o,3,o3
37,m,$,m$
38,hg,',hg'
39,j1,WS,j1WS
40,?,Z8HI,?Z8HI
41,u,),u)
42,9,&,9&
43,{=,!E,{=!E
44,At,D,AtD
45,.N,Q,.NQ
46,],d,]d
47,s*,6,s*6
48,U,B,UB
49,ix2,q/,ix2q/
50,w,"|zOy""","w|zOy"""
51,r,k,rk
52,L,:,L:
53,R,<,R<
54,M,4,M4
55,>,_,>_
56,af,~,af~
57,C,b,Cb
58,(`,v5,(`v5
59,J,F,JF
60,@,^0,@^0
61,X,%p,X%p
62,G,7,G7
63,K,n,Kn
64,;T,V,;TV
65,l,+,l+
66,c,-,c-
67,\,",","\,"
68,[,e,[e
69,#,P,#P
70,h,g,hg
71,j,1,j1
72,{,=,{=
73,q,/,q/
74,!,E,!E
75,W,S,WS
76,.,N,.N
77,Z8H,I,Z8HI
78,ix,2,ix2
79,A,t,At
80,s,*,s*
81,|zO,"y""","|zOy"""
82,a,f,af
83,;,T,;T
84,%,p,%p
85,^,0,^0
86,v,5,v5
87,(,`,(`
88,y,"""","y"""
89,i,x,ix
90,Z8,H,Z8H
91,|,zO,|zO
92,z,O,zO
93,Z,8,Z8
