,left,right,combine
0,"/a(zruHJK9-XmC)iL|pD,T>A:E;?j3s{GOMf","Y't^.n5*!#BgS o~`b\7e""N&$8IdU@v_VWR[1}Q4Zyc%]0Fq2<wk6+=Phxl","/a(zruHJK9-XmC)iL|pD,T>A:E;?j3s{GOMfY't^.n5*!#BgS o~`b\7e""N&$8IdU@v_VWR[1}Q4Zyc%]0Fq2<wk6+=Phxl"
1,Y't^.n5*!#BgS o~`b\7,"e""N&$8IdU@v_VWR[1}Q4Zyc%]0Fq2<wk6+=Phxl","Y't^.n5*!#BgS o~`b\7e""N&$8IdU@v_VWR[1}Q4Zyc%]0Fq2<wk6+=Phxl"
2,/a(zruHJK9-XmC)i,"L|pD,T>A:E;?j3s{GOMf","/a(zruHJK9-XmC)iL|pD,T>A:E;?j3s{GOMf"
3,"e""N&$8IdU@v_VWR[1}Q4Z",yc%]0Fq2<wk6+=Phxl,"e""N&$8IdU@v_VWR[1}Q4Zyc%]0Fq2<wk6+=Phxl"
4,Y't^.n5*!#BgS, o~`b\7,Y't^.n5*!#BgS o~`b\7
5,"L|pD,T>",A:E;?j3s{GOMf,"L|pD,T>A:E;?j3s{GOMf"
6,/a(zruHJ,K9-XmC)i,/a(zruHJK9-XmC)i
7,yc%]0Fq2<,wk6+=Phxl,yc%]0Fq2<wk6+=Phxl
8,"e""N&$8IdU@v",_VWR[1}Q4Z,"e""N&$8IdU@v_VWR[1}Q4Z"
9, o~,`b\7, o~`b\7
10,Y't^.n5,*!#BgS,Y't^.n5*!#BgS
11,A:E;?j3,s{GOMf,A:E;?j3s{GOMf
12,L|p,"D,T>","L|pD,T>"
13,K9-X,mC)i,K9-XmC)i
14,/a(zr,uHJ,/a(zruHJ
15,_VWR[,1}Q4Z,_VWR[1}Q4Z
16,yc%]0,Fq2<,yc%]0Fq2<
17,wk6+,=Phxl,wk6+=Phxl
18,"e""N&",$8IdU@v,"e""N&$8IdU@v"
19,`b,\7,`b\7
20, ,o~, o~
21,*!#,BgS,*!#BgS
22,Y't^,.n5,Y't^.n5
23,s{G,OMf,s{GOMf
24,A:E;,?j3,A:E;?j3
25,"D,",T>,"D,T>"
26,K9,-X,K9-X
27,u,HJ,uHJ
28,mC,)i,mC)i
29,L,|p,L|p
30,=Ph,xl,=Phxl
31,/a(z,r,/a(zr
32,$8,IdU@v,$8IdU@v
33,yc%,]0,yc%]0
34,Fq2,<,Fq2<
35,1}Q,4Z,1}Q4Z
36,_VW,R[,_VWR[
37,wk,6+,wk6+
38,e,"""N&","e""N&"
39,\,7,\7
40,`,b,`b
41,o,~,o~
42,Bg,S,BgS
43,T,>,T>
44,?,j3,?j3
45,A:,E;,A:E;
46,s{,G,s{G
47,Y',t^,Y't^
48,OM,f,OMf
49,*!,#,*!#
50,.,n5,.n5
51,D,",","D,"
52,K,9,K9
53,m,C,mC
54,H,J,HJ
55,|,p,|p
56,-,X,-X
57,),i,)i
58,$,8,$8
59,x,l,xl
60,F,q2,Fq2
61,Id,U@v,IdU@v
62,w,k,wk
63,"""N",&,"""N&"
64,],0,]0
65,=,Ph,=Ph
66,6,+,6+
67,R,[,R[
68,1},Q,1}Q
69,/,a(z,/a(z
70,4,Z,4Z
71,y,c%,yc%
72,_,VW,_VW
73,*,!,*!
74,s,{,s{
75,j,3,j3
76,t,^,t^
77,B,g,Bg
78,A,:,A:
79,O,M,OM
80,Y,',Y'
81,n,5,n5
82,E,;,E;
83,"""",N,"""N"
84,I,d,Id
85,V,W,VW
86,c,%,c%
87,1,},1}
88,U@,v,U@v
89,q,2,q2
90,P,h,Ph
91,a(,z,a(z
92,a,(,a(
93,U,@,U@
