,left,right,combine
0,>[S`iv2}~mr:RD*uUdY 5cyp#|0%zGw-;ZMno{,"/,P=9B<]V3@&Jbt$W4q'O7LN_6lFsej8(+I.X?gh)CK""x!a^EHA1\kfQT",">[S`iv2}~mr:RD*uUdY 5cyp#|0%zGw-;ZMno{/,P=9B<]V3@&Jbt$W4q'O7LN_6lFsej8(+I.X?gh)CK""x!a^EHA1\kfQT"
1,"/,P=9B<]V3@&Jbt$W4q'O7LN_","6lFsej8(+I.X?gh)CK""x!a^EHA1\kfQT","/,P=9B<]V3@&Jbt$W4q'O7LN_6lFsej8(+I.X?gh)CK""x!a^EHA1\kfQT"
2,>[S`iv2}~mr:RD*uUdY, 5cyp#|0%zGw-;ZMno{,>[S`iv2}~mr:RD*uUdY 5cyp#|0%zGw-;ZMno{
3,6lFsej8(+I.X?gh,")CK""x!a^EHA1\kfQT","6lFsej8(+I.X?gh)CK""x!a^EHA1\kfQT"
4,"/,P=9B<]V3@&",Jbt$W4q'O7LN_,"/,P=9B<]V3@&Jbt$W4q'O7LN_"
5, 5cyp#|0%z,Gw-;ZMno{, 5cyp#|0%zGw-;ZMno{
6,>[S`iv2},~mr:RD*uUdY,>[S`iv2}~mr:RD*uUdY
7,")CK""x!a^EH",A1\kfQT,")CK""x!a^EHA1\kfQT"
8,6lFsej8(,+I.X?gh,6lFsej8(+I.X?gh
9,Jbt$W,4q'O7LN_,Jbt$W4q'O7LN_
10,"/,P=9B<",]V3@&,"/,P=9B<]V3@&"
11,Gw-;Z,Mno{,Gw-;ZMno{
12, 5cyp,#|0%z, 5cyp#|0%z
13,~mr:RD*,uUdY,~mr:RD*uUdY
14,>[S`,iv2},>[S`iv2}
15,A1\k,fQT,A1\kfQT
16,")CK""x",!a^EH,")CK""x!a^EH"
17,+I.,X?gh,+I.X?gh
18,4q'O7,LN_,4q'O7LN_
19,6lFs,ej8(,6lFsej8(
20,Jb,t$W,Jbt$W
21,]V3,@&,]V3@&
22,"/,P=",9B<,"/,P=9B<"
23,Mn,o{,Mno{
24,Gw-,;Z,Gw-;Z
25,#|0,%z,#|0%z
26,uU,dY,uUdY
27, 5,cyp, 5cyp
28,~m,r:RD*,~mr:RD*
29,>[,S`,>[S`
30,iv,2},iv2}
31,f,QT,fQT
32,A1,\k,A1\k
33,!a^,EH,!a^EH
34,)CK,"""x",")CK""x"
35,X?,gh,X?gh
36,+I,.,+I.
37,6l,Fs,6lFs
38,ej,8(,ej8(
39,L,N_,LN_
40,4q',O7,4q'O7
41,t$,W,t$W
42,J,b,Jb
43,9B,<,9B<
44,],V3,]V3
45,@,&,@&
46,/,",P=","/,P="
47,M,n,Mn
48,;,Z,;Z
49,G,w-,Gw-
50,o,{,o{
51,%,z,%z
52,u,U,uU
53,cy,p,cyp
54, ,5, 5
55,#,|0,#|0
56,r:RD,*,r:RD*
57,d,Y,dY
58,~,m,~m
59,S,`,S`
60,Q,T,QT
61,2,},2}
62,>,[,>[
63,i,v,iv
64,\,k,\k
65,)C,K,)CK
66,A,1,A1
67,"""",x,"""x"
68,g,h,gh
69,!a,^,!a^
70,X,?,X?
71,E,H,EH
72,+,I,+I
73,F,s,Fs
74,4,q',4q'
75,8,(,8(
76,N,_,N_
77,O,7,O7
78,e,j,ej
79,6,l,6l
80,t,$,t$
81,V,3,V3
82,",P",=,",P="
83,9,B,9B
84,w,-,w-
85,r:R,D,r:RD
86,|,0,|0
87,c,y,cy
88,),C,)C
89,!,a,!a
90,q,',q'
91,",",P,",P"
92,r,:R,r:R
93,:,R,:R
