,left,right,combine
0,",$p8)y|u&MCsnfw(IL._;7b:?q-T\'+3F#deA~<>/2*^","RNY!EQ}Ktg 9`hW0V[%@m=XODoUrxBZ4vjc""l6]k15HJ{PzaGiS",",$p8)y|u&MCsnfw(IL._;7b:?q-T\'+3F#deA~<>/2*^RNY!EQ}Ktg 9`hW0V[%@m=XODoUrxBZ4vjc""l6]k15HJ{PzaGiS"
1,RNY!EQ}Ktg 9`hW0V[%@m=XOD,"oUrxBZ4vjc""l6]k15HJ{PzaGiS","RNY!EQ}Ktg 9`hW0V[%@m=XODoUrxBZ4vjc""l6]k15HJ{PzaGiS"
2,",$p8)y|u&MCsnfw(IL._;7",b:?q-T\'+3F#deA~<>/2*^,",$p8)y|u&MCsnfw(IL._;7b:?q-T\'+3F#deA~<>/2*^"
3,"oUrxBZ4vjc""l6",]k15HJ{PzaGiS,"oUrxBZ4vjc""l6]k15HJ{PzaGiS"
4,RNY!EQ}Ktg, 9`hW0V[%@m=XOD,RNY!EQ}Ktg 9`hW0V[%@m=XOD
5,b:?q-T\'+3F#de,A~<>/2*^,b:?q-T\'+3F#deA~<>/2*^
6,",$p8)y|u&MC",snfw(IL._;7,",$p8)y|u&MCsnfw(IL._;7"
7,]k15,HJ{PzaGiS,]k15HJ{PzaGiS
8, 9`hW,0V[%@m=XOD, 9`hW0V[%@m=XOD
9,oUrxBZ4v,"jc""l6","oUrxBZ4vjc""l6"
10,RNY!E,Q}Ktg,RNY!EQ}Ktg
11,A~<>,/2*^,A~<>/2*^
12,HJ{Pza,GiS,HJ{PzaGiS
13,",$p8)",y|u&MC,",$p8)y|u&MC"
14,snfw(I,L._;7,snfw(IL._;7
15,b:?q-T\,'+3F#de,b:?q-T\'+3F#de
16,]k,15,]k15
17,oUrx,BZ4v,oUrxBZ4v
18,0V[%,@m=XOD,0V[%@m=XOD
19, 9`,hW, 9`hW
20,jc,"""l6","jc""l6"
21,Q},Ktg,Q}Ktg
22,/2,*^,/2*^
23,RN,Y!E,RNY!E
24,G,iS,GiS
25,y|u&,MC,y|u&MC
26,sn,fw(I,snfw(I
27,",",$p8),",$p8)"
28,b:,?q-T\,b:?q-T\
29,HJ,{Pza,HJ{Pza
30,'+,3F#de,'+3F#de
31,A~,<>,A~<>
32,L.,_;7,L._;7
33,1,5,15
34,],k,]k
35,oU,rx,oUrx
36,j,c,jc
37,h,W,hW
38,@m=X,OD,@m=XOD
39, ,9`, 9`
40,"""l",6,"""l6"
41,K,tg,Ktg
42,BZ,4v,BZ4v
43,0V,[%,0V[%
44,Q,},Q}
45,R,N,RN
46,/,2,/2
47,*,^,*^
48,Y,!E,Y!E
49,3F#,de,3F#de
50,H,J,HJ
51,L,.,L.
52,i,S,iS
53,fw(,I,fw(I
54,{P,za,{Pza
55,y|u,&,y|u&
56,$,p8),$p8)
57,A,~,A~
58,s,n,sn
59,_;,7,_;7
60,<,>,<>
61,',+,'+
62,M,C,MC
63,?q,-T\,?q-T\
64,b,:,b:
65,"""",l,"""l"
66,4,v,4v
67,O,D,OD
68,t,g,tg
69,0,V,0V
70,B,Z,BZ
71,[,%,[%
72,r,x,rx
73,o,U,oU
74,@,m=X,@m=X
75,9,`,9`
76,!,E,!E
77,-T,\,-T\
78,d,e,de
79,z,a,za
80,fw,(,fw(
81,3,F#,3F#
82,?,q,?q
83,_,;,_;
84,{,P,{P
85,p8,),p8)
86,y|,u,y|u
87,m,=X,m=X
88,=,X,=X
89,f,w,fw
90,-,T,-T
91,y,|,y|
92,p,8,p8
93,F,#,F#
