,left,right,combine
0,OfX.{Wku3=F&4m?q<(EU9Q2Ny_SHo8\7ilsY0|wp5j,"`!-@z1vD/~[>R B#c6erLK$Ztbxd,;Mn]T}A""V+ga*JC%I)h'PG:^","OfX.{Wku3=F&4m?q<(EU9Q2Ny_SHo8\7ilsY0|wp5j`!-@z1vD/~[>R B#c6erLK$Ztbxd,;Mn]T}A""V+ga*JC%I)h'PG:^"
1,`!-@z1vD/~[>R B#c6e,"rLK$Ztbxd,;Mn]T}A""V+ga*JC%I)h'PG:^","`!-@z1vD/~[>R B#c6erLK$Ztbxd,;Mn]T}A""V+ga*JC%I)h'PG:^"
2,OfX.{Wku3=F&4m?q<(EU,9Q2Ny_SHo8\7ilsY0|wp5j,OfX.{Wku3=F&4m?q<(EU9Q2Ny_SHo8\7ilsY0|wp5j
3,"rLK$Ztbxd,;Mn]T","}A""V+ga*JC%I)h'PG:^","rLK$Ztbxd,;Mn]T}A""V+ga*JC%I)h'PG:^"
4,`!-@z1vD,/~[>R B#c6e,`!-@z1vD/~[>R B#c6e
5,9Q2Ny_SHo8\7ils,Y0|wp5j,9Q2Ny_SHo8\7ilsY0|wp5j
6,"}A""V+ga*J",C%I)h'PG:^,"}A""V+ga*JC%I)h'PG:^"
7,OfX.{Wku3,=F&4m?q<(EU,OfX.{Wku3=F&4m?q<(EU
8,"rLK$Ztbxd,",;Mn]T,"rLK$Ztbxd,;Mn]T"
9,/~[>R ,B#c6e,/~[>R B#c6e
10,`!-@,z1vD,`!-@z1vD
11,Y0|w,p5j,Y0|wp5j
12,9Q2Ny_S,Ho8\7ils,9Q2Ny_SHo8\7ils
13,OfX.{,Wku3,OfX.{Wku3
14,=F,&4m?q<(EU,=F&4m?q<(EU
15,"}A""V+",ga*J,"}A""V+ga*J"
16,C%I)h,'PG:^,C%I)h'PG:^
17,;Mn,]T,;Mn]T
18,B#,c6e,B#c6e
19,/~[>,R ,/~[>R 
20,rLK$Zt,"bxd,","rLK$Ztbxd,"
21,z1,vD,z1vD
22,Y0,|w,Y0|w
23,p5,j,p5j
24,`!,-@,`!-@
25,Ho8\,7ils,Ho8\7ils
26,=,F,=F
27,9Q2Ny,_S,9Q2Ny_S
28,'PG,:^,'PG:^
29,&4m?q,<(EU,&4m?q<(EU
30,Of,X.{,OfX.{
31,Wk,u3,Wku3
32,ga,*J,ga*J
33,C%I,)h,C%I)h
34,}A,"""V+","}A""V+"
35,],T,]T
36,;M,n,;Mn
37,rLK$,Zt,rLK$Zt
38,/~,[>,/~[>
39,bx,"d,","bxd,"
40,R, ,R 
41,c,6e,c6e
42,B,#,B#
43,v,D,vD
44,`,!,`!
45,p,5,p5
46,z,1,z1
47,Y,0,Y0
48,-,@,-@
49,|,w,|w
50,7il,s,7ils
51,),h,)h
52,:,^,:^
53,"""V",+,"""V+"
54,'P,G,'PG
55,W,k,Wk
56,X.,{,X.{
57,9Q2,Ny,9Q2Ny
58,*,J,*J
59,O,f,Of
60,<(E,U,<(EU
61,u,3,u3
62,&4,m?q,&4m?q
63,H,o8\,Ho8\
64,_,S,_S
65,C%,I,C%I
66,},A,}A
67,g,a,ga
68,;,M,;M
69,r,LK$,rLK$
70,b,x,bx
71,Z,t,Zt
72,[,>,[>
73,/,~,/~
74,6,e,6e
75,d,",","d,"
76,9,Q2,9Q2
77,m,?q,m?q
78,N,y,Ny
79,&,4,&4
80,C,%,C%
81,X,.,X.
82,"""",V,"""V"
83,7,il,7il
84,',P,'P
85,<,(E,<(E
86,o8,\,o8\
87,L,K$,LK$
88,K,$,K$
89,Q,2,Q2
90,(,E,(E
91,o,8,o8
92,?,q,?q
93,i,l,il
