,left,right,combine
0,":dA\W>?a`P=ZwTK4lun@/h8%Oz+30kQ,;I['rVeiNoj<DC9]FL","g{v|1^G}qm2X*fRt-_M""UHy7#&$)s!Yp5Sb~c6B(xJ E.",":dA\W>?a`P=ZwTK4lun@/h8%Oz+30kQ,;I['rVeiNoj<DC9]FLg{v|1^G}qm2X*fRt-_M""UHy7#&$)s!Yp5Sb~c6B(xJ E."
1,g{v|1^G}qm2X*fRt-_,"M""UHy7#&$)s!Yp5Sb~c6B(xJ E.","g{v|1^G}qm2X*fRt-_M""UHy7#&$)s!Yp5Sb~c6B(xJ E."
2,:dA\W>?a`P=ZwTK4lun@/h8%O,"z+30kQ,;I['rVeiNoj<DC9]FL",":dA\W>?a`P=ZwTK4lun@/h8%Oz+30kQ,;I['rVeiNoj<DC9]FL"
3,"M""UHy7#&$)s!",Yp5Sb~c6B(xJ E.,"M""UHy7#&$)s!Yp5Sb~c6B(xJ E."
4,g{v|1^G},qm2X*fRt-_,g{v|1^G}qm2X*fRt-_
5,"z+30kQ,;I['rVeiNo",j<DC9]FL,"z+30kQ,;I['rVeiNoj<DC9]FL"
6,:dA\W>?,a`P=ZwTK4lun@/h8%O,:dA\W>?a`P=ZwTK4lun@/h8%O
7,"M""UHy",7#&$)s!,"M""UHy7#&$)s!"
8,Yp5Sb~c,6B(xJ E.,Yp5Sb~c6B(xJ E.
9,qm2X,*fRt-_,qm2X*fRt-_
10,g{v|,1^G},g{v|1^G}
11,a`P=ZwTK4l,un@/h8%O,a`P=ZwTK4lun@/h8%O
12,"z+30kQ,;I[",'rVeiNo,"z+30kQ,;I['rVeiNo"
13,j<D,C9]FL,j<DC9]FL
14,:dA,\W>?,:dA\W>?
15,*fR,t-_,*fRt-_
16,6B(x,J E.,6B(xJ E.
17,Yp5,Sb~c,Yp5Sb~c
18,"M""",UHy,"M""UHy"
19,7#&$,)s!,7#&$)s!
20,qm,2X,qm2X
21,1^,G},1^G}
22,g{,v|,g{v|
23,j,<D,j<D
24,a`P=Zw,TK4l,a`P=ZwTK4l
25,z+30kQ,",;I[","z+30kQ,;I["
26,'rVe,iNo,'rVeiNo
27,C9,]FL,C9]FL
28,un@/,h8%O,un@/h8%O
29,\W,>?,\W>?
30,:d,A,:dA
31,J ,E.,J E.
32,M,"""","M"""
33,Yp,5,Yp5
34,t-,_,t-_
35,*,fR,*fR
36,UH,y,UHy
37,6B,(x,6B(x
38,Sb,~c,Sb~c
39,)s,!,)s!
40,7#,&$,7#&$
41,G,},G}
42,1,^,1^
43,v,|,v|
44,q,m,qm
45,2,X,2X
46,g,{,g{
47,z+30,kQ,z+30kQ
48,h,8%O,h8%O
49,\,W,\W
50,]F,L,]FL
51,un@,/,un@/
52,i,No,iNo
53,",",;I[,",;I["
54,'r,Ve,'rVe
55,C,9,C9
56,TK,4l,TK4l
57,<,D,<D
58,>,?,>?
59,a`P,=Zw,a`P=Zw
60,:,d,:d
61,Y,p,Yp
62,&,$,&$
63,f,R,fR
64,7,#,7#
65,E,.,E.
66,~,c,~c
67,6,B,6B
68,),s,)s
69,(,x,(x
70,U,H,UH
71,S,b,Sb
72,J, ,J 
73,t,-,t-
74,=Z,w,=Zw
75,4,l,4l
76,un,@,un@
77,',r,'r
78,],F,]F
79,T,K,TK
80,8,%O,8%O
81,k,Q,kQ
82,N,o,No
83,V,e,Ve
84,;,I[,;I[
85,a,`P,a`P
86,z+,30,z+30
87,z,+,z+
88,%,O,%O
89,=,Z,=Z
90,u,n,un
91,I,[,I[
92,`,P,`P
93,3,0,30
