,left,right,combine
0,"X`4m8<g%(}E$1'""MY7 h=-y|c_UCHo]I>n[r","3Z0OPx.WvGb!/qezt,5\KQ@#s;w^):L*au~Rl{j2?Ti&9pSfAkFDNdBJV6+","X`4m8<g%(}E$1'""MY7 h=-y|c_UCHo]I>n[r3Z0OPx.WvGb!/qezt,5\KQ@#s;w^):L*au~Rl{j2?Ti&9pSfAkFDNdBJV6+"
1,"3Z0OPx.WvGb!/qezt,5\KQ@#s;w^):",L*au~Rl{j2?Ti&9pSfAkFDNdBJV6+,"3Z0OPx.WvGb!/qezt,5\KQ@#s;w^):L*au~Rl{j2?Ti&9pSfAkFDNdBJV6+"
2,"X`4m8<g%(}E$1'""MY7 ",h=-y|c_UCHo]I>n[r,"X`4m8<g%(}E$1'""MY7 h=-y|c_UCHo]I>n[r"
3,L*au~Rl{j2?Ti&9,pSfAkFDNdBJV6+,L*au~Rl{j2?Ti&9pSfAkFDNdBJV6+
4,"3Z0OPx.WvGb!/qezt,",5\KQ@#s;w^):,"3Z0OPx.WvGb!/qezt,5\KQ@#s;w^):"
5,h=-y|c_U,CHo]I>n[r,h=-y|c_UCHo]I>n[r
6,X`4m8<g%,"(}E$1'""MY7 ","X`4m8<g%(}E$1'""MY7 "
7,pSfAk,FDNdBJV6+,pSfAkFDNdBJV6+
8,L*au~Rl{,j2?Ti&9,L*au~Rl{j2?Ti&9
9,5\KQ@#s;,w^):,5\KQ@#s;w^):
10,3Z0OPx,".WvGb!/qezt,","3Z0OPx.WvGb!/qezt,"
11,CHo],I>n[r,CHo]I>n[r
12,h=-y,|c_U,h=-y|c_U
13,"(}E$1'""M",Y7 ,"(}E$1'""MY7 "
14,X`4m,8<g%,X`4m8<g%
15,FDN,dBJV6+,FDNdBJV6+
16,L*a,u~Rl{,L*au~Rl{
17,j2?,Ti&9,j2?Ti&9
18,pS,fAk,pSfAk
19,w^,):,w^):
20,5\KQ@,#s;,5\KQ@#s;
21,3Z0,OPx,3Z0OPx
22,.WvGb!/qe,"zt,",".WvGb!/qezt,"
23,I>n,[r,I>n[r
24,|c,_U,|c_U
25,h=,-y,h=-y
26,CH,o],CHo]
27,Y7, ,Y7 
28,dBJ,V6+,dBJV6+
29,X`,4m,X`4m
30,8<,g%,8<g%
31,(}E$1,"'""M","(}E$1'""M"
32,F,DN,FDN
33,p,S,pS
34,L,*a,L*a
35,Ti,&9,Ti&9
36,u~,Rl{,u~Rl{
37,f,Ak,fAk
38,j2,?,j2?
39,),:,):
40,w,^,w^
41,#s,;,#s;
42,.W,vGb!/qe,.WvGb!/qe
43,[,r,[r
44,5\K,Q@,5\KQ@
45,O,Px,OPx
46,z,"t,","zt,"
47,3,Z0,3Z0
48,I,>n,I>n
49,C,H,CH
50,h,=,h=
51,-,y,-y
52,|,c,|c
53,o,],o]
54,_,U,_U
55,g,%,g%
56,8,<,8<
57,V,6+,V6+
58,4,m,4m
59,X,`,X`
60,(,}E$1,(}E$1
61,dB,J,dBJ
62,Y,7,Y7
63,',"""M","'""M"
64,D,N,DN
65,T,i,Ti
66,u,~,u~
67,&,9,&9
68,R,l{,Rl{
69,j,2,j2
70,A,k,Ak
71,*,a,*a
72,>,n,>n
73,#,s,#s
74,t,",","t,"
75,Z,0,Z0
76,P,x,Px
77,Q,@,Q@
78,.,W,.W
79,vGb!,/qe,vGb!/qe
80,5\,K,5\K
81,d,B,dB
82,"""",M,"""M"
83,6,+,6+
84,}E$,1,}E$1
85,l,{,l{
86,5,\,5\
87,/q,e,/qe
88,vG,b!,vGb!
89,},E$,}E$
90,E,$,E$
91,v,G,vG
92,b,!,b!
93,/,q,/q
