,left,right,combine
0,*5kI'z7?W!^;y>) F#bjd\Rp+r[&iq~`V8c0=La,"C@E1xM{4O(l,nte9/o-AY6HG<}DBw3PJKsQ|]X2STmfuvg%"".$h:NZU_","*5kI'z7?W!^;y>) F#bjd\Rp+r[&iq~`V8c0=LaC@E1xM{4O(l,nte9/o-AY6HG<}DBw3PJKsQ|]X2STmfuvg%"".$h:NZU_"
1,"C@E1xM{4O(l,nte9/o-AY","6HG<}DBw3PJKsQ|]X2STmfuvg%"".$h:NZU_","C@E1xM{4O(l,nte9/o-AY6HG<}DBw3PJKsQ|]X2STmfuvg%"".$h:NZU_"
2,*5kI'z7?W!^;y>) F#b,jd\Rp+r[&iq~`V8c0=La,*5kI'z7?W!^;y>) F#bjd\Rp+r[&iq~`V8c0=La
3,6HG<}DBw3PJKsQ|,"]X2STmfuvg%"".$h:NZU_","6HG<}DBw3PJKsQ|]X2STmfuvg%"".$h:NZU_"
4,C@E1xM{4O,"(l,nte9/o-AY","C@E1xM{4O(l,nte9/o-AY"
5,jd\Rp+r[&,iq~`V8c0=La,jd\Rp+r[&iq~`V8c0=La
6,*5kI'z7?W,!^;y>) F#b,*5kI'z7?W!^;y>) F#b
7,]X2STmfu,"vg%"".$h:NZU_","]X2STmfuvg%"".$h:NZU_"
8,6HG<}DBw3,PJKsQ|,6HG<}DBw3PJKsQ|
9,"(l,nt",e9/o-AY,"(l,nte9/o-AY"
10,C@E1x,M{4O,C@E1xM{4O
11,iq~`V8,c0=La,iq~`V8c0=La
12,jd\R,p+r[&,jd\Rp+r[&
13,!^;y>), F#b,!^;y>) F#b
14,"vg%"".",$h:NZU_,"vg%"".$h:NZU_"
15,*5kI,'z7?W,*5kI'z7?W
16,]X2S,Tmfu,]X2STmfu
17,PJK,sQ|,PJKsQ|
18,e9/o,-AY,e9/o-AY
19,6HG<,}DBw3,6HG<}DBw3
20,(l,",nt","(l,nt"
21,M{,4O,M{4O
22,C@E,1x,C@E1x
23,iq,~`V8,iq~`V8
24,c0=,La,c0=La
25,p+,r[&,p+r[&
26,jd,\R,jd\R
27, ,F#b, F#b
28,!^;,y>),!^;y>)
29,*5,kI,*5kI
30,$h:N,ZU_,$h:NZU_
31,vg%,""".","vg%""."
32,'z,7?W,'z7?W
33,Tm,fu,Tmfu
34,s,Q|,sQ|
35,]X,2S,]X2S
36,P,JK,PJK
37,-A,Y,-AY
38,e9,/o,e9/o
39,}D,Bw3,}DBw3
40,6,HG<,6HG<
41,",",nt,",nt"
42,(,l,(l
43,M,{,M{
44,4,O,4O
45,1,x,1x
46,i,q,iq
47,L,a,La
48,c0,=,c0=
49,C,@E,C@E
50,~`,V8,~`V8
51,r,[&,r[&
52,j,d,jd
53,\,R,\R
54,p,+,p+
55,F,#b,F#b
56,y>,),y>)
57,*,5,*5
58,vg,%,vg%
59,k,I,kI
60,',z,'z
61,"""",.,"""."
62,f,u,fu
63,7?,W,7?W
64,Z,U_,ZU_
65,$h:,N,$h:N
66,!^,;,!^;
67,Q,|,Q|
68,2,S,2S
69,],X,]X
70,T,m,Tm
71,J,K,JK
72,Bw,3,Bw3
73,n,t,nt
74,/,o,/o
75,e,9,e9
76,-,A,-A
77,},D,}D
78,HG,<,HG<
79,[,&,[&
80,@,E,@E
81,c,0,c0
82,~,`,~`
83,V,8,V8
84,#,b,#b
85,$,h:,$h:
86,y,>,y>
87,7,?,7?
88,v,g,vg
89,!,^,!^
90,U,_,U_
91,B,w,Bw
92,H,G,HG
93,h,:,h:
