,left,right,combine
0,`*X}e{wMr~^U32)<D0zov@G#b6cuC:K!t$]\Sd.,"?IVmpjQf[y%xn_(hWO&;>P5EHFk L-'""Zi9TY8|gR+/7NBl=qas14AJ,","`*X}e{wMr~^U32)<D0zov@G#b6cuC:K!t$]\Sd.?IVmpjQf[y%xn_(hWO&;>P5EHFk L-'""Zi9TY8|gR+/7NBl=qas14AJ,"
1,?IVmpjQf[y%xn_(hWO&;>P5EHF,"k L-'""Zi9TY8|gR+/7NBl=qas14AJ,","?IVmpjQf[y%xn_(hWO&;>P5EHFk L-'""Zi9TY8|gR+/7NBl=qas14AJ,"
2,`*X}e{wMr~^U32)<D0,zov@G#b6cuC:K!t$]\Sd.,`*X}e{wMr~^U32)<D0zov@G#b6cuC:K!t$]\Sd.
3,"k L-'""Zi9TY8|gR","+/7NBl=qas14AJ,","k L-'""Zi9TY8|gR+/7NBl=qas14AJ,"
4,?IVmpjQf[y%xn_(,hWO&;>P5EHF,?IVmpjQf[y%xn_(hWO&;>P5EHF
5,zov@G#b6cuC:,K!t$]\Sd.,zov@G#b6cuC:K!t$]\Sd.
6,`*X}e{wM,r~^U32)<D0,`*X}e{wMr~^U32)<D0
7,+/7NBl=,"qas14AJ,","+/7NBl=qas14AJ,"
8,k L-,"'""Zi9TY8|gR","k L-'""Zi9TY8|gR"
9,hWO&;>,P5EHF,hWO&;>P5EHF
10,?IVmp,jQf[y%xn_(,?IVmpjQf[y%xn_(
11,K!t$],\Sd.,K!t$]\Sd.
12,r~^U,32)<D0,r~^U32)<D0
13,zov@G#,b6cuC:,zov@G#b6cuC:
14,`*X},e{wM,`*X}e{wM
15,+/7N,Bl=,+/7NBl=
16,qas1,"4AJ,","qas14AJ,"
17,"'""Zi9TY",8|gR,"'""Zi9TY8|gR"
18,k ,L-,k L-
19,P5E,HF,P5EHF
20,jQf,[y%xn_(,jQf[y%xn_(
21,hWO&,;>,hWO&;>
22,?I,Vmp,?IVmp
23,\S,d.,\Sd.
24,K!t,$],K!t$]
25,r~,^U,r~^U
26,e{,wM,e{wM
27,32)<,D0,32)<D0
28,zov@,G#,zov@G#
29,b6c,uC:,b6cuC:
30,8|,gR,8|gR
31,qa,s1,qas1
32,`*,X},`*X}
33,4A,"J,","4AJ,"
34,+/,7N,+/7N
35,Bl,=,Bl=
36,"'""Zi9",TY,"'""Zi9TY"
37,H,F,HF
38,k, ,k 
39,L,-,L-
40,[y%,xn_(,[y%xn_(
41,j,Qf,jQf
42,P,5E,P5E
43,hWO,&,hWO&
44,;,>,;>
45,V,mp,Vmp
46,d,.,d.
47,?,I,?I
48,\,S,\S
49,$,],$]
50,32,)<,32)<
51,e,{,e{
52,r,~,r~
53,^,U,^U
54,G,#,G#
55,w,M,wM
56,D,0,D0
57,zo,v@,zov@
58,b6,c,b6c
59,u,C:,uC:
60,K!,t,K!t
61,T,Y,TY
62,4,A,4A
63,B,l,Bl
64,7,N,7N
65,+,/,+/
66,8,|,8|
67,X,},X}
68,s,1,s1
69,`,*,`*
70,q,a,qa
71,g,R,gR
72,J,",","J,"
73,"'""Zi",9,"'""Zi9"
74,Q,f,Qf
75,h,WO,hWO
76,5,E,5E
77,[,y%,[y%
78,xn_,(,xn_(
79,m,p,mp
80,3,2,32
81,),<,)<
82,b,6,b6
83,z,o,zo
84,v,@,v@
85,K,!,K!
86,C,:,C:
87,W,O,WO
88,y,%,y%
89,xn,_,xn_
90,"'""",Zi,"'""Zi"
91,',"""","'"""
92,Z,i,Zi
93,x,n,xn
