,left,right,combine
0,"f\!|Fb`wmuRL+EdlMP)Z*UBvp='S >]~C0c,Nht.@T","/(Ao2$a?9[g%8""6zHeyW4Xx^QK{Ii<q5k_JDGnO;13jV-:&7s}#Yr","f\!|Fb`wmuRL+EdlMP)Z*UBvp='S >]~C0c,Nht.@T/(Ao2$a?9[g%8""6zHeyW4Xx^QK{Ii<q5k_JDGnO;13jV-:&7s}#Yr"
1,"/(Ao2$a?9[g%8""6zHeyW4Xx^",QK{Ii<q5k_JDGnO;13jV-:&7s}#Yr,"/(Ao2$a?9[g%8""6zHeyW4Xx^QK{Ii<q5k_JDGnO;13jV-:&7s}#Yr"
2,f\!|Fb`wmuRL+EdlMP)Z*,"UBvp='S >]~C0c,Nht.@T","f\!|Fb`wmuRL+EdlMP)Z*UBvp='S >]~C0c,Nht.@T"
3,QK{Ii<q5k_JDGn,O;13jV-:&7s}#Yr,QK{Ii<q5k_JDGnO;13jV-:&7s}#Yr
4,/(Ao2$a?9,"[g%8""6zHeyW4Xx^","/(Ao2$a?9[g%8""6zHeyW4Xx^"
5,UBvp='S >]~,"C0c,Nht.@T","UBvp='S >]~C0c,Nht.@T"
6,f\!|Fb`wmuR,L+EdlMP)Z*,f\!|Fb`wmuRL+EdlMP)Z*
7,O;13jV-,:&7s}#Yr,O;13jV-:&7s}#Yr
8,QK{Ii<q,5k_JDGn,QK{Ii<q5k_JDGn
9,"[g%8""",6zHeyW4Xx^,"[g%8""6zHeyW4Xx^"
10,/(Ao,2$a?9,/(Ao2$a?9
11,"C0c,Nh",t.@T,"C0c,Nht.@T"
12,L+Ed,lMP)Z*,L+EdlMP)Z*
13,UBvp='S, >]~,UBvp='S >]~
14,f\!|Fb`,wmuR,f\!|Fb`wmuR
15,O;1,3jV-,O;13jV-
16,:&7s,}#Yr,:&7s}#Yr
17,5k_JD,Gn,5k_JDGn
18,QK{I,i<q,QK{Ii<q
19,[g%,"8""","[g%8"""
20,6zHey,W4Xx^,6zHeyW4Xx^
21,2$,a?9,2$a?9
22,t.,@T,t.@T
23,/(,Ao,/(Ao
24,C0,"c,Nh","C0c,Nh"
25,L,+Ed,L+Ed
26, >,]~, >]~
27,UBv,p='S,UBvp='S
28,lMP,)Z*,lMP)Z*
29,w,muR,wmuR
30,f\!|F,b`,f\!|Fb`
31,O;,1,O;1
32,}#,Yr,}#Yr
33,:&,7s,:&7s
34,3j,V-,3jV-
35,G,n,Gn
36,5,k_JD,5k_JD
37,i<,q,i<q
38,8,"""","8"""
39,QK,{I,QK{I
40,[,g%,[g%
41,a,?9,a?9
42,6zH,ey,6zHey
43,W4X,x^,W4Xx^
44,c,",Nh","c,Nh"
45,/,(,/(
46,2,$,2$
47,t,.,t.
48,@,T,@T
49,A,o,Ao
50,C,0,C0
51,p=,'S,p='S
52,+,Ed,+Ed
53, ,>, >
54,UB,v,UBv
55,m,uR,muR
56,)Z,*,)Z*
57,],~,]~
58,l,MP,lMP
59,:,&,:&
60,O,;,O;
61,f,\!|F,f\!|F
62,},#,}#
63,3,j,3j
64,V,-,V-
65,Y,r,Yr
66,b,`,b`
67,7,s,7s
68,k_J,D,k_JD
69,e,y,ey
70,x,^,x^
71,i,<,i<
72,g,%,g%
73,6,zH,6zH
74,W4,X,W4X
75,?,9,?9
76,{,I,{I
77,Q,K,QK
78,",",Nh,",Nh"
79,E,d,Ed
80,M,P,MP
81,p,=,p=
82,),Z,)Z
83,U,B,UB
84,u,R,uR
85,',S,'S
86,\,!|F,\!|F
87,z,H,zH
88,W,4,W4
89,N,h,Nh
90,k_,J,k_J
91,!,|F,!|F
92,|,F,|F
93,k,_,k_
