,left,right,combine
0,GL8Q-^1C DWVA\@nqou>_4chPv}M'Z:!R[fy,"{5~?dzKa6,Nr<0i]jF`TpeSs7YE$HmI|.(*&3""tB9x)w+/%k=2lOJ;U#gXb","GL8Q-^1C DWVA\@nqou>_4chPv}M'Z:!R[fy{5~?dzKa6,Nr<0i]jF`TpeSs7YE$HmI|.(*&3""tB9x)w+/%k=2lOJ;U#gXb"
1,"{5~?dzKa6,Nr<0i]jF`TpeSs7Y","E$HmI|.(*&3""tB9x)w+/%k=2lOJ;U#gXb","{5~?dzKa6,Nr<0i]jF`TpeSs7YE$HmI|.(*&3""tB9x)w+/%k=2lOJ;U#gXb"
2,GL8Q-^1C DWVA\@,nqou>_4chPv}M'Z:!R[fy,GL8Q-^1C DWVA\@nqou>_4chPv}M'Z:!R[fy
3,"E$HmI|.(*&3""tB9x)w",+/%k=2lOJ;U#gXb,"E$HmI|.(*&3""tB9x)w+/%k=2lOJ;U#gXb"
4,"{5~?dzKa6,Nr<0i]",jF`TpeSs7Y,"{5~?dzKa6,Nr<0i]jF`TpeSs7Y"
5,nqou>_4chPv,}M'Z:!R[fy,nqou>_4chPv}M'Z:!R[fy
6,GL8Q-^1C, DWVA\@,GL8Q-^1C DWVA\@
7,+/%k=2,lOJ;U#gXb,+/%k=2lOJ;U#gXb
8,E$HmI|.(,"*&3""tB9x)w","E$HmI|.(*&3""tB9x)w"
9,jF`Tpe,Ss7Y,jF`TpeSs7Y
10,"{5~?dzKa6,",Nr<0i],"{5~?dzKa6,Nr<0i]"
11,}M'Z,:!R[fy,}M'Z:!R[fy
12,nqou>_4,chPv,nqou>_4chPv
13, DW,VA\@, DWVA\@
14,GL8Q,-^1C,GL8Q-^1C
15,lOJ;U,#gXb,lOJ;U#gXb
16,+/,%k=2,+/%k=2
17,"*&3""t",B9x)w,"*&3""tB9x)w"
18,E$Hm,I|.(,E$HmI|.(
19,Ss,7Y,Ss7Y
20,{5~?,"dzKa6,","{5~?dzKa6,"
21,Nr<,0i],Nr<0i]
22,jF`T,pe,jF`Tpe
23,:!R,[fy,:!R[fy
24,ch,Pv,chPv
25,}M,'Z,}M'Z
26,nqou,>_4,nqou>_4
27,VA,\@,VA\@
28,-^,1C,-^1C
29, ,DW, DW
30,GL,8Q,GL8Q
31,#g,Xb,#gXb
32,%k,=2,%k=2
33,lO,J;U,lOJ;U
34,+,/,+/
35,I|,.(,I|.(
36,*&,"3""t","*&3""t"
37,B9x,)w,B9x)w
38,E,$Hm,E$Hm
39,7,Y,7Y
40,Nr,<,Nr<
41,0,i],0i]
42,dz,"Ka6,","dzKa6,"
43,{5,~?,{5~?
44,[f,y,[fy
45,S,s,Ss
46,jF,`T,jF`T
47,p,e,pe
48,:,!R,:!R
49,},M,}M
50,',Z,'Z
51,P,v,Pv
52,c,h,ch
53,\,@,\@
54,D,W,DW
55,>_,4,>_4
56,1,C,1C
57,-,^,-^
58,n,qou,nqou
59,V,A,VA
60,8,Q,8Q
61,G,L,GL
62,X,b,Xb
63,J,;U,J;U
64,#,g,#g
65,l,O,lO
66,=,2,=2
67,%,k,%k
68,3,"""t","3""t"
69,),w,)w
70,*,&,*&
71,B,9x,B9x
72,I,|,I|
73,.,(,.(
74,$H,m,$Hm
75,!,R,!R
76,N,r,Nr
77,`,T,`T
78,~,?,~?
79,{,5,{5
80,[,f,[f
81,i,],i]
82,j,F,jF
83,K,"a6,","Ka6,"
84,d,z,dz
85,qo,u,qou
86,>,_,>_
87,;,U,;U
88,$,H,$H
89,"""",t,"""t"
90,9,x,9x
91,a,"6,","a6,"
92,q,o,qo
93,6,",","6,"
