,left,right,combine
0,"n]!G[EP,Nb<Dg/\x{v=w}JiSF~_Yp@5eT)qkj","y >Zhr4a+V$Rmd3""HW09.fcBX2zQ%ol`|6OI&M*K-8#^LU:7A'(u?1tsC;","n]!G[EP,Nb<Dg/\x{v=w}JiSF~_Yp@5eT)qkjy >Zhr4a+V$Rmd3""HW09.fcBX2zQ%ol`|6OI&M*K-8#^LU:7A'(u?1tsC;"
1,"y >Zhr4a+V$Rmd3""HW09.fcBX2zQ%o",l`|6OI&M*K-8#^LU:7A'(u?1tsC;,"y >Zhr4a+V$Rmd3""HW09.fcBX2zQ%ol`|6OI&M*K-8#^LU:7A'(u?1tsC;"
2,"n]!G[EP,Nb<Dg/\x{v=w",}JiSF~_Yp@5eT)qkj,"n]!G[EP,Nb<Dg/\x{v=w}JiSF~_Yp@5eT)qkj"
3,l`|6OI&M*K-8#^,LU:7A'(u?1tsC;,l`|6OI&M*K-8#^LU:7A'(u?1tsC;
4,y >Zhr4a+V$Rm,"d3""HW09.fcBX2zQ%o","y >Zhr4a+V$Rmd3""HW09.fcBX2zQ%o"
5,}JiSF~_Yp@,5eT)qkj,}JiSF~_Yp@5eT)qkj
6,n]!G[E,"P,Nb<Dg/\x{v=w","n]!G[EP,Nb<Dg/\x{v=w"
7,LU:7A'(u,?1tsC;,LU:7A'(u?1tsC;
8,l`|6OI&,M*K-8#^,l`|6OI&M*K-8#^
9,"d3""HW09.fcBX",2zQ%o,"d3""HW09.fcBX2zQ%o"
10,y >Z,hr4a+V$Rm,y >Zhr4a+V$Rm
11,5eT,)qkj,5eT)qkj
12,}JiSF,~_Yp@,}JiSF~_Yp@
13,"P,Nb<",Dg/\x{v=w,"P,Nb<Dg/\x{v=w"
14,n]!,G[E,n]!G[E
15,LU:7,A'(u,LU:7A'(u
16,?1,tsC;,?1tsC;
17,M*K,-8#^,M*K-8#^
18,l`|6O,I&,l`|6OI&
19,"d3""HW09",.fcBX,"d3""HW09.fcBX"
20,hr4a+,V$Rm,hr4a+V$Rm
21,2zQ,%o,2zQ%o
22,y ,>Z,y >Z
23,)q,kj,)qkj
24,5,eT,5eT
25,~_Y,p@,~_Yp@
26,}Ji,SF,}JiSF
27,G[,E,G[E
28,"P,",Nb<,"P,Nb<"
29,Dg/\,x{v=w,Dg/\x{v=w
30,n],!,n]!
31,-8,#^,-8#^
32,LU,:7,LU:7
33,ts,C;,tsC;
34,?,1,?1
35,A',(u,A'(u
36,M,*K,M*K
37,I,&,I&
38,.f,cBX,.fcBX
39,d3,"""HW09","d3""HW09"
40,2,zQ,2zQ
41,l`,|6O,l`|6O
42,hr4,a+,hr4a+
43,V$,Rm,V$Rm
44,%,o,%o
45,>,Z,>Z
46,k,j,kj
47,y, ,y 
48,),q,)q
49,e,T,eT
50,p,@,p@
51,G,[,G[
52,P,",","P,"
53,Dg,/\,Dg/\
54,x{v=,w,x{v=w
55,~,_Y,~_Y
56,S,F,SF
57,Nb,<,Nb<
58,},Ji,}Ji
59,n,],n]
60,:,7,:7
61,A,',A'
62,*,K,*K
63,L,U,LU
64,(,u,(u
65,C,;,C;
66,#,^,#^
67,-,8,-8
68,t,s,ts
69,l,`,l`
70,z,Q,zQ
71,.,f,.f
72,d,3,d3
73,h,r4,hr4
74,c,BX,cBX
75,a,+,a+
76,"""HW0",9,"""HW09"
77,R,m,Rm
78,|6,O,|6O
79,V,$,V$
80,x,{v=,x{v=
81,/,\,/\
82,J,i,Ji
83,N,b,Nb
84,D,g,Dg
85,_,Y,_Y
86,B,X,BX
87,|,6,|6
88,r,4,r4
89,"""H",W0,"""HW0"
90,{,v=,{v=
91,v,=,v=
92,"""",H,"""H"
93,W,0,W0
