,left,right,combine
0,"0D5FInrQ w(HA>]f7$OB`p1+ldG""CRc}6[?<\{*3",",-=@Eho.!ygeK_Xax#Jui2N8j4T&^9'UVtWY~kvM%mbzZs)q;L/P:S|","0D5FInrQ w(HA>]f7$OB`p1+ldG""CRc}6[?<\{*3,-=@Eho.!ygeK_Xax#Jui2N8j4T&^9'UVtWY~kvM%mbzZs)q;L/P:S|"
1,",-=@Eho.!ygeK_Xax#Jui",2N8j4T&^9'UVtWY~kvM%mbzZs)q;L/P:S|,",-=@Eho.!ygeK_Xax#Jui2N8j4T&^9'UVtWY~kvM%mbzZs)q;L/P:S|"
2,0D5FInrQ w(HA>]f7,"$OB`p1+ldG""CRc}6[?<\{*3","0D5FInrQ w(HA>]f7$OB`p1+ldG""CRc}6[?<\{*3"
3,2N8j4T&^9'UVtWY,~kvM%mbzZs)q;L/P:S|,2N8j4T&^9'UVtWY~kvM%mbzZs)q;L/P:S|
4,",-=@Eho.!yge",K_Xax#Jui,",-=@Eho.!ygeK_Xax#Jui"
5,"$OB`p1+ldG""CR",c}6[?<\{*3,"$OB`p1+ldG""CRc}6[?<\{*3"
6,0D5FInrQ ,w(HA>]f7,0D5FInrQ w(HA>]f7
7,2N8j4T&^,9'UVtWY,2N8j4T&^9'UVtWY
8,~kvM%,mbzZs)q;L/P:S|,~kvM%mbzZs)q;L/P:S|
9,K_Xa,x#Jui,K_Xax#Jui
10,",-=@Eho",.!yge,",-=@Eho.!yge"
11,c}6[,?<\{*3,c}6[?<\{*3
12,$OB`p1,"+ldG""CR","$OB`p1+ldG""CR"
13,w(HA,>]f7,w(HA>]f7
14,0D5FIn,rQ ,0D5FInrQ 
15,~kv,M%,~kvM%
16,mbzZs,)q;L/P:S|,mbzZs)q;L/P:S|
17,2N8j,4T&^,2N8j4T&^
18,9'UV,tWY,9'UVtWY
19,x#,Jui,x#Jui
20,K_,Xa,K_Xa
21,.!y,ge,.!yge
22,",-=",@Eho,",-=@Eho"
23,?<\,{*3,?<\{*3
24,+ld,"G""CR","+ldG""CR"
25,c},6[,c}6[
26,$OB`p,1,$OB`p1
27,>],f7,>]f7
28,w(,HA,w(HA
29,rQ, ,rQ 
30,0D5F,In,0D5FIn
31,)q;L/,P:S|,)q;L/P:S|
32,2N,8j,2N8j
33,4,T&^,4T&^
34,M,%,M%
35,~k,v,~kv
36,tW,Y,tWY
37,mbz,Zs,mbzZs
38,9'U,V,9'UV
39,J,ui,Jui
40,K,_,K_
41,x,#,x#
42,X,a,Xa
43,g,e,ge
44,",-",=,",-="
45,.,!y,.!y
46,c,},c}
47,?<,\,?<\
48,+l,d,+ld
49,"G""",CR,"G""CR"
50,6,[,6[
51,{,*3,{*3
52,@E,ho,@Eho
53,$,OB`p,$OB`p
54,>,],>]
55,f,7,f7
56,H,A,HA
57,I,n,In
58,w,(,w(
59,r,Q,rQ
60,)q,;L/,)q;L/
61,0D,5F,0D5F
62,~,k,~k
63,T&,^,T&^
64,8,j,8j
65,2,N,2N
66,P:S,|,P:S|
67,9,'U,9'U
68,u,i,ui
69,m,bz,mbz
70,t,W,tW
71,Z,s,Zs
72,",",-,",-"
73,*,3,*3
74,O,B`p,OB`p
75,?,<,?<
76,C,R,CR
77,+,l,+l
78,h,o,ho
79,G,"""","G"""
80,!,y,!y
81,@,E,@E
82,b,z,bz
83,0,D,0D
84,',U,'U
85,),q,)q
86,T,&,T&
87,;L,/,;L/
88,P:,S,P:S
89,5,F,5F
90,B,`p,B`p
91,`,p,`p
92,;,L,;L
93,P,:,P:
