,left,right,combine
0,"I]Dyx""f,cX5a8qbz=C&(i*NdkgrT2 on\W>Z/tJ+e#",$~L06jF}BR1Y7GvKH%'_P4QEwMUVu-m;@.^s[Ap{?l3!)O9S|`<:h,"I]Dyx""f,cX5a8qbz=C&(i*NdkgrT2 on\W>Z/tJ+e#$~L06jF}BR1Y7GvKH%'_P4QEwMUVu-m;@.^s[Ap{?l3!)O9S|`<:h"
1,$~L06jF}BR1Y7GvKH%'_P4QEw,MUVu-m;@.^s[Ap{?l3!)O9S|`<:h,$~L06jF}BR1Y7GvKH%'_P4QEwMUVu-m;@.^s[Ap{?l3!)O9S|`<:h
2,"I]Dyx""f,cX5a8qbz=C&(i*Ndk",grT2 on\W>Z/tJ+e#,"I]Dyx""f,cX5a8qbz=C&(i*NdkgrT2 on\W>Z/tJ+e#"
3,MUVu-m;@.^s[A,p{?l3!)O9S|`<:h,MUVu-m;@.^s[Ap{?l3!)O9S|`<:h
4,$~L06jF}BR1Y,7GvKH%'_P4QEw,$~L06jF}BR1Y7GvKH%'_P4QEw
5,grT2 on\,W>Z/tJ+e#,grT2 on\W>Z/tJ+e#
6,"I]Dyx""f,cX5a8",qbz=C&(i*Ndk,"I]Dyx""f,cX5a8qbz=C&(i*Ndk"
7,p{?l3,!)O9S|`<:h,p{?l3!)O9S|`<:h
8,7GvKH%'_,P4QEw,7GvKH%'_P4QEw
9,MUVu-,m;@.^s[A,MUVu-m;@.^s[A
10,$~L0,6jF}BR1Y,$~L06jF}BR1Y
11,W>Z/t,J+e#,W>Z/tJ+e#
12,grT2, on\,grT2 on\
13,I]Dyx,"""f,cX5a8","I]Dyx""f,cX5a8"
14,qbz=,C&(i*Ndk,qbz=C&(i*Ndk
15,!)O9S,|`<:h,!)O9S|`<:h
16,p{?,l3,p{?l3
17,MUV,u-,MUVu-
18,P4,QEw,P4QEw
19,7GvK,H%'_,7GvKH%'_
20,6j,F}BR1Y,6jF}BR1Y
21,m;@.,^s[A,m;@.^s[A
22,$~,L0,$~L0
23,W>,Z/t,W>Z/t
24, o,n\, on\
25,J+,e#,J+e#
26,gr,T2,grT2
27,"""f,",cX5a8,"""f,cX5a8"
28,|`<,:h,|`<:h
29,qb,z=,qbz=
30,C&(i*N,dk,C&(i*Ndk
31,I],Dyx,I]Dyx
32,!),O9S,!)O9S
33,l,3,l3
34,p{,?,p{?
35,M,UV,MUV
36,P,4,P4
37,m;,@.,m;@.
38,Q,Ew,QEw
39,7G,vK,7GvK
40,F},BR1Y,F}BR1Y
41,H%,'_,H%'_
42,u,-,u-
43,^s,[A,^s[A
44,6,j,6j
45,L,0,L0
46,Z,/t,Z/t
47, ,o, o
48,n,\,n\
49,e,#,e#
50,$,~,$~
51,J,+,J+
52,W,>,W>
53,T,2,T2
54,D,yx,Dyx
55,cX,5a8,cX5a8
56,q,b,qb
57,C&(,i*N,C&(i*N
58,g,r,gr
59,:,h,:h
60,|`,<,|`<
61,"""f",",","""f,"
62,O,9S,O9S
63,z,=,z=
64,d,k,dk
65,I,],I]
66,!,),!)
67,v,K,vK
68,7,G,7G
69,U,V,UV
70,m,;,m;
71,H,%,H%
72,F,},F}
73,E,w,Ew
74,^,s,^s
75,@,.,@.
76,',_,'_
77,BR1,Y,BR1Y
78,p,{,p{
79,[,A,[A
80,/,t,/t
81,i,*N,i*N
82,9,S,9S
83,|,`,|`
84,y,x,yx
85,C,&(,C&(
86,5,a8,5a8
87,c,X,cX
88,"""",f,"""f"
89,B,R1,BR1
90,R,1,R1
91,a,8,a8
92,*,N,*N
93,&,(,&(
