,left,right,combine
0,FL!4[X75Qlu9fhao0g#YC2 HE;18n3<v@]>&-|,"/,=yN`WbR?xiU+zOqT)PsS^w%MdrG~t$'K.(p:}_Vj""cIDAmekB{\J6*Z","FL!4[X75Qlu9fhao0g#YC2 HE;18n3<v@]>&-|/,=yN`WbR?xiU+zOqT)PsS^w%MdrG~t$'K.(p:}_Vj""cIDAmekB{\J6*Z"
1,"/,=yN`WbR?xiU+zOqT)PsS^w%Mdr","G~t$'K.(p:}_Vj""cIDAmekB{\J6*Z","/,=yN`WbR?xiU+zOqT)PsS^w%MdrG~t$'K.(p:}_Vj""cIDAmekB{\J6*Z"
2,FL!4[X75Qlu9fhao0g#Y,C2 HE;18n3<v@]>&-|,FL!4[X75Qlu9fhao0g#YC2 HE;18n3<v@]>&-|
3,G~t$'K.(p:}_,"Vj""cIDAmekB{\J6*Z","G~t$'K.(p:}_Vj""cIDAmekB{\J6*Z"
4,"/,=yN`WbR?xiU+zO",qT)PsS^w%Mdr,"/,=yN`WbR?xiU+zOqT)PsS^w%Mdr"
5,C2 HE;1,8n3<v@]>&-|,C2 HE;18n3<v@]>&-|
6,FL!4[X75Q,lu9fhao0g#Y,FL!4[X75Qlu9fhao0g#Y
7,"Vj""cIDAmekB",{\J6*Z,"Vj""cIDAmekB{\J6*Z"
8,G~t$',K.(p:}_,G~t$'K.(p:}_
9,qT)PsS,^w%Mdr,qT)PsS^w%Mdr
10,"/,=yN`WbR?x",iU+zO,"/,=yN`WbR?xiU+zO"
11,8n3<v,@]>&-|,8n3<v@]>&-|
12,C2 ,HE;1,C2 HE;1
13,FL!4,[X75Q,FL!4[X75Q
14,lu9fha,o0g#Y,lu9fhao0g#Y
15,{\J,6*Z,{\J6*Z
16,K.(,p:}_,K.(p:}_
17,"Vj""cIDA",mekB,"Vj""cIDAmekB"
18,G~,t$',G~t$'
19,^w%,Mdr,^w%Mdr
20,iU+,zO,iU+zO
21,"/,=yN`",WbR?x,"/,=yN`WbR?x"
22,qT)P,sS,qT)PsS
23,@],>&-|,@]>&-|
24,8n,3<v,8n3<v
25,HE,;1,HE;1
26,C2, ,C2 
27,[X7,5Q,[X75Q
28,FL,!4,FL!4
29,lu9,fha,lu9fha
30,o0g,#Y,o0g#Y
31,6,*Z,6*Z
32,me,kB,mekB
33,K.,(,K.(
34,{\,J,{\J
35,Vj,"""cIDA","Vj""cIDA"
36,p:,}_,p:}_
37,t,$',t$'
38,G,~,G~
39,Md,r,Mdr
40,i,U+,iU+
41,^w,%,^w%
42,z,O,zO
43,"/,=yN",`,"/,=yN`"
44,WbR,?x,WbR?x
45,s,S,sS
46,q,T)P,qT)P
47,>&,-|,>&-|
48,H,E,HE
49,8,n,8n
50,3<,v,3<v
51,;,1,;1
52,@,],@]
53,[X,7,[X7
54,#,Y,#Y
55,*,Z,*Z
56,C,2,C2
57,5,Q,5Q
58,o0,g,o0g
59,lu,9,lu9
60,F,L,FL
61,!,4,!4
62,fh,a,fha
63,},_,}_
64,V,j,Vj
65,K,.,K.
66,m,e,me
67,k,B,kB
68,p,:,p:
69,"""cID",A,"""cIDA"
70,$,',$'
71,{,\,{\
72,T),P,T)P
73,U,+,U+
74,?,x,?x
75,-,|,-|
76,M,d,Md
77,W,bR,WbR
78,^,w,^w
79,>,&,>&
80,/,",=yN","/,=yN"
81,3,<,3<
82,f,h,fh
83,[,X,[X
84,l,u,lu
85,o,0,o0
86,"""",cID,"""cID"
87,b,R,bR
88,T,),T)
89,",=",yN,",=yN"
90,c,ID,cID
91,I,D,ID
92,",",=,",="
93,y,N,yN
