,left,right,combine
0,"G]35`$hi{N%C':}L!8IqEf,""-BeQ= 0OxAgUTm7",H;MXJ@2ak?Ds4R)<Wy[+PSKr16VldF/n.|YZbvpt&(wj^o>*u9#\z_~c,"G]35`$hi{N%C':}L!8IqEf,""-BeQ= 0OxAgUTm7H;MXJ@2ak?Ds4R)<Wy[+PSKr16VldF/n.|YZbvpt&(wj^o>*u9#\z_~c"
1,H;MXJ@2ak?Ds4R)<Wy[+PS,Kr16VldF/n.|YZbvpt&(wj^o>*u9#\z_~c,H;MXJ@2ak?Ds4R)<Wy[+PSKr16VldF/n.|YZbvpt&(wj^o>*u9#\z_~c
2,G]35`$hi{N%C':}L,"!8IqEf,""-BeQ= 0OxAgUTm7","G]35`$hi{N%C':}L!8IqEf,""-BeQ= 0OxAgUTm7"
3,Kr16VldF/n.|YZbvpt&,(wj^o>*u9#\z_~c,Kr16VldF/n.|YZbvpt&(wj^o>*u9#\z_~c
4,H;MXJ@2a,k?Ds4R)<Wy[+PS,H;MXJ@2ak?Ds4R)<Wy[+PS
5,"!8IqEf,""-BeQ=", 0OxAgUTm7,"!8IqEf,""-BeQ= 0OxAgUTm7"
6,G]35`$hi,{N%C':}L,G]35`$hi{N%C':}L
7,(wj^o>*u,9#\z_~c,(wj^o>*u9#\z_~c
8,Kr16VldF/,n.|YZbvpt&,Kr16VldF/n.|YZbvpt&
9,k?Ds4,R)<Wy[+PS,k?Ds4R)<Wy[+PS
10,H;MX,J@2a,H;MXJ@2a
11,"!8IqEf,""-",BeQ=,"!8IqEf,""-BeQ="
12, 0Ox,AgUTm7, 0OxAgUTm7
13,{N%,C':}L,{N%C':}L
14,9#\,z_~c,9#\z_~c
15,G]35,`$hi,G]35`$hi
16,(wj^o>,*u,(wj^o>*u
17,R)<Wy[,+PS,R)<Wy[+PS
18,n.|Y,Zbvpt&,n.|YZbvpt&
19,Kr16,VldF/,Kr16VldF/
20,k?D,s4,k?Ds4
21,J@,2a,J@2a
22,H;,MX,H;MX
23,Ag,UTm7,AgUTm7
24,!8IqE,"f,""-","!8IqEf,""-"
25,B,eQ=,BeQ=
26, ,0Ox, 0Ox
27,C',:}L,C':}L
28,z_,~c,z_~c
29,9#,\,9#\
30,G],35,G]35
31,{,N%,{N%
32,`$,hi,`$hi
33,*,u,*u
34,n.,|Y,n.|Y
35,R)<,Wy[,R)<Wy[
36,Kr1,6,Kr16
37,Zbvp,t&,Zbvpt&
38,Vl,dF/,VldF/
39,+P,S,+PS
40,(wj^,o>,(wj^o>
41,M,X,MX
42,s,4,s4
43,2,a,2a
44,k,?D,k?D
45,J,@,J@
46,H,;,H;
47,!,8IqE,!8IqE
48,"f,","""-","f,""-"
49,:,}L,:}L
50,UT,m7,UTm7
51,0,Ox,0Ox
52,A,g,Ag
53,eQ,=,eQ=
54,C,',C'
55,z,_,z_
56,G,],G]
57,h,i,hi
58,N,%,N%
59,3,5,35
60,9,#,9#
61,~,c,~c
62,`,$,`$
63,t,&,t&
64,Kr,1,Kr1
65,|,Y,|Y
66,+,P,+P
67,V,l,Vl
68,dF,/,dF/
69,Zb,vp,Zbvp
70,(wj,^,(wj^
71,o,>,o>
72,R,)<,R)<
73,n,.,n.
74,Wy,[,Wy[
75,?,D,?D
76,f,",","f,"
77,8,IqE,8IqE
78,U,T,UT
79,e,Q,eQ
80,O,x,Ox
81,m,7,m7
82,},L,}L
83,"""",-,"""-"
84,Z,b,Zb
85,d,F,dF
86,K,r,Kr
87,W,y,Wy
88,v,p,vp
89,(,wj,(wj
90,),<,)<
91,I,qE,IqE
92,q,E,qE
93,w,j,wj
