,left,right,combine
0,"Tq2R nYj~0A>J.f34NbUpoZGB""6'HO<}V@`7a)/=","PS*+X|,F$81c:suMhtCdD^&5gzwL?Wi%Q(Em]I_x9Kelyk;[{#\-vr!","Tq2R nYj~0A>J.f34NbUpoZGB""6'HO<}V@`7a)/=PS*+X|,F$81c:suMhtCdD^&5gzwL?Wi%Q(Em]I_x9Kelyk;[{#\-vr!"
1,"PS*+X|,F$81c:suMhtCdD^&5gzw",L?Wi%Q(Em]I_x9Kelyk;[{#\-vr!,"PS*+X|,F$81c:suMhtCdD^&5gzwL?Wi%Q(Em]I_x9Kelyk;[{#\-vr!"
2,Tq2R nYj~0A>J.f34NbU,"poZGB""6'HO<}V@`7a)/=","Tq2R nYj~0A>J.f34NbUpoZGB""6'HO<}V@`7a)/="
3,L?Wi%Q(Em]I,_x9Kelyk;[{#\-vr!,L?Wi%Q(Em]I_x9Kelyk;[{#\-vr!
4,"PS*+X|,F$81c",:suMhtCdD^&5gzw,"PS*+X|,F$81c:suMhtCdD^&5gzw"
5,"poZGB""6'HO",<}V@`7a)/=,"poZGB""6'HO<}V@`7a)/="
6,Tq2R nY,j~0A>J.f34NbU,Tq2R nYj~0A>J.f34NbU
7,_x9Kelyk,;[{#\-vr!,_x9Kelyk;[{#\-vr!
8,L?Wi%,Q(Em]I,L?Wi%Q(Em]I
9,:suMhtCd,D^&5gzw,:suMhtCdD^&5gzw
10,PS*+X,"|,F$81c","PS*+X|,F$81c"
11,<}V@,`7a)/=,<}V@`7a)/=
12,j~0A,>J.f34NbU,j~0A>J.f34NbU
13,poZG,"B""6'HO","poZGB""6'HO"
14,Tq2R, nY,Tq2R nY
15,_x9K,elyk,_x9Kelyk
16,;[{#\,-vr!,;[{#\-vr!
17,Q(E,m]I,Q(Em]I
18,L?,Wi%,L?Wi%
19,:suMh,tCd,:suMhtCd
20,"|,F",$81c,"|,F$81c"
21,D^&,5gzw,D^&5gzw
22,PS,*+X,PS*+X
23,`7a),/=,`7a)/=
24,<},V@,<}V@
25,po,ZG,poZG
26,>J.f34,NbU,>J.f34NbU
27,j~,0A,j~0A
28,"B""6'",HO,"B""6'HO"
29, ,nY, nY
30,Tq,2R,Tq2R
31,;[,{#\,;[{#\
32,-v,r!,-vr!
33,el,yk,elyk
34,_x,9K,_x9K
35,m],I,m]I
36,Q,(E,Q(E
37,W,i%,Wi%
38,L,?,L?
39,:,suMh,:suMh
40,"|,",F,"|,F"
41,$8,1c,$81c
42,t,Cd,tCd
43,D^,&,D^&
44,*+,X,*+X
45,5gz,w,5gzw
46,/,=,/=
47,V,@,V@
48,`,7a),`7a)
49,P,S,PS
50,<,},<}
51,H,O,HO
52,N,bU,NbU
53,n,Y,nY
54,j,~,j~
55,"B""",6',"B""6'"
56,0,A,0A
57,>J.f,34,>J.f34
58,Z,G,ZG
59,p,o,po
60,e,l,el
61,;,[,;[
62,2,R,2R
63,(,E,(E
64,r,!,r!
65,-,v,-v
66,9,K,9K
67,T,q,Tq
68,{#,\,{#\
69,_,x,_x
70,y,k,yk
71,m,],m]
72,i,%,i%
73,D,^,D^
74,1,c,1c
75,C,d,Cd
76,|,",","|,"
77,suM,h,suMh
78,5g,z,5gz
79,*,+,*+
80,$,8,$8
81,7,a),7a)
82,B,"""","B"""
83,b,U,bU
84,>J.,f,>J.f
85,3,4,34
86,6,',6'
87,{,#,{#
88,a,),a)
89,5,g,5g
90,su,M,suM
91,>,J.,>J.
92,J,.,J.
93,s,u,su
