,left,right,combine
0,JDYl_'7ZwCmO`?MQ23)s\|Pe^ItG4v+*RjB&Xf1U,".9g-F:8E !~/S0NV@k,}<h""%au;($qb>x]6=oL#p[nzHrKAi5Tc{Wyd","JDYl_'7ZwCmO`?MQ23)s\|Pe^ItG4v+*RjB&Xf1U.9g-F:8E !~/S0NV@k,}<h""%au;($qb>x]6=oL#p[nzHrKAi5Tc{Wyd"
1,".9g-F:8E !~/S0NV@k,}<h""",%au;($qb>x]6=oL#p[nzHrKAi5Tc{Wyd,".9g-F:8E !~/S0NV@k,}<h""%au;($qb>x]6=oL#p[nzHrKAi5Tc{Wyd"
2,JDYl_'7ZwCmO`?MQ2,3)s\|Pe^ItG4v+*RjB&Xf1U,JDYl_'7ZwCmO`?MQ23)s\|Pe^ItG4v+*RjB&Xf1U
3,%au;($qb>x]6=,oL#p[nzHrKAi5Tc{Wyd,%au;($qb>x]6=oL#p[nzHrKAi5Tc{Wyd
4,.9g-F:8E," !~/S0NV@k,}<h""",".9g-F:8E !~/S0NV@k,}<h"""
5,3)s\|Pe^ItG4v,+*RjB&Xf1U,3)s\|Pe^ItG4v+*RjB&Xf1U
6,JDYl_'7Zw,CmO`?MQ2,JDYl_'7ZwCmO`?MQ2
7,oL#p[nzHr,KAi5Tc{Wyd,oL#p[nzHrKAi5Tc{Wyd
8,%au;($,qb>x]6=,%au;($qb>x]6=
9, !~/S0N,"V@k,}<h"""," !~/S0NV@k,}<h"""
10,.9g-,F:8E,.9g-F:8E
11,+*RjB&,Xf1U,+*RjB&Xf1U
12,3)s\|Pe^,ItG4v,3)s\|Pe^ItG4v
13,CmO`,?MQ2,CmO`?MQ2
14,JDYl_,'7Zw,JDYl_'7Zw
15,KAi5,Tc{Wyd,KAi5Tc{Wyd
16,qb>x,]6=,qb>x]6=
17,oL#p,[nzHr,oL#p[nzHr
18,%au,;($,%au;($
19, !,~/S0N, !~/S0N
20,V@k,",}<h""","V@k,}<h"""
21,F:,8E,F:8E
22,.9,g-,.9g-
23,Xf,1U,Xf1U
24,+*R,jB&,+*RjB&
25,3),s\|Pe^,3)s\|Pe^
26,It,G4v,ItG4v
27,?M,Q2,?MQ2
28,Cm,O`,CmO`
29,'7,Zw,'7Zw
30,JD,Yl_,JDYl_
31,Tc{,Wyd,Tc{Wyd
32,],6=,]6=
33,qb,>x,qb>x
34,[n,zHr,[nzHr
35,KA,i5,KAi5
36,oL,#p,oL#p
37,;(,$,;($
38, ,!, !
39,~/,S0N,~/S0N
40,%a,u,%au
41,",}","<h""",",}<h"""
42,V,@k,V@k
43,8,E,8E
44,F,:,F:
45,.,9,.9
46,g,-,g-
47,1,U,1U
48,j,B&,jB&
49,X,f,Xf
50,3,),3)
51,G,4v,G4v
52,s\|P,e^,s\|Pe^
53,+*,R,+*R
54,I,t,It
55,Q,2,Q2
56,?,M,?M
57,O,`,O`
58,C,m,Cm
59,Z,w,Zw
60,J,D,JD
61,',7,'7
62,Tc,{,Tc{
63,Y,l_,Yl_
64,W,yd,Wyd
65,q,b,qb
66,>,x,>x
67,z,Hr,zHr
68,[,n,[n
69,K,A,KA
70,o,L,oL
71,i,5,i5
72,6,=,6=
73,#,p,#p
74,",",},",}"
75,;,(,;(
76,@,k,@k
77,<h,"""","<h"""
78,S,0N,S0N
79,%,a,%a
80,~,/,~/
81,B,&,B&
82,e,^,e^
83,4,v,4v
84,s\|,P,s\|P
85,+,*,+*
86,l,_,l_
87,T,c,Tc
88,y,d,yd
89,H,r,Hr
90,<,h,<h
91,0,N,0N
92,s\,|,s\|
93,s,\,s\
