,left,right,combine
0,"(m1@!}C^Q0#~nZ>Od'28Tfv$bYKp`lVBst,)kL:","3=[<yXh_?r&;|7HMS{-w+PGIWa Ni\u*94J.o6e""/xDA%FgcRz5EUqj]","(m1@!}C^Q0#~nZ>Od'28Tfv$bYKp`lVBst,)kL:3=[<yXh_?r&;|7HMS{-w+PGIWa Ni\u*94J.o6e""/xDA%FgcRz5EUqj]"
1,3=[<yXh_?r&;|7HMS{-w+PGIWa N,"i\u*94J.o6e""/xDA%FgcRz5EUqj]","3=[<yXh_?r&;|7HMS{-w+PGIWa Ni\u*94J.o6e""/xDA%FgcRz5EUqj]"
2,(m1@!}C^Q0#~nZ>Od'2,"8Tfv$bYKp`lVBst,)kL:","(m1@!}C^Q0#~nZ>Od'28Tfv$bYKp`lVBst,)kL:"
3,"i\u*94J.o6e""/x",DA%FgcRz5EUqj],"i\u*94J.o6e""/xDA%FgcRz5EUqj]"
4,3=[<yXh_?r&;|7HM,S{-w+PGIWa N,3=[<yXh_?r&;|7HMS{-w+PGIWa N
5,8Tfv$bYKp,"`lVBst,)kL:","8Tfv$bYKp`lVBst,)kL:"
6,(m1@!}C^Q0#,~nZ>Od'2,(m1@!}C^Q0#~nZ>Od'2
7,DA%FgcR,z5EUqj],DA%FgcRz5EUqj]
8,i\u*94J,".o6e""/x","i\u*94J.o6e""/x"
9,S{-w+PGI,Wa N,S{-w+PGIWa N
10,3=[<yXh_,?r&;|7HM,3=[<yXh_?r&;|7HM
11,`lVB,"st,)kL:","`lVBst,)kL:"
12,8Tfv$,bYKp,8Tfv$bYKp
13,~nZ>O,d'2,~nZ>Od'2
14,(m1@!},C^Q0#,(m1@!}C^Q0#
15,z5,EUqj],z5EUqj]
16,.o6,"e""/x",".o6e""/x"
17,DA%,FgcR,DA%FgcR
18,i\,u*94J,i\u*94J
19,Wa, N,Wa N
20,?r&;,|7HM,?r&;|7HM
21,3=[,<yXh_,3=[<yXh_
22,S{-w,+PGI,S{-w+PGI
23,"st,",)kL:,"st,)kL:"
24,8Tf,v$,8Tfv$
25,`l,VB,`lVB
26,bY,Kp,bYKp
27,d,'2,d'2
28,(m,1@!},(m1@!}
29,EUq,j],EUqj]
30,C^Q,0#,C^Q0#
31,~nZ,>O,~nZ>O
32,z,5,z5
33,u*9,4J,u*94J
34,.,o6,.o6
35,Fg,cR,FgcR
36,DA,%,DA%
37,"e""",/x,"e""/x"
38,i,\,i\
39,W,a,Wa
40, ,N, N
41,)k,L:,)kL:
42,S{,-w,S{-w
43,<yXh,_,<yXh_
44,?r,&;,?r&;
45,+P,GI,+PGI
46,3,=[,3=[
47,st,",","st,"
48,|7H,M,|7HM
49,V,B,VB
50,8,Tf,8Tf
51,K,p,Kp
52,b,Y,bY
53,`,l,`l
54,v,$,v$
55,',2,'2
56,j,],j]
57,0,#,0#
58,>,O,>O
59,(,m,(m
60,~n,Z,~nZ
61,C,^Q,C^Q
62,1@,!},1@!}
63,E,Uq,EUq
64,c,R,cR
65,D,A,DA
66,e,"""","e"""
67,/,x,/x
68,o,6,o6
69,4,J,4J
70,F,g,Fg
71,u,*9,u*9
72,-,w,-w
73,<,yXh,<yXh
74,|7,H,|7H
75,),k,)k
76,+,P,+P
77,=,[,=[
78,?,r,?r
79,S,{,S{
80,L,:,L:
81,s,t,st
82,&,;,&;
83,G,I,GI
84,T,f,Tf
85,U,q,Uq
86,~,n,~n
87,^,Q,^Q
88,1,@,1@
89,!,},!}
90,*,9,*9
91,|,7,|7
92,yX,h,yXh
93,y,X,yX
