,left,right,combine
0,"n5i> VMzf""Zd_j!=Lp[r]:S$JvK4,%a&FEq?",w8OI\+xl*76APsh0Q9#XUe1|bDB.GY@}C`T(3c;/<HN'R^2-ktum)g{~yoW,"n5i> VMzf""Zd_j!=Lp[r]:S$JvK4,%a&FEq?w8OI\+xl*76APsh0Q9#XUe1|bDB.GY@}C`T(3c;/<HN'R^2-ktum)g{~yoW"
1,w8OI\+xl*76APsh0Q9#XUe1|bD,B.GY@}C`T(3c;/<HN'R^2-ktum)g{~yoW,w8OI\+xl*76APsh0Q9#XUe1|bDB.GY@}C`T(3c;/<HN'R^2-ktum)g{~yoW
2,"n5i> VMzf""Zd_j!","=Lp[r]:S$JvK4,%a&FEq?","n5i> VMzf""Zd_j!=Lp[r]:S$JvK4,%a&FEq?"
3,B.GY@}C`T(3c;/<,HN'R^2-ktum)g{~yoW,B.GY@}C`T(3c;/<HN'R^2-ktum)g{~yoW
4,w8OI\+xl*76AP,sh0Q9#XUe1|bD,w8OI\+xl*76APsh0Q9#XUe1|bD
5,=Lp[r]:S$Jv,"K4,%a&FEq?","=Lp[r]:S$JvK4,%a&FEq?"
6,n5i> VM,"zf""Zd_j!","n5i> VMzf""Zd_j!"
7,HN'R^2-kt,um)g{~yoW,HN'R^2-ktum)g{~yoW
8,B.GY@}C,`T(3c;/<,B.GY@}C`T(3c;/<
9,sh0Q9#XU,e1|bD,sh0Q9#XUe1|bD
10,w8OI,\+xl*76AP,w8OI\+xl*76AP
11,"K4,%a",&FEq?,"K4,%a&FEq?"
12,=Lp[r],:S$Jv,=Lp[r]:S$Jv
13,"zf""Z",d_j!,"zf""Zd_j!"
14,n5i>, VM,n5i> VM
15,HN'R,^2-kt,HN'R^2-kt
16,um)g{,~yoW,um)g{~yoW
17,`T(3,c;/<,`T(3c;/<
18,B.,GY@}C,B.GY@}C
19,e1|,bD,e1|bD
20,\+xl,*76AP,\+xl*76AP
21,sh0Q,9#XU,sh0Q9#XU
22,w8,OI,w8OI
23,&FE,q?,&FEq?
24,:S,$Jv,:S$Jv
25,"K4,",%a,"K4,%a"
26,=L,p[r],=Lp[r]
27,zf,"""Z","zf""Z"
28,d_,j!,d_j!
29, ,VM, VM
30,um),g{,um)g{
31,n5,i>,n5i>
32,^2-,kt,^2-kt
33,~y,oW,~yoW
34,HN,'R,HN'R
35,c;,/<,c;/<
36,`T,(3,`T(3
37,G,Y@}C,GY@}C
38,b,D,bD
39,B,.,B.
40,sh0,Q,sh0Q
41,9#,XU,9#XU
42,e1,|,e1|
43,\+,xl,\+xl
44,*7,6AP,*76AP
45,w,8,w8
46,O,I,OI
47,q,?,q?
48,&F,E,&FE
49,K4,",","K4,"
50,:,S,:S
51,p[,r],p[r]
52,$,Jv,$Jv
53,%,a,%a
54,j,!,j!
55,d,_,d_
56,"""",Z,"""Z"
57,z,f,zf
58,=,L,=L
59,V,M,VM
60,k,t,kt
61,g,{,g{
62,i,>,i>
63,o,W,oW
64,u,m),um)
65,H,N,HN
66,^,2-,^2-
67,',R,'R
68,~,y,~y
69,n,5,n5
70,c,;,c;
71,Y,@}C,Y@}C
72,(,3,(3
73,/,<,/<
74,`,T,`T
75,*,7,*7
76,9,#,9#
77,x,l,xl
78,e,1,e1
79,X,U,XU
80,\,+,\+
81,s,h0,sh0
82,6A,P,6AP
83,p,[,p[
84,r,],r]
85,&,F,&F
86,K,4,K4
87,J,v,Jv
88,m,),m)
89,2,-,2-
90,@,}C,@}C
91,6,A,6A
92,h,0,h0
93,},C,}C
