,left,right,combine
0,"nu~W#""`8{&9ol3rT,L%k.'K>;<XsB/V0C)",d-:+I_*w[SUc61^NM]JgA?!GiFYfxe @a7vZp2|jPzy5$O4hH}Q=bER\(tmDq,"nu~W#""`8{&9ol3rT,L%k.'K>;<XsB/V0C)d-:+I_*w[SUc61^NM]JgA?!GiFYfxe @a7vZp2|jPzy5$O4hH}Q=bER\(tmDq"
1,d-:+I_*w[SUc61^NM]JgA?!Gi,FYfxe @a7vZp2|jPzy5$O4hH}Q=bER\(tmDq,d-:+I_*w[SUc61^NM]JgA?!GiFYfxe @a7vZp2|jPzy5$O4hH}Q=bER\(tmDq
2,"nu~W#""`8{&9ol3rT,L%k",.'K>;<XsB/V0C),"nu~W#""`8{&9ol3rT,L%k.'K>;<XsB/V0C)"
3,FYfxe @a7vZp2|,jPzy5$O4hH}Q=bER\(tmDq,FYfxe @a7vZp2|jPzy5$O4hH}Q=bER\(tmDq
4,d-:+I_*w[SUc,61^NM]JgA?!Gi,d-:+I_*w[SUc61^NM]JgA?!Gi
5,.'K>;<Xs,B/V0C),.'K>;<XsB/V0C)
6,"nu~W#""`8{&9","ol3rT,L%k","nu~W#""`8{&9ol3rT,L%k"
7,jPzy5$O4hH}Q=b,ER\(tmDq,jPzy5$O4hH}Q=bER\(tmDq
8,FYfxe ,@a7vZp2|,FYfxe @a7vZp2|
9,d-:+I_,*w[SUc,d-:+I_*w[SUc
10,61^NM],JgA?!Gi,61^NM]JgA?!Gi
11,.'K>,;<Xs,.'K>;<Xs
12,B/V0,C),B/V0C)
13,ol3rT,",L%k","ol3rT,L%k"
14,jPzy5$,O4hH}Q=b,jPzy5$O4hH}Q=b
15,ER\(t,mDq,ER\(tmDq
16,"nu~W#""`",8{&9,"nu~W#""`8{&9"
17,@a,7vZp2|,@a7vZp2|
18,FYfx,e ,FYfxe 
19,JgA?,!Gi,JgA?!Gi
20,61,^NM],61^NM]
21,*w[S,Uc,*w[SUc
22,d-:+,I_,d-:+I_
23,;<,Xs,;<Xs
24,.',K>,.'K>
25,C,),C)
26,B/,V0,B/V0
27,",L",%k,",L%k"
28,ol3r,T,ol3rT
29,ER,\(t,ER\(t
30,O4hH,}Q=b,O4hH}Q=b
31,jPz,y5$,jPzy5$
32,nu,"~W#""`","nu~W#""`"
33,m,Dq,mDq
34,8{,&9,8{&9
35,7,vZp2|,7vZp2|
36,e, ,e 
37,FYf,x,FYfx
38,@,a,@a
39,Jg,A?,JgA?
40,U,c,Uc
41,d-,:+,d-:+
42,I,_,I_
43,6,1,61
44,*w,[S,*w[S
45,!G,i,!Gi
46,^N,M],^NM]
47,.,',.'
48,;,<,;<
49,K,>,K>
50,B,/,B/
51,%,k,%k
52,V,0,V0
53,X,s,Xs
54,n,u,nu
55,}Q,=b,}Q=b
56,D,q,Dq
57,\(,t,\(t
58,O4h,H,O4hH
59,"~W#""",`,"~W#""`"
60,j,Pz,jPz
61,&,9,&9
62,ol3,r,ol3r
63,E,R,ER
64,",",L,",L"
65,y,5$,y5$
66,8,{,8{
67,vZ,p2|,vZp2|
68,F,Yf,FYf
69,!,G,!G
70,[,S,[S
71,A,?,A?
72,:,+,:+
73,d,-,d-
74,J,g,Jg
75,^,N,^N
76,*,w,*w
77,M,],M]
78,5,$,5$
79,Y,f,Yf
80,P,z,Pz
81,p,2|,p2|
82,v,Z,vZ
83,},Q,}Q
84,\,(,\(
85,ol,3,ol3
86,=,b,=b
87,O,4h,O4h
88,~W,"#""","~W#"""
89,~,W,~W
90,o,l,ol
91,2,|,2|
92,4,h,4h
93,#,"""","#"""
