,left,right,combine
0,f/V=HEa0K?>(Aw'+)OJu1|Fc!j y[k8bIgeG;PN,"""Wh,pM`SR<n7lzD~]#@{3Q}9qYxCm4tZ:\Xd^*5T-ov$iU6_&sBL2.%r","f/V=HEa0K?>(Aw'+)OJu1|Fc!j y[k8bIgeG;PN""Wh,pM`SR<n7lzD~]#@{3Q}9qYxCm4tZ:\Xd^*5T-ov$iU6_&sBL2.%r"
1,"""Wh,pM`SR<n7lzD~]#@{3",Q}9qYxCm4tZ:\Xd^*5T-ov$iU6_&sBL2.%r,"""Wh,pM`SR<n7lzD~]#@{3Q}9qYxCm4tZ:\Xd^*5T-ov$iU6_&sBL2.%r"
2,f/V=HEa0K?>(Aw',+)OJu1|Fc!j y[k8bIgeG;PN,f/V=HEa0K?>(Aw'+)OJu1|Fc!j y[k8bIgeG;PN
3,Q}9qYxCm4tZ:\Xd^*5T-o,v$iU6_&sBL2.%r,Q}9qYxCm4tZ:\Xd^*5T-ov$iU6_&sBL2.%r
4,"""Wh,pM`S",R<n7lzD~]#@{3,"""Wh,pM`SR<n7lzD~]#@{3"
5,+)OJu1|Fc!,j y[k8bIgeG;PN,+)OJu1|Fc!j y[k8bIgeG;PN
6,f/V=HEa0,K?>(Aw',f/V=HEa0K?>(Aw'
7,v$iU6_&,sBL2.%r,v$iU6_&sBL2.%r
8,Q}9qYxCm4,tZ:\Xd^*5T-o,Q}9qYxCm4tZ:\Xd^*5T-o
9,R<n7,lzD~]#@{3,R<n7lzD~]#@{3
10,"""Wh,",pM`S,"""Wh,pM`S"
11,+)OJu,1|Fc!,+)OJu1|Fc!
12,j y[k8b,IgeG;PN,j y[k8bIgeG;PN
13,K?>,(Aw',K?>(Aw'
14,f/V=,HEa0,f/V=HEa0
15,sBL,2.%r,sBL2.%r
16,v$,iU6_&,v$iU6_&
17,tZ:\X,d^*5T-o,tZ:\Xd^*5T-o
18,Q}9q,YxCm4,Q}9qYxCm4
19,lz,D~]#@{3,lzD~]#@{3
20,pM,`S,pM`S
21,"""W","h,","""Wh,"
22,R<,n7,R<n7
23,Ige,G;PN,IgeG;PN
24,(A,w',(Aw'
25,j y,[k8b,j y[k8b
26,+)O,Ju,+)OJu
27,1|F,c!,1|Fc!
28,K?,>,K?>
29,2.,%r,2.%r
30,HE,a0,HEa0
31,f/,V=,f/V=
32,s,BL,sBL
33,iU6,_&,iU6_&
34,v,$,v$
35,YxC,m4,YxCm4
36,Q},9q,Q}9q
37,tZ:\,X,tZ:\X
38,D~,]#@{3,D~]#@{3
39,d^*5,T-o,d^*5T-o
40,p,M,pM
41,R,<,R<
42,n,7,n7
43,`,S,`S
44,"""",W,"""W"
45,h,",","h,"
46,l,z,lz
47,c,!,c!
48,Ig,e,Ige
49,J,u,Ju
50,(,A,(A
51,G;,PN,G;PN
52,[k,8b,[k8b
53,1,|F,1|F
54,w,',w'
55,+),O,+)O
56,j ,y,j y
57,V,=,V=
58,a,0,a0
59,%,r,%r
60,2,.,2.
61,f,/,f/
62,H,E,HE
63,K,?,K?
64,B,L,BL
65,_,&,_&
66,Y,xC,YxC
67,9,q,9q
68,iU,6,iU6
69,D,~,D~
70,Q,},Q}
71,T-,o,T-o
72,m,4,m4
73,]#,@{3,]#@{3
74,d^,*5,d^*5
75,tZ:,\,tZ:\
76,|,F,|F
77,[,k,[k
78,I,g,Ig
79,P,N,PN
80,j, ,j 
81,G,;,G;
82,8,b,8b
83,+,),+)
84,T,-,T-
85,*,5,*5
86,x,C,xC
87,d,^,d^
88,],#,]#
89,@,{3,@{3
90,i,U,iU
91,tZ,:,tZ:
92,t,Z,tZ
93,{,3,{3
