,left,right,combine
0,"@.!YJeM?K$jcXV/Sz4*R0f Hv-6%osx8ak><5Fmy""B","hNit7P}&\WG(;I9Zd[Uu=Q_]#2q~{^,DlOn'gL:`T1b3C|p)EAw+r","@.!YJeM?K$jcXV/Sz4*R0f Hv-6%osx8ak><5Fmy""BhNit7P}&\WG(;I9Zd[Uu=Q_]#2q~{^,DlOn'gL:`T1b3C|p)EAw+r"
1,hNit7P}&\WG(;I9Zd[Uu=Q_]#,"2q~{^,DlOn'gL:`T1b3C|p)EAw+r","hNit7P}&\WG(;I9Zd[Uu=Q_]#2q~{^,DlOn'gL:`T1b3C|p)EAw+r"
2,@.!YJeM?K$jcXV/Sz,"4*R0f Hv-6%osx8ak><5Fmy""B","@.!YJeM?K$jcXV/Sz4*R0f Hv-6%osx8ak><5Fmy""B"
3,"2q~{^,DlOn'gL:`T",1b3C|p)EAw+r,"2q~{^,DlOn'gL:`T1b3C|p)EAw+r"
4,hNit7P}&\WG(;I9Z,d[Uu=Q_]#,hNit7P}&\WG(;I9Zd[Uu=Q_]#
5,4*R0f Hv,"-6%osx8ak><5Fmy""B","4*R0f Hv-6%osx8ak><5Fmy""B"
6,@.!YJeM?K$,jcXV/Sz,@.!YJeM?K$jcXV/Sz
7,1b3C|,p)EAw+r,1b3C|p)EAw+r
8,"2q~{^,DlO",n'gL:`T,"2q~{^,DlOn'gL:`T"
9,d[Uu,=Q_]#,d[Uu=Q_]#
10,-6%osx8ak>,"<5Fmy""B","-6%osx8ak><5Fmy""B"
11,hNit7P},&\WG(;I9Z,hNit7P}&\WG(;I9Z
12,4*R0,f Hv,4*R0f Hv
13,jcXV,/Sz,jcXV/Sz
14,@.!YJ,eM?K$,@.!YJeM?K$
15,p)E,Aw+r,p)EAw+r
16,2q~{,"^,DlO","2q~{^,DlO"
17,n'g,L:`T,n'gL:`T
18,1b3,C|,1b3C|
19,=Q,_]#,=Q_]#
20,d[,Uu,d[Uu
21,-6%osx8,ak>,-6%osx8ak>
22,hNit,7P},hNit7P}
23,<5Fm,"y""B","<5Fmy""B"
24,&\WG(,;I9Z,&\WG(;I9Z
25,4*,R0,4*R0
26,f ,Hv,f Hv
27,/,Sz,/Sz
28,eM?,K$,eM?K$
29,@.,!YJ,@.!YJ
30,jc,XV,jcXV
31,A,w+r,Aw+r
32,p),E,p)E
33,"^,D",lO,"^,DlO"
34,2q,~{,2q~{
35,n',g,n'g
36,C,|,C|
37,1b,3,1b3
38,L:,`T,L:`T
39,_,]#,_]#
40,d,[,d[
41,=,Q,=Q
42,U,u,Uu
43,hNi,t,hNit
44,<5,Fm,<5Fm
45,a,k>,ak>
46,&\,WG(,&\WG(
47,;I9,Z,;I9Z
48,7P,},7P}
49,-,6%osx8,-6%osx8
50,y,"""B","y""B"
51,R,0,R0
52,H,v,Hv
53,S,z,Sz
54,4,*,4*
55,f, ,f 
56,e,M?,eM?
57,@,.,@.
58,K,$,K$
59,j,c,jc
60,X,V,XV
61,!,YJ,!YJ
62,w,+r,w+r
63,2,q,2q
64,n,',n'
65,L,:,L:
66,l,O,lO
67,1,b,1b
68,],#,]#
69,"^,",D,"^,D"
70,p,),p)
71,`,T,`T
72,~,{,~{
73,F,m,Fm
74,<,5,<5
75,"""",B,"""B"
76,W,G(,WG(
77,7,P,7P
78,;I,9,;I9
79,&,\,&\
80,6%,osx8,6%osx8
81,h,Ni,hNi
82,k,>,k>
83,M,?,M?
84,+,r,+r
85,Y,J,YJ
86,^,",","^,"
87,6,%,6%
88,G,(,G(
89,;,I,;I
90,N,i,Ni
91,os,x8,osx8
92,o,s,os
93,x,8,x8
