,left,right,combine
0,'s0qM\KeO4okp>wFA$:I?*;QPRzWb&naJlG<]LDiv,"t}Bd@|r7E^#%f{8N/(YTV91uU=C`)H[g+3,~.5-_ XZSmy""6hjx!c2","'s0qM\KeO4okp>wFA$:I?*;QPRzWb&naJlG<]LDivt}Bd@|r7E^#%f{8N/(YTV91uU=C`)H[g+3,~.5-_ XZSmy""6hjx!c2"
1,t}Bd@|r7E^#%f{8N/(YTV91uU=,"C`)H[g+3,~.5-_ XZSmy""6hjx!c2","t}Bd@|r7E^#%f{8N/(YTV91uU=C`)H[g+3,~.5-_ XZSmy""6hjx!c2"
2,'s0qM\KeO4okp>wFA$:I?*;,QPRzWb&naJlG<]LDiv,'s0qM\KeO4okp>wFA$:I?*;QPRzWb&naJlG<]LDiv
3,"C`)H[g+3,~.5","-_ XZSmy""6hjx!c2","C`)H[g+3,~.5-_ XZSmy""6hjx!c2"
4,t}Bd@|r7E^#,%f{8N/(YTV91uU=,t}Bd@|r7E^#%f{8N/(YTV91uU=
5,QPRzWb&na,JlG<]LDiv,QPRzWb&naJlG<]LDiv
6,'s0qM\KeO4,okp>wFA$:I?*;,'s0qM\KeO4okp>wFA$:I?*;
7,-_ X,"ZSmy""6hjx!c2","-_ XZSmy""6hjx!c2"
8,C`)H[g+,"3,~.5","C`)H[g+3,~.5"
9,%f{8N/(YT,V91uU=,%f{8N/(YTV91uU=
10,t}Bd@,|r7E^#,t}Bd@|r7E^#
11,JlG<],LDiv,JlG<]LDiv
12,QPRz,Wb&na,QPRzWb&na
13,"ZSmy""6h",jx!c2,"ZSmy""6hjx!c2"
14,'s0qM,\KeO4,'s0qM\KeO4
15,okp>wFA$:I,?*;,okp>wFA$:I?*;
16,-_, X,-_ X
17,"3,~",.5,"3,~.5"
18,%f{8,N/(YT,%f{8N/(YT
19,|r7,E^#,|r7E^#
20,C`),H[g+,C`)H[g+
21,V9,1uU=,V91uU=
22,t},Bd@,t}Bd@
23,JlG,<],JlG<]
24,LD,iv,LDiv
25,Wb&,na,Wb&na
26,',s0qM,'s0qM
27,ZSmy,"""6h","ZSmy""6h"
28,?,*;,?*;
29,\,KeO4,\KeO4
30,okp>w,FA$:I,okp>wFA$:I
31,QP,Rz,QPRz
32,jx,!c2,jx!c2
33, ,X, X
34,-,_,-_
35,.,5,.5
36,1u,U=,1uU=
37,H[,g+,H[g+
38,N/(Y,T,N/(YT
39,Bd,@,Bd@
40,%f,{8,%f{8
41,C`,),C`)
42,|,r7,|r7
43,3,",~","3,~"
44,V,9,V9
45,E,^#,E^#
46,i,v,iv
47,n,a,na
48,L,D,LD
49,t,},t}
50,<,],<]
51,J,lG,JlG
52,Wb,&,Wb&
53,!,c2,!c2
54,ok,p>w,okp>w
55,Z,Smy,ZSmy
56,"""",6h,"""6h"
57,s,0qM,s0qM
58,*,;,*;
59,R,z,Rz
60,Ke,O4,KeO4
61,Q,P,QP
62,j,x,jx
63,FA$:,I,FA$:I
64,C,`,C`
65,",",~,",~"
66,H,[,H[
67,%,f,%f
68,N,/(Y,N/(Y
69,{,8,{8
70,U,=,U=
71,1,u,1u
72,B,d,Bd
73,g,+,g+
74,r,7,r7
75,^,#,^#
76,l,G,lG
77,c,2,c2
78,K,e,Ke
79,FA,$:,FA$:
80,6,h,6h
81,W,b,Wb
82,0q,M,0qM
83,p>,w,p>w
84,Sm,y,Smy
85,O,4,O4
86,o,k,ok
87,/,(Y,/(Y
88,(,Y,(Y
89,0,q,0q
90,p,>,p>
91,S,m,Sm
92,F,A,FA
93,$,:,$:
