,left,right,combine
0,"'nC#)FSxB@GR$4*""u,:hz]k`/Q-O!;|vl",82{~t5?3Xm^ aeWU%+1rsDgK>oZ(IdVi\b=pT7_&P0HqENcy<AM.}Jj6L[Yw9f,"'nC#)FSxB@GR$4*""u,:hz]k`/Q-O!;|vl82{~t5?3Xm^ aeWU%+1rsDgK>oZ(IdVi\b=pT7_&P0HqENcy<AM.}Jj6L[Yw9f"
1,82{~t5?3Xm^ aeWU%+1rsDgK>oZ,(IdVi\b=pT7_&P0HqENcy<AM.}Jj6L[Yw9f,82{~t5?3Xm^ aeWU%+1rsDgK>oZ(IdVi\b=pT7_&P0HqENcy<AM.}Jj6L[Yw9f
2,"'nC#)FSxB@GR$4*""u,:h",z]k`/Q-O!;|vl,"'nC#)FSxB@GR$4*""u,:hz]k`/Q-O!;|vl"
3,(IdVi\b=pT7_&,P0HqENcy<AM.}Jj6L[Yw9f,(IdVi\b=pT7_&P0HqENcy<AM.}Jj6L[Yw9f
4,82{~t5?3Xm^ ,aeWU%+1rsDgK>oZ,82{~t5?3Xm^ aeWU%+1rsDgK>oZ
5,z]k`/Q,-O!;|vl,z]k`/Q-O!;|vl
6,'nC#)FSxB@GR$,"4*""u,:h","'nC#)FSxB@GR$4*""u,:h"
7,P0HqENcy,<AM.}Jj6L[Yw9f,P0HqENcy<AM.}Jj6L[Yw9f
8,(IdVi,\b=pT7_&,(IdVi\b=pT7_&
9,82{~t5,?3Xm^ ,82{~t5?3Xm^ 
10,aeWU%+,1rsDgK>oZ,aeWU%+1rsDgK>oZ
11,-O!;,|vl,-O!;|vl
12,z],k`/Q,z]k`/Q
13,"4*""u",",:h","4*""u,:h"
14,P0H,qENcy,P0HqENcy
15,<AM.}J,j6L[Yw9f,<AM.}Jj6L[Yw9f
16,'nC#)FS,xB@GR$,'nC#)FSxB@GR$
17,\b=,pT7_&,\b=pT7_&
18,82{,~t5,82{~t5
19,aeW,U%+,aeWU%+
20,(I,dVi,(IdVi
21,1rsDgK,>oZ,1rsDgK>oZ
22,?3X,m^ ,?3Xm^ 
23,|,vl,|vl
24,-O,!;,-O!;
25,k`,/Q,k`/Q
26,z,],z]
27,",:",h,",:h"
28,P0,H,P0H
29,qE,Ncy,qENcy
30,4,"*""u","4*""u"
31,<AM,.}J,<AM.}J
32,xB@G,R$,xB@GR$
33,'nC#,)FS,'nC#)FS
34,j6L[,Yw9f,j6L[Yw9f
35,p,T7_&,pT7_&
36,\b,=,\b=
37,U,%+,U%+
38,1rsD,gK,1rsDgK
39,82,{,82{
40,?3,X,?3X
41,d,Vi,dVi
42,>o,Z,>oZ
43,ae,W,aeW
44,(,I,(I
45,~t,5,~t5
46,m^, ,m^ 
47,k,`,k`
48,v,l,vl
49,!,;,!;
50,-,O,-O
51,/,Q,/Q
52,xB@,G,xB@G
53,q,E,qE
54,*,"""u","*""u"
55,<,AM,<AM
56,)F,S,)FS
57,',nC#,'nC#
58,P,0,P0
59,j,6L[,j6L[
60,",",:,",:"
61,.,}J,.}J
62,Yw9,f,Yw9f
63,T,7_&,T7_&
64,N,cy,Ncy
65,R,$,R$
66,V,i,Vi
67,8,2,82
68,m,^,m^
69,a,e,ae
70,>,o,>o
71,g,K,gK
72,~,t,~t
73,\,b,\b
74,%,+,%+
75,?,3,?3
76,1,rsD,1rsD
77,c,y,cy
78,"""",u,"""u"
79,Y,w9,Yw9
80,7_,&,7_&
81,x,B@,xB@
82,),F,)F
83,nC,#,nC#
84,6,L[,6L[
85,A,M,AM
86,},J,}J
87,r,sD,rsD
88,s,D,sD
89,7,_,7_
90,n,C,nC
91,w,9,w9
92,L,[,L[
93,B,@,B@
