,left,right,combine
0,jh3r4n()GQ75N8;K6@O~&$SUP\W#}*!:.Ht{+oc]ue,"Lb-g?%m=2'k""qD_J1C[T,sEFYai`wy <lB09p|zvVI>x/XZf^dARM","jh3r4n()GQ75N8;K6@O~&$SUP\W#}*!:.Ht{+oc]ueLb-g?%m=2'k""qD_J1C[T,sEFYai`wy <lB09p|zvVI>x/XZf^dARM"
1,"Lb-g?%m=2'k""qD_J1C[T,s",EFYai`wy <lB09p|zvVI>x/XZf^dARM,"Lb-g?%m=2'k""qD_J1C[T,sEFYai`wy <lB09p|zvVI>x/XZf^dARM"
2,jh3r4n()GQ75N8;K6,@O~&$SUP\W#}*!:.Ht{+oc]ue,jh3r4n()GQ75N8;K6@O~&$SUP\W#}*!:.Ht{+oc]ue
3,EFYai`wy <l,B09p|zvVI>x/XZf^dARM,EFYai`wy <lB09p|zvVI>x/XZf^dARM
4,Lb-g?%m=,"2'k""qD_J1C[T,s","Lb-g?%m=2'k""qD_J1C[T,s"
5,@O~&$SUP\W#},*!:.Ht{+oc]ue,@O~&$SUP\W#}*!:.Ht{+oc]ue
6,jh3r4n()G,Q75N8;K6,jh3r4n()GQ75N8;K6
7,B09p|zvV,I>x/XZf^dARM,B09p|zvVI>x/XZf^dARM
8,EFYai`,wy <l,EFYai`wy <l
9,"2'k""qD","_J1C[T,s","2'k""qD_J1C[T,s"
10,Lb-g,?%m=,Lb-g?%m=
11,*!:.Ht,{+oc]ue,*!:.Ht{+oc]ue
12,@O~&$S,UP\W#},@O~&$SUP\W#}
13,Q75N,8;K6,Q75N8;K6
14,jh3r4,n()G,jh3r4n()G
15,B09p,|zvV,B09p|zvV
16,I>x/X,Zf^dARM,I>x/XZf^dARM
17,wy, <l,wy <l
18,_J1C,"[T,s","_J1C[T,s"
19,EFY,ai`,EFYai`
20,2'k,"""qD","2'k""qD"
21,?%,m=,?%m=
22,Lb,-g,Lb-g
23,*!,:.Ht,*!:.Ht
24,UP\,W#},UP\W#}
25,{+o,c]ue,{+oc]ue
26,@O~,&$S,@O~&$S
27,8;,K6,8;K6
28,Q7,5N,Q75N
29,n(,)G,n()G
30,jh3,r4,jh3r4
31,I>,x/X,I>x/X
32,Zf^dA,RM,Zf^dARM
33, ,<l, <l
34,B0,9p,B09p
35,|z,vV,|zvV
36,w,y,wy
37,_J,1C,_J1C
38,E,FY,EFY
39,"""",qD,"""qD"
40,[T,",s","[T,s"
41,ai,`,ai`
42,2,'k,2'k
43,-,g,-g
44,m,=,m=
45,?,%,?%
46,L,b,Lb
47,U,P\,UP\
48,c,]ue,c]ue
49,&,$S,&$S
50,{+,o,{+o
51,W#,},W#}
52,*,!,*!
53,:,.Ht,:.Ht
54,@,O~,@O~
55,K,6,K6
56,Q,7,Q7
57,8,;,8;
58,),G,)G
59,5,N,5N
60,n,(,n(
61,r,4,r4
62,R,M,RM
63,Zf^d,A,Zf^dA
64,B,0,B0
65,j,h3,jh3
66,I,>,I>
67,|,z,|z
68,9,p,9p
69,<,l,<l
70,x,/X,x/X
71,v,V,vV
72,_,J,_J
73,a,i,ai
74,q,D,qD
75,[,T,[T
76,F,Y,FY
77,1,C,1C
78,',k,'k
79,",",s,",s"
80,.H,t,.Ht
81,P,\,P\
82,O,~,O~
83,W,#,W#
84,$,S,$S
85,{,+,{+
86,],ue,]ue
87,/,X,/X
88,h,3,h3
89,Zf^,d,Zf^d
90,.,H,.H
91,u,e,ue
92,Z,f^,Zf^
93,f,^,f^
