,left,right,combine
0,",0AS/7poOc#F bRaL:+4>.H5KX2&fq@3yG;MQ","mz|ZW(E~$JT^!IBUsd8_ntC6jP[=V<""-Dh'g`9%w]i*}lNYve1r?x{k\)u",",0AS/7poOc#F bRaL:+4>.H5KX2&fq@3yG;MQmz|ZW(E~$JT^!IBUsd8_ntC6jP[=V<""-Dh'g`9%w]i*}lNYve1r?x{k\)u"
1,mz|ZW(E~$JT^!IBUsd8_ntC6jP,"[=V<""-Dh'g`9%w]i*}lNYve1r?x{k\)u","mz|ZW(E~$JT^!IBUsd8_ntC6jP[=V<""-Dh'g`9%w]i*}lNYve1r?x{k\)u"
2,",0AS/7poOc#F bR",aL:+4>.H5KX2&fq@3yG;MQ,",0AS/7poOc#F bRaL:+4>.H5KX2&fq@3yG;MQ"
3,"[=V<""-Dh'g`9%w]",i*}lNYve1r?x{k\)u,"[=V<""-Dh'g`9%w]i*}lNYve1r?x{k\)u"
4,mz|ZW(E~$J,T^!IBUsd8_ntC6jP,mz|ZW(E~$JT^!IBUsd8_ntC6jP
5,aL:+4>.H5K,X2&fq@3yG;MQ,aL:+4>.H5KX2&fq@3yG;MQ
6,",0AS/7po",Oc#F bR,",0AS/7poOc#F bR"
7,i*}lNYve,1r?x{k\)u,i*}lNYve1r?x{k\)u
8,"[=V<""-D",h'g`9%w],"[=V<""-Dh'g`9%w]"
9,T^!IBUsd,8_ntC6jP,T^!IBUsd8_ntC6jP
10,mz|ZW,(E~$J,mz|ZW(E~$J
11,X2&fq@3y,G;MQ,X2&fq@3yG;MQ
12,aL:+4>,.H5K,aL:+4>.H5K
13,Oc#F, bR,Oc#F bR
14,",0AS",/7po,",0AS/7po"
15,1r?x,{k\)u,1r?x{k\)u
16,i*}l,NYve,i*}lNYve
17,h'g`,9%w],h'g`9%w]
18,8_ntC,6jP,8_ntC6jP
19,[=V,"<""-D","[=V<""-D"
20,T^!I,BUsd,T^!IBUsd
21,(E~,$J,(E~$J
22,mz,|ZW,mz|ZW
23,G;,MQ,G;MQ
24,.H,5K,.H5K
25,aL:+,4>,aL:+4>
26,X2&fq,@3y,X2&fq@3y
27, ,bR, bR
28,/7,po,/7po
29,Oc,#F,Oc#F
30,",0",AS,",0AS"
31,{k\,)u,{k\)u
32,i*,}l,i*}l
33,9,%w],9%w]
34,NY,ve,NYve
35,1r,?x,1r?x
36,8_n,tC,8_ntC
37,6j,P,6jP
38,h',g`,h'g`
39,"<""",-D,"<""-D"
40,[,=V,[=V
41,B,Usd,BUsd
42,|Z,W,|ZW
43,$,J,$J
44,T^,!I,T^!I
45,(,E~,(E~
46,m,z,mz
47,G,;,G;
48,M,Q,MQ
49,aL,:+,aL:+
50,4,>,4>
51,5,K,5K
52,X,2&fq,X2&fq
53,@,3y,@3y
54,.,H,.H
55,b,R,bR
56,A,S,AS
57,O,c,Oc
58,/,7,/7
59,#,F,#F
60,p,o,po
61,),u,)u
62,",",0,",0"
63,{,k\,{k\
64,i,*,i*
65,1,r,1r
66,?,x,?x
67,},l,}l
68,N,Y,NY
69,%,w],%w]
70,v,e,ve
71,-,D,-D
72,<,"""","<"""
73,h,',h'
74,6,j,6j
75,g,`,g`
76,8_,n,8_n
77,=,V,=V
78,t,C,tC
79,Us,d,Usd
80,T,^,T^
81,|,Z,|Z
82,!,I,!I
83,E,~,E~
84,:,+,:+
85,3,y,3y
86,2&f,q,2&fq
87,a,L,aL
88,k,\,k\
89,w,],w]
90,8,_,8_
91,U,s,Us
92,2&,f,2&f
93,2,&,2&
