,left,right,combine
0,"n\,_qV<.MRTJC[GpkOaFY}?c=i~IN2h$UW{!4l@-","'P`Lv 6x:%BQtSfZe730j*1)/m|rK;AX&#wDz""o58>sEby(^+gHdu]9","n\,_qV<.MRTJC[GpkOaFY}?c=i~IN2h$UW{!4l@-'P`Lv 6x:%BQtSfZe730j*1)/m|rK;AX&#wDz""o58>sEby(^+gHdu]9"
1,'P`Lv 6x:%BQtSfZe730j*,"1)/m|rK;AX&#wDz""o58>sEby(^+gHdu]9","'P`Lv 6x:%BQtSfZe730j*1)/m|rK;AX&#wDz""o58>sEby(^+gHdu]9"
2,"n\,_qV<.MRTJC[Gpk",OaFY}?c=i~IN2h$UW{!4l@-,"n\,_qV<.MRTJC[GpkOaFY}?c=i~IN2h$UW{!4l@-"
3,"1)/m|rK;AX&#wDz""o5",8>sEby(^+gHdu]9,"1)/m|rK;AX&#wDz""o58>sEby(^+gHdu]9"
4,'P`Lv 6x,:%BQtSfZe730j*,'P`Lv 6x:%BQtSfZe730j*
5,OaFY}?c=i~I,N2h$UW{!4l@-,OaFY}?c=i~IN2h$UW{!4l@-
6,"n\,_qV<.",MRTJC[Gpk,"n\,_qV<.MRTJC[Gpk"
7,8>sEby(^,+gHdu]9,8>sEby(^+gHdu]9
8,1)/m|rK;,"AX&#wDz""o5","1)/m|rK;AX&#wDz""o5"
9,:%BQ,tSfZe730j*,:%BQtSfZe730j*
10,'P`L,v 6x,'P`Lv 6x
11,OaFY},?c=i~I,OaFY}?c=i~I
12,N2h$UW{,!4l@-,N2h$UW{!4l@-
13,MRTJ,C[Gpk,MRTJC[Gpk
14,+g,Hdu]9,+gHdu]9
15,"n\,_",qV<.,"n\,_qV<."
16,8>sE,by(^,8>sEby(^
17,tSfZe7,30j*,tSfZe730j*
18,AX&#w,"Dz""o5","AX&#wDz""o5"
19,1)/m|,rK;,1)/m|rK;
20,:%,BQ,:%BQ
21,v ,6x,v 6x
22,'P,`L,'P`L
23,!4,l@-,!4l@-
24,N2h$,UW{,N2h$UW{
25,?c=,i~I,?c=i~I
26,Oa,FY},OaFY}
27,C[,Gpk,C[Gpk
28,+,g,+g
29,qV,<.,qV<.
30,n\,",_","n\,_"
31,Hd,u]9,Hdu]9
32,MR,TJ,MRTJ
33,by,(^,by(^
34,rK,;,rK;
35,A,X&#w,AX&#w
36,30,j*,30j*
37,1,)/m|,1)/m|
38,"Dz""",o5,"Dz""o5"
39,t,SfZe7,tSfZe7
40,8>,sE,8>sE
41,6,x,6x
42,B,Q,BQ
43,:,%,:%
44,v, ,v 
45,U,W{,UW{
46,l@,-,l@-
47,',P,'P
48,F,Y},FY}
49,!,4,!4
50,?c,=,?c=
51,i,~I,i~I
52,G,pk,Gpk
53,O,a,Oa
54,N2,h$,N2h$
55,`,L,`L
56,C,[,C[
57,",",_,",_"
58,(,^,(^
59,n,\,n\
60,<,.,<.
61,T,J,TJ
62,M,R,MR
63,q,V,qV
64,u],9,u]9
65,H,d,Hd
66,b,y,by
67,o,5,o5
68,)/m,|,)/m|
69,X&#,w,X&#w
70,s,E,sE
71,D,"z""","Dz"""
72,j,*,j*
73,8,>,8>
74,3,0,30
75,Sf,Ze7,SfZe7
76,r,K,rK
77,N,2,N2
78,h,$,h$
79,l,@,l@
80,W,{,W{
81,~,I,~I
82,p,k,pk
83,Y,},Y}
84,?,c,?c
85,u,],u]
86,z,"""","z"""
87,Ze,7,Ze7
88,S,f,Sf
89,X&,#,X&#
90,)/,m,)/m
91,),/,)/
92,X,&,X&
93,Z,e,Ze
