,left,right,combine
0," %zd;""eQa1wY'98?2r:NOETF<Bh*(gjPCfsiW-#^","[!4}\lvo0IAqD6`ck/MHpnLJRU~X{u&)>GVx,K=37_.5b]Z$tymS|@+"," %zd;""eQa1wY'98?2r:NOETF<Bh*(gjPCfsiW-#^[!4}\lvo0IAqD6`ck/MHpnLJRU~X{u&)>GVx,K=37_.5b]Z$tymS|@+"
1,[!4}\lvo0IAqD6`ck/MHpnLJRU~X,"{u&)>GVx,K=37_.5b]Z$tymS|@+","[!4}\lvo0IAqD6`ck/MHpnLJRU~X{u&)>GVx,K=37_.5b]Z$tymS|@+"
2," %zd;""eQa1wY'98?2r:",NOETF<Bh*(gjPCfsiW-#^," %zd;""eQa1wY'98?2r:NOETF<Bh*(gjPCfsiW-#^"
3,"{u&)>GVx,K=",37_.5b]Z$tymS|@+,"{u&)>GVx,K=37_.5b]Z$tymS|@+"
4,[!4}\lvo0IAqD6`,ck/MHpnLJRU~X,[!4}\lvo0IAqD6`ck/MHpnLJRU~X
5,NOETF<Bh*,(gjPCfsiW-#^,NOETF<Bh*(gjPCfsiW-#^
6," %zd;""eQ",a1wY'98?2r:," %zd;""eQa1wY'98?2r:"
7,37_.5b]Z,$tymS|@+,37_.5b]Z$tymS|@+
8,{u&),">GVx,K=","{u&)>GVx,K="
9,[!4}\lv,o0IAqD6`,[!4}\lvo0IAqD6`
10,ck/MHp,nLJRU~X,ck/MHpnLJRU~X
11,(gjPCfs,iW-#^,(gjPCfsiW-#^
12,NOET,F<Bh*,NOETF<Bh*
13,a1wY',98?2r:,a1wY'98?2r:
14, %z,"d;""eQ"," %zd;""eQ"
15,37_,.5b]Z,37_.5b]Z
16,$tym,S|@+,$tymS|@+
17,>GV,"x,K=",">GVx,K="
18,{u,&),{u&)
19,nLJ,RU~X,nLJRU~X
20,ck/,MHp,ck/MHp
21,o0IA,qD6`,o0IAqD6`
22,[!4},\lv,[!4}\lv
23,iW,-#^,iW-#^
24,(g,jPCfs,(gjPCfs
25,F<B,h*,F<Bh*
26,"d;""",eQ,"d;""eQ"
27,a1,wY',a1wY'
28,98?,2r:,98?2r:
29,NO,ET,NOET
30, ,%z, %z
31,"x,",K=,"x,K="
32,.5,b]Z,.5b]Z
33,$t,ym,$tym
34,37,_,37_
35,S|,@+,S|@+
36,>,GV,>GV
37,&,),&)
38,{,u,{u
39,RU~,X,RU~X
40,\,lv,\lv
41,c,k/,ck/
42,nL,J,nLJ
43,M,Hp,MHp
44,o0,IA,o0IA
45,qD,6`,qD6`
46,[!,4},[!4}
47,-,#^,-#^
48,h,*,h*
49,(,g,(g
50,i,W,iW
51,j,PCfs,jPCfs
52,a,1,a1
53,wY,',wY'
54,98,?,98?
55,2,r:,2r:
56,d,";""","d;"""
57,F,<B,F<B
58,N,O,NO
59,%,z,%z
60,e,Q,eQ
61,E,T,ET
62,G,V,GV
63,y,m,ym
64,x,",","x,"
65,K,=,K=
66,.,5,.5
67,b,]Z,b]Z
68,@,+,@+
69,3,7,37
70,S,|,S|
71,$,t,$t
72,4,},4}
73,n,L,nL
74,6,`,6`
75,k,/,k/
76,q,D,qD
77,H,p,Hp
78,o,0,o0
79,l,v,lv
80,I,A,IA
81,#,^,#^
82,R,U~,RU~
83,[,!,[!
84,PCf,s,PCfs
85,r,:,r:
86,;,"""",";"""
87,<,B,<B
88,w,Y,wY
89,9,8,98
90,],Z,]Z
91,U,~,U~
92,P,Cf,PCf
93,C,f,Cf
