,left,right,combine
0,"dM|I0oUNer@$LXkP"")(1q*/2b>wK{t94sJ3,xC",h]-iRT.6mA[a~`=Zu7+FjcpQ_ v';YB:Gf#!^W8Sn?H<\l}VDg%zyE&O5,"dM|I0oUNer@$LXkP"")(1q*/2b>wK{t94sJ3,xCh]-iRT.6mA[a~`=Zu7+FjcpQ_ v';YB:Gf#!^W8Sn?H<\l}VDg%zyE&O5"
1,h]-iRT.6mA[a~`=Zu7+FjcpQ_ ,v';YB:Gf#!^W8Sn?H<\l}VDg%zyE&O5,h]-iRT.6mA[a~`=Zu7+FjcpQ_ v';YB:Gf#!^W8Sn?H<\l}VDg%zyE&O5
2,"dM|I0oUNer@$LXkP"")(1","q*/2b>wK{t94sJ3,xC","dM|I0oUNer@$LXkP"")(1q*/2b>wK{t94sJ3,xC"
3,v';YB:Gf#!^W8,Sn?H<\l}VDg%zyE&O5,v';YB:Gf#!^W8Sn?H<\l}VDg%zyE&O5
4,h]-iRT.6mA[a~`=,Zu7+FjcpQ_ ,h]-iRT.6mA[a~`=Zu7+FjcpQ_ 
5,q*/2b>wK{t,"94sJ3,xC","q*/2b>wK{t94sJ3,xC"
6,dM|I0oUNe,"r@$LXkP"")(1","dM|I0oUNer@$LXkP"")(1"
7,Sn?H<\l,}VDg%zyE&O5,Sn?H<\l}VDg%zyE&O5
8,v';YB,:Gf#!^W8,v';YB:Gf#!^W8
9,Zu7+Fjc,pQ_ ,Zu7+FjcpQ_ 
10,h]-iRT,.6mA[a~`=,h]-iRT.6mA[a~`=
11,q*/2b>,wK{t,q*/2b>wK{t
12,94sJ,"3,xC","94sJ3,xC"
13,dM|I,0oUNe,dM|I0oUNe
14,r@$LX,"kP"")(1","r@$LXkP"")(1"
15,}VD,g%zyE&O5,}VDg%zyE&O5
16,:Gf#,!^W8,:Gf#!^W8
17,Sn?H,<\l,Sn?H<\l
18,v',;YB,v';YB
19,pQ_, ,pQ_ 
20,h]-i,RT,h]-iRT
21,.6mA[a~,`=,.6mA[a~`=
22,Zu7+,Fjc,Zu7+Fjc
23,wK,{t,wK{t
24,q*,/2b>,q*/2b>
25,94,sJ,94sJ
26,"3,",xC,"3,xC"
27,g%zyE&,O5,g%zyE&O5
28,0o,UNe,0oUNe
29,"kP""",)(1,"kP"")(1"
30,dM,|I,dM|I
31,r@,$LX,r@$LX
32,},VD,}VD
33,<\,l,<\l
34,!^,W8,!^W8
35,Sn,?H,Sn?H
36,:G,f#,:Gf#
37,;,YB,;YB
38,v,',v'
39,R,T,RT
40,pQ,_,pQ_
41,F,jc,Fjc
42,h,]-i,h]-i
43,`,=,`=
44,.6m,A[a~,.6mA[a~
45,Zu,7+,Zu7+
46,3,",","3,"
47,s,J,sJ
48,w,K,wK
49,/2b,>,/2b>
50,9,4,94
51,q,*,q*
52,x,C,xC
53,{,t,{t
54,0,o,0o
55,$,LX,$LX
56,d,M,dM
57,U,Ne,UNe
58,r,@,r@
59,O,5,O5
60,)(,1,)(1
61,k,"P""","kP"""
62,|,I,|I
63,g%zy,E&,g%zyE&
64,V,D,VD
65,f,#,f#
66,:,G,:G
67,W,8,W8
68,!,^,!^
69,?,H,?H
70,Y,B,YB
71,<,\,<\
72,S,n,Sn
73,Z,u,Zu
74,]-,i,]-i
75,.,6m,.6m
76,7,+,7+
77,A[,a~,A[a~
78,j,c,jc
79,p,Q,pQ
80,/,2b,/2b
81,L,X,LX
82,E,&,E&
83,N,e,Ne
84,g%z,y,g%zy
85,),(,)(
86,P,"""","P"""
87,2,b,2b
88,],-,]-
89,A,[,A[
90,6,m,6m
91,a,~,a~
92,g,%z,g%z
93,%,z,%z
