,left,right,combine
0,"6""@x$H,^'?]%!z[QGiSY`2DF|ncle:IUL+7_KB-R1dsr3oTmh",0p4k<a( 5J)8ujZfgq~=*&W\PyM9t#.;{vNVE>COXA/bw},"6""@x$H,^'?]%!z[QGiSY`2DF|ncle:IUL+7_KB-R1dsr3oTmh0p4k<a( 5J)8ujZfgq~=*&W\PyM9t#.;{vNVE>COXA/bw}"
1,0p4k<a( 5J)8ujZfgq,~=*&W\PyM9t#.;{vNVE>COXA/bw},0p4k<a( 5J)8ujZfgq~=*&W\PyM9t#.;{vNVE>COXA/bw}
2,"6""@x$H,^'?]%!z[QGiSY`2DF",|ncle:IUL+7_KB-R1dsr3oTmh,"6""@x$H,^'?]%!z[QGiSY`2DF|ncle:IUL+7_KB-R1dsr3oTmh"
3,~=*&W\PyM9t#.,;{vNVE>COXA/bw},~=*&W\PyM9t#.;{vNVE>COXA/bw}
4,0p4k<a( 5J),8ujZfgq,0p4k<a( 5J)8ujZfgq
5,|ncle:IUL+7_,KB-R1dsr3oTmh,|ncle:IUL+7_KB-R1dsr3oTmh
6,"6""@x$","H,^'?]%!z[QGiSY`2DF","6""@x$H,^'?]%!z[QGiSY`2DF"
7,;{vNVE>,COXA/bw},;{vNVE>COXA/bw}
8,~=*&W\,PyM9t#.,~=*&W\PyM9t#.
9,8uj,Zfgq,8ujZfgq
10,"H,^'?]%!",z[QGiSY`2DF,"H,^'?]%!z[QGiSY`2DF"
11,|ncle:I,UL+7_,|ncle:IUL+7_
12,KB-R1ds,r3oTmh,KB-R1dsr3oTmh
13,0p4,k<a( 5J),0p4k<a( 5J)
14,"6""@",x$,"6""@x$"
15,PyM,9t#.,PyM9t#.
16,;{v,NVE>,;{vNVE>
17,COXA,/bw},COXA/bw}
18,~=,*&W\,~=*&W\
19,Zf,gq,Zfgq
20,8,uj,8uj
21,k<a(, 5J),k<a( 5J)
22,|nc,le:I,|ncle:I
23,z[QG,iSY`2DF,z[QGiSY`2DF
24,"H,^'?",]%!,"H,^'?]%!"
25,UL+,7_,UL+7_
26,r3oT,mh,r3oTmh
27,0,p4,0p4
28,KB-R,1ds,KB-R1ds
29,x,$,x$
30,;,{v,;{v
31,NV,E>,NVE>
32,6,"""@","6""@"
33,/b,w},/bw}
34,CO,XA,COXA
35,P,yM,PyM
36,9t,#.,9t#.
37,*&,W\,*&W\
38,g,q,gq
39,~,=,~=
40,u,j,uj
41,Z,f,Zf
42,k<,a(,k<a(
43,|,nc,|nc
44,7,_,7_
45,1d,s,1ds
46,iSY,`2DF,iSY`2DF
47,"H,^",'?,"H,^'?"
48,le:,I,le:I
49,m,h,mh
50,U,L+,UL+
51,],%!,]%!
52, ,5J), 5J)
53,r3o,T,r3oT
54,p,4,p4
55,K,B-R,KB-R
56,z[Q,G,z[QG
57,X,A,XA
58,"""",@,"""@"
59,{,v,{v
60,#,.,#.
61,W,\,W\
62,C,O,CO
63,9,t,9t
64,E,>,E>
65,N,V,NV
66,y,M,yM
67,w,},w}
68,/,b,/b
69,*,&,*&
70,r3,o,r3o
71,k,<,k<
72,iS,Y,iSY
73,`2,DF,`2DF
74,%,!,%!
75,n,c,nc
76,l,e:,le:
77,1,d,1d
78,H,",^","H,^"
79,z[,Q,z[Q
80,a,(,a(
81,L,+,L+
82,5,J),5J)
83,',?,'?
84,B-,R,B-R
85,B,-,B-
86,D,F,DF
87,e,:,e:
88,z,[,z[
89,",",^,",^"
90,i,S,iS
91,J,),J)
92,`,2,`2
93,r,3,r3
