,left,right,combine
0,"Xwmy(aH)Ft*ETKGd,bs$vL&ci!9R'p]3^Y Jkz4","/0:8SUI[MZD+V>\e6jQ@oP`WrlxfqC%_O;-{~7Ah?1=""u.2B5|#Nng<}","Xwmy(aH)Ft*ETKGd,bs$vL&ci!9R'p]3^Y Jkz4/0:8SUI[MZD+V>\e6jQ@oP`WrlxfqC%_O;-{~7Ah?1=""u.2B5|#Nng<}"
1,/0:8SUI[MZD+V>\e6jQ@oP`Wrlx,"fqC%_O;-{~7Ah?1=""u.2B5|#Nng<}","/0:8SUI[MZD+V>\e6jQ@oP`WrlxfqC%_O;-{~7Ah?1=""u.2B5|#Nng<}"
2,"Xwmy(aH)Ft*ETKGd,bs$v",L&ci!9R'p]3^Y Jkz4,"Xwmy(aH)Ft*ETKGd,bs$vL&ci!9R'p]3^Y Jkz4"
3,fqC%_O;-{~7A,"h?1=""u.2B5|#Nng<}","fqC%_O;-{~7Ah?1=""u.2B5|#Nng<}"
4,/0:8SUI[MZ,D+V>\e6jQ@oP`Wrlx,/0:8SUI[MZD+V>\e6jQ@oP`Wrlx
5,L&ci!9R'p,]3^Y Jkz4,L&ci!9R'p]3^Y Jkz4
6,Xwmy(aH)F,"t*ETKGd,bs$v","Xwmy(aH)Ft*ETKGd,bs$v"
7,"h?1=""u.2B",5|#Nng<},"h?1=""u.2B5|#Nng<}"
8,fqC%,_O;-{~7A,fqC%_O;-{~7A
9,D+V>\e6jQ@,oP`Wrlx,D+V>\e6jQ@oP`Wrlx
10,/0:8,SUI[MZ,/0:8SUI[MZ
11,]3^Y, Jkz4,]3^Y Jkz4
12,t*ETKG,"d,bs$v","t*ETKGd,bs$v"
13,L&ci!,9R'p,L&ci!9R'p
14,Xwmy(,aH)F,Xwmy(aH)F
15,5|#N,ng<},5|#Nng<}
16,"h?1=""u",.2B,"h?1=""u.2B"
17,_O;,-{~7A,_O;-{~7A
18,fq,C%,fqC%
19,D+V>\e,6jQ@,D+V>\e6jQ@
20,oP`W,rlx,oP`Wrlx
21,SUI,[MZ,SUI[MZ
22, Jk,z4, Jkz4
23,/0,:8,/0:8
24,]3,^Y,]3^Y
25,9R,'p,9R'p
26,t*ET,KG,t*ETKG
27,L&,ci!,L&ci!
28,"d,b",s$v,"d,bs$v"
29,aH,)F,aH)F
30,ng,<},ng<}
31,5|,#N,5|#N
32,Xw,my(,Xwmy(
33,.2,B,.2B
34,h?1,"=""u","h?1=""u"
35,-{~,7A,-{~7A
36,C,%,C%
37,_O,;,_O;
38,f,q,fq
39,rl,x,rlx
40,D,+V>\e,D+V>\e
41,6j,Q@,6jQ@
42,oP,`W,oP`W
43,[M,Z,[MZ
44,S,UI,SUI
45,^,Y,^Y
46,z,4,z4
47, ,Jk, Jk
48,/,0,/0
49,:,8,:8
50,],3,]3
51,s,$v,s$v
52,L,&,L&
53,),F,)F
54,9,R,9R
55,d,",b","d,b"
56,K,G,KG
57,c,i!,ci!
58,t*E,T,t*ET
59,',p,'p
60,a,H,aH
61,my,(,my(
62,#,N,#N
63,X,w,Xw
64,<,},<}
65,n,g,ng
66,5,|,5|
67,.,2,.2
68,h,?1,h?1
69,"=""",u,"=""u"
70,7,A,7A
71,-{,~,-{~
72,_,O,_O
73,6,j,6j
74,r,l,rl
75,U,I,UI
76,`,W,`W
77,Q,@,Q@
78,+,V>\e,+V>\e
79,[,M,[M
80,o,P,oP
81,J,k,Jk
82,$,v,$v
83,",",b,",b"
84,t,*E,t*E
85,i,!,i!
86,m,y,my
87,?,1,?1
88,-,{,-{
89,=,"""","="""
90,V,>\e,V>\e
91,*,E,*E
92,>,\e,>\e
93,\,e,\e
