,left,right,combine
0,"2ZC4*XK~Hlag\b6{<7Gt[rDB>i,}=.+?V(`Rh$U","I/ N^'M9pwPE)-fo3Lv0O@YQTjAkFsm%udx!S]q"":_W#|5;1zy8&ecnJ","2ZC4*XK~Hlag\b6{<7Gt[rDB>i,}=.+?V(`Rh$UI/ N^'M9pwPE)-fo3Lv0O@YQTjAkFsm%udx!S]q"":_W#|5;1zy8&ecnJ"
1,I/ N^'M9pwPE)-fo3Lv0O@Y,"QTjAkFsm%udx!S]q"":_W#|5;1zy8&ecnJ","I/ N^'M9pwPE)-fo3Lv0O@YQTjAkFsm%udx!S]q"":_W#|5;1zy8&ecnJ"
2,2ZC4*XK~Hlag\b6,"{<7Gt[rDB>i,}=.+?V(`Rh$U","2ZC4*XK~Hlag\b6{<7Gt[rDB>i,}=.+?V(`Rh$U"
3,QTjAkFsm%udx!,"S]q"":_W#|5;1zy8&ecnJ","QTjAkFsm%udx!S]q"":_W#|5;1zy8&ecnJ"
4,I/ N^'M9pw,PE)-fo3Lv0O@Y,I/ N^'M9pwPE)-fo3Lv0O@Y
5,{<7Gt[rDB>,"i,}=.+?V(`Rh$U","{<7Gt[rDB>i,}=.+?V(`Rh$U"
6,2ZC4*XK,~Hlag\b6,2ZC4*XK~Hlag\b6
7,"S]q"":_W#",|5;1zy8&ecnJ,"S]q"":_W#|5;1zy8&ecnJ"
8,QTjAkF,sm%udx!,QTjAkFsm%udx!
9,PE)-fo,3Lv0O@Y,PE)-fo3Lv0O@Y
10,I/ ,N^'M9pw,I/ N^'M9pw
11,"i,}=.+?V(`",Rh$U,"i,}=.+?V(`Rh$U"
12,{<7G,t[rDB>,{<7Gt[rDB>
13,~Hla,g\b6,~Hlag\b6
14,2ZC4,*XK,2ZC4*XK
15,"S]q""",:_W#,"S]q"":_W#"
16,|5;1z,y8&ecnJ,|5;1zy8&ecnJ
17,sm%,udx!,sm%udx!
18,3Lv,0O@Y,3Lv0O@Y
19,PE),-fo,PE)-fo
20,QTj,AkF,QTjAkF
21,N^',M9pw,N^'M9pw
22,I/, ,I/ 
23,Rh,$U,Rh$U
24,"i,}=.+",?V(`,"i,}=.+?V(`"
25,t[,rDB>,t[rDB>
26,{<,7G,{<7G
27,~H,la,~Hla
28,g\,b6,g\b6
29,*X,K,*XK
30,:_,W#,:_W#
31,S],"q""","S]q"""
32,|5,;1z,|5;1z
33,2Z,C4,2ZC4
34,y8&e,cnJ,y8&ecnJ
35,udx,!,udx!
36,A,kF,AkF
37,3L,v,3Lv
38,-f,o,-fo
39,sm,%,sm%
40,P,E),PE)
41,0O,@Y,0O@Y
42,M9,pw,M9pw
43,Q,Tj,QTj
44,$,U,$U
45,N,^',N^'
46,I,/,I/
47,R,h,Rh
48,"i,}=.",+,"i,}=.+"
49,t,[,t[
50,?V(,`,?V(`
51,rD,B>,rDB>
52,7,G,7G
53,{,<,{<
54,g,\,g\
55,b,6,b6
56,l,a,la
57,*,X,*X
58,~,H,~H
59,y8,&e,y8&e
60,:,_,:_
61,;,1z,;1z
62,C,4,C4
63,q,"""","q"""
64,S,],S]
65,|,5,|5
66,W,#,W#
67,2,Z,2Z
68,cn,J,cnJ
69,u,dx,udx
70,M,9,M9
71,p,w,pw
72,0,O,0O
73,s,m,sm
74,k,F,kF
75,E,),E)
76,T,j,Tj
77,-,f,-f
78,@,Y,@Y
79,3,L,3L
80,^,',^'
81,?,V(,?V(
82,B,>,B>
83,i,",}=.","i,}=."
84,r,D,rD
85,y,8,y8
86,c,n,cn
87,&,e,&e
88,1,z,1z
89,d,x,dx
90,V,(,V(
91,",}",=.,",}=."
92,",",},",}"
93,=,.,=.
