,left,right,combine
0,#1WHNP2]a Mq7vl5F_s;):o0O.^/[S%fKCAGreJ@`,"'"",U!XBR=4kz?}<\Y8-|cp>I3m$9DLh~yiZ*uxEjg&{+(tbQ6VwdnT","#1WHNP2]a Mq7vl5F_s;):o0O.^/[S%fKCAGreJ@`'"",U!XBR=4kz?}<\Y8-|cp>I3m$9DLh~yiZ*uxEjg&{+(tbQ6VwdnT"
1,"'"",U!XBR=4kz?}<\Y8-|cp>I",3m$9DLh~yiZ*uxEjg&{+(tbQ6VwdnT,"'"",U!XBR=4kz?}<\Y8-|cp>I3m$9DLh~yiZ*uxEjg&{+(tbQ6VwdnT"
2,#1WHNP2]a Mq7vl5F,_s;):o0O.^/[S%fKCAGreJ@`,#1WHNP2]a Mq7vl5F_s;):o0O.^/[S%fKCAGreJ@`
3,3m$9DLh~yiZ*ux,Ejg&{+(tbQ6VwdnT,3m$9DLh~yiZ*uxEjg&{+(tbQ6VwdnT
4,"'"",U!XBR=4kz?",}<\Y8-|cp>I,"'"",U!XBR=4kz?}<\Y8-|cp>I"
5,_s;):o0O.,^/[S%fKCAGreJ@`,_s;):o0O.^/[S%fKCAGreJ@`
6,#1WHNP2]a, Mq7vl5F,#1WHNP2]a Mq7vl5F
7,Ejg&{+(t,bQ6VwdnT,Ejg&{+(tbQ6VwdnT
8,3m$9DLh~y,iZ*ux,3m$9DLh~yiZ*ux
9,}<\Y,8-|cp>I,}<\Y8-|cp>I
10,"'"",U!XB",R=4kz?,"'"",U!XBR=4kz?"
11,^/[S%fKCA,GreJ@`,^/[S%fKCAGreJ@`
12,_s;),:o0O.,_s;):o0O.
13, Mq7,vl5F, Mq7vl5F
14,#1WHN,P2]a,#1WHNP2]a
15,bQ6V,wdnT,bQ6VwdnT
16,Ejg&,{+(t,Ejg&{+(t
17,iZ,*ux,iZ*ux
18,8-|,cp>I,8-|cp>I
19,3m$,9DLh~y,3m$9DLh~y
20,}<,\Y,}<\Y
21,R=4k,z?,R=4kz?
22,Gre,J@`,GreJ@`
23,"'"",U",!XB,"'"",U!XB"
24,^/[,S%fKCA,^/[S%fKCA
25,:o,0O.,:o0O.
26,_s,;),_s;)
27,vl,5F,vl5F
28,#1,WHN,#1WHN
29, M,q7, Mq7
30,P2,]a,P2]a
31,wd,nT,wdnT
32,bQ,6V,bQ6V
33,{+,(t,{+(t
34,*u,x,*ux
35,Ej,g&,Ejg&
36,3m,$,3m$
37,8,-|,8-|
38,9DLh,~y,9DLh~y
39,i,Z,iZ
40,cp,>I,cp>I
41,\,Y,\Y
42,},<,}<
43,z,?,z?
44,R=,4k,R=4k
45,S%fK,CA,S%fKCA
46,J,@`,J@`
47,"'""",",U","'"",U"
48,!X,B,!XB
49,^/,[,^/[
50,Gr,e,Gre
51,0,O.,0O.
52,_,s,_s
53,:,o,:o
54,5,F,5F
55,;,),;)
56,w,d,wd
57,#,1,#1
58,n,T,nT
59,v,l,vl
60,P,2,P2
61, ,M, M
62,],a,]a
63,q,7,q7
64,W,HN,WHN
65,6,V,6V
66,(,t,(t
67,b,Q,bQ
68,*,u,*u
69,{,+,{+
70,E,j,Ej
71,g,&,g&
72,~,y,~y
73,>,I,>I
74,-,|,-|
75,9D,Lh,9DLh
76,3,m,3m
77,c,p,cp
78,4,k,4k
79,@,`,@`
80,C,A,CA
81,S%f,K,S%fK
82,",",U,",U"
83,!,X,!X
84,R,=,R=
85,O,.,O.
86,^,/,^/
87,G,r,Gr
88,',"""","'"""
89,H,N,HN
90,L,h,Lh
91,9,D,9D
92,S%,f,S%f
93,S,%,S%
