,left,right,combine
0,.8\lg9oBO]NS@<2 w`n:'Ukabump}4cKZj*DC),"(%5P0!_dfW>7^""[~A+=I#RJF&v/V?TQYGr;s$yM|HqXte{,ih1L3z-x6E",".8\lg9oBO]NS@<2 w`n:'Ukabump}4cKZj*DC)(%5P0!_dfW>7^""[~A+=I#RJF&v/V?TQYGr;s$yM|HqXte{,ih1L3z-x6E"
1,"(%5P0!_dfW>7^""[~A+=I#RJF","&v/V?TQYGr;s$yM|HqXte{,ih1L3z-x6E","(%5P0!_dfW>7^""[~A+=I#RJF&v/V?TQYGr;s$yM|HqXte{,ih1L3z-x6E"
2,.8\lg9oBO]NS@<2 w`n,:'Ukabump}4cKZj*DC),.8\lg9oBO]NS@<2 w`n:'Ukabump}4cKZj*DC)
3,&v/V?TQYGr;s$yM|Hq,"Xte{,ih1L3z-x6E","&v/V?TQYGr;s$yM|HqXte{,ih1L3z-x6E"
4,(%5P0!_dfW>,"7^""[~A+=I#RJF","(%5P0!_dfW>7^""[~A+=I#RJF"
5,:'Ukabum,p}4cKZj*DC),:'Ukabump}4cKZj*DC)
6,.8\lg9oBO],NS@<2 w`n,.8\lg9oBO]NS@<2 w`n
7,"Xte{,i",h1L3z-x6E,"Xte{,ih1L3z-x6E"
8,&v/V?TQY,Gr;s$yM|Hq,&v/V?TQYGr;s$yM|Hq
9,"7^""[",~A+=I#RJF,"7^""[~A+=I#RJF"
10,(%5P0,!_dfW>,(%5P0!_dfW>
11,p}4c,KZj*DC),p}4cKZj*DC)
12,:'Uk,abum,:'Ukabum
13,NS@<2, w`n,NS@<2 w`n
14,.8\l,g9oBO],.8\lg9oBO]
15,h1L3,z-x6E,h1L3z-x6E
16,Xte,"{,i","Xte{,i"
17,~A+=I,#RJF,~A+=I#RJF
18,Gr;s,$yM|Hq,Gr;s$yM|Hq
19,&v/,V?TQY,&v/V?TQY
20,7^,"""[","7^""["
21,(%5,P0,(%5P0
22,KZj*D,C),KZj*DC)
23,!_d,fW>,!_dfW>
24,p},4c,p}4c
25,ab,um,abum
26,:',Uk,:'Uk
27, ,w`n, w`n
28,NS,@<2,NS@<2
29,g9oB,O],g9oBO]
30,.8,\l,.8\l
31,z-x,6E,z-x6E
32,h1,L3,h1L3
33,"{,",i,"{,i"
34,Xt,e,Xte
35,V?,TQY,V?TQY
36,#R,JF,#RJF
37,Gr,;s,Gr;s
38,~A+,=I,~A+=I
39,$y,M|Hq,$yM|Hq
40,&v,/,&v/
41,"""",[,"""["
42,7,^,7^
43,P,0,P0
44,f,W>,fW>
45,(,%5,(%5
46,!_,d,!_d
47,KZj*,D,KZj*D
48,C,),C)
49,4,c,4c
50,U,k,Uk
51,:,',:'
52,p,},p}
53,u,m,um
54,a,b,ab
55,w`,n,w`n
56,O,],O]
57,\,l,\l
58,@,<2,@<2
59,N,S,NS
60,g9,oB,g9oB
61,.,8,.8
62,z-,x,z-x
63,L,3,L3
64,h,1,h1
65,6,E,6E
66,{,",","{,"
67,&,v,&v
68,T,QY,TQY
69,V,?,V?
70,;,s,;s
71,X,t,Xt
72,J,F,JF
73,#,R,#R
74,M|,Hq,M|Hq
75,$,y,$y
76,G,r,Gr
77,~,A+,~A+
78,=,I,=I
79,!,_,!_
80,W,>,W>
81,%,5,%5
82,K,Zj*,KZj*
83,<,2,<2
84,g,9,g9
85,w,`,w`
86,o,B,oB
87,z,-,z-
88,M,|,M|
89,H,q,Hq
90,A,+,A+
91,Q,Y,QY
92,Z,j*,Zj*
93,j,*,j*
