,left,right,combine
0,"\.G>k?Ho!A[m{8,ebl_T@LX/nDQ1-'Phfp&)KF2:YSji}","V<$7UO""`%ayREdZc+v6C#~5r^;q3] u|0(gB4sMIzW=9wNx*tJ","\.G>k?Ho!A[m{8,ebl_T@LX/nDQ1-'Phfp&)KF2:YSji}V<$7UO""`%ayREdZc+v6C#~5r^;q3] u|0(gB4sMIzW=9wNx*tJ"
1,"V<$7UO""`%ayREdZc+v6C#~",5r^;q3] u|0(gB4sMIzW=9wNx*tJ,"V<$7UO""`%ayREdZc+v6C#~5r^;q3] u|0(gB4sMIzW=9wNx*tJ"
2,"\.G>k?Ho!A[m{8,ebl_T@L",X/nDQ1-'Phfp&)KF2:YSji},"\.G>k?Ho!A[m{8,ebl_T@LX/nDQ1-'Phfp&)KF2:YSji}"
3,5r^;q3] u|0(gB4,sMIzW=9wNx*tJ,5r^;q3] u|0(gB4sMIzW=9wNx*tJ
4,"V<$7UO""`%ayR",EdZc+v6C#~,"V<$7UO""`%ayREdZc+v6C#~"
5,X/nDQ1-',Phfp&)KF2:YSji},X/nDQ1-'Phfp&)KF2:YSji}
6,\.G>k?Ho!A[m,"{8,ebl_T@L","\.G>k?Ho!A[m{8,ebl_T@L"
7,sMIzW=9,wNx*tJ,sMIzW=9wNx*tJ
8,5r^;q3], u|0(gB4,5r^;q3] u|0(gB4
9,EdZc+v,6C#~,EdZc+v6C#~
10,V<$7UO,"""`%ayR","V<$7UO""`%ayR"
11,Phfp,&)KF2:YSji},Phfp&)KF2:YSji}
12,X/nD,Q1-',X/nDQ1-'
13,\.G>k?,Ho!A[m,\.G>k?Ho!A[m
14,"{8,eb",l_T@L,"{8,ebl_T@L"
15,wNx,*tJ,wNx*tJ
16, u|0,(gB4, u|0(gB4
17,sMI,zW=9,sMIzW=9
18,5r^,;q3],5r^;q3]
19,6C,#~,6C#~
20,EdZ,c+v,EdZc+v
21,V<$7,UO,V<$7UO
22,&)KF2:YS,ji},&)KF2:YSji}
23,"""`%",ayR,"""`%ayR"
24,Ph,fp,Phfp
25,Q1,-',Q1-'
26,X/,nD,X/nD
27,l_T,@L,l_T@L
28,Ho!,A[m,Ho!A[m
29,"{8,",eb,"{8,eb"
30,\.,G>k?,\.G>k?
31,*t,J,*tJ
32,sM,I,sMI
33,zW,=9,zW=9
34,(g,B4,(gB4
35,;q,3],;q3]
36, u,|0, u|0
37,wN,x,wNx
38,5,r^,5r^
39,6,C,6C
40,#,~,#~
41,c+,v,c+v
42,ay,R,ayR
43,V,<$7,V<$7
44,j,i},ji}
45,E,dZ,EdZ
46,&)KF2:,YS,&)KF2:YS
47,"""`",%,"""`%"
48,U,O,UO
49,n,D,nD
50,f,p,fp
51,Q,1,Q1
52,-,',-'
53,P,h,Ph
54,X,/,X/
55,H,o!,Ho!
56,l_,T,l_T
57,@,L,@L
58,\,.,\.
59,A,[m,A[m
60,e,b,eb
61,G>,k?,G>k?
62,{,"8,","{8,"
63,w,N,wN
64,3,],3]
65,=,9,=9
66,*,t,*t
67,z,W,zW
68,;,q,;q
69,|,0,|0
70,s,M,sM
71,B,4,B4
72, ,u, u
73,r,^,r^
74,(,g,(g
75,c,+,c+
76,Y,S,YS
77,&),KF2:,&)KF2:
78,a,y,ay
79,d,Z,dZ
80,<$,7,<$7
81,"""",`,"""`"
82,i,},i}
83,8,",","8,"
84,[,m,[m
85,k,?,k?
86,o,!,o!
87,G,>,G>
88,l,_,l_
89,<,$,<$
90,&,),&)
91,KF,2:,KF2:
92,K,F,KF
93,2,:,2:
