,left,right,combine
0,I}aA>Go~Uh%)K#WmB/q3_k=;zCSJ iuXncQ,"Mvb,{2rw7D]*[YF0V6jL\&`eds-p|':""yf.RH(<9ZE1l^!tO+T5P$@gN?84x","I}aA>Go~Uh%)K#WmB/q3_k=;zCSJ iuXncQMvb,{2rw7D]*[YF0V6jL\&`eds-p|':""yf.RH(<9ZE1l^!tO+T5P$@gN?84x"
1,"Mvb,{2rw7D]*[YF0V6jL\&`eds-p|':""",yf.RH(<9ZE1l^!tO+T5P$@gN?84x,"Mvb,{2rw7D]*[YF0V6jL\&`eds-p|':""yf.RH(<9ZE1l^!tO+T5P$@gN?84x"
2,I}aA>Go~Uh%)K#WmB/,q3_k=;zCSJ iuXncQ,I}aA>Go~Uh%)K#WmB/q3_k=;zCSJ iuXncQ
3,yf.RH(<9ZE1,l^!tO+T5P$@gN?84x,yf.RH(<9ZE1l^!tO+T5P$@gN?84x
4,"Mvb,{2rw7D]*[YF0V","6jL\&`eds-p|':""","Mvb,{2rw7D]*[YF0V6jL\&`eds-p|':"""
5,q3_k=;zC,SJ iuXncQ,q3_k=;zCSJ iuXncQ
6,I}aA>Go~U,h%)K#WmB/,I}aA>Go~Uh%)K#WmB/
7,l^!tO+T5,P$@gN?84x,l^!tO+T5P$@gN?84x
8,yf.R,H(<9ZE1,yf.RH(<9ZE1
9,6jL\&`ed,"s-p|':""","6jL\&`eds-p|':"""
10,"Mvb,{2",rw7D]*[YF0V,"Mvb,{2rw7D]*[YF0V"
11,SJ ,iuXncQ,SJ iuXncQ
12,q3_k,=;zC,q3_k=;zC
13,h%),K#WmB/,h%)K#WmB/
14,I}aA,>Go~U,I}aA>Go~U
15,P$@,gN?84x,P$@gN?84x
16,l^!,tO+T5,l^!tO+T5
17,s-p|,"':""","s-p|':"""
18,H(<9,ZE1,H(<9ZE1
19,yf,.R,yf.R
20,6jL\,&`ed,6jL\&`ed
21,"Mvb,",{2,"Mvb,{2"
22,iu,XncQ,iuXncQ
23,rw7D]*,[YF0V,rw7D]*[YF0V
24,SJ, ,SJ 
25,q3,_k,q3_k
26,=;,zC,=;zC
27,K#W,mB/,K#WmB/
28,I},aA,I}aA
29,h,%),h%)
30,gN?,84x,gN?84x
31,>Go,~U,>Go~U
32,P,$@,P$@
33,tO,+T5,tO+T5
34,.,R,.R
35,H(,<9,H(<9
36,',":""","':"""
37,s-,p|,s-p|
38,y,f,yf
39,l^,!,l^!
40,ZE,1,ZE1
41,&`,ed,&`ed
42,6,jL\,6jL\
43,i,u,iu
44,{,2,{2
45,[YF,0V,[YF0V
46,Xn,cQ,XncQ
47,M,"vb,","Mvb,"
48,r,w7D]*,rw7D]*
49,mB,/,mB/
50,q,3,q3
51,=,;,=;
52,_,k,_k
53,z,C,zC
54,S,J,SJ
55,I,},I}
56,%,),%)
57,8,4x,84x
58,a,A,aA
59,~,U,~U
60,gN,?,gN?
61,>G,o,>Go
62,$,@,$@
63,K,#W,K#W
64,+,T5,+T5
65,jL,\,jL\
66,Z,E,ZE
67,e,d,ed
68,H,(,H(
69,s,-,s-
70,&,`,&`
71,:,"""",":"""
72,p,|,p|
73,l,^,l^
74,t,O,tO
75,<,9,<9
76,[Y,F,[YF
77,w7D],*,w7D]*
78,c,Q,cQ
79,vb,",","vb,"
80,X,n,Xn
81,0,V,0V
82,m,B,mB
83,T,5,T5
84,>,G,>G
85,#,W,#W
86,g,N,gN
87,4,x,4x
88,j,L,jL
89,[,Y,[Y
90,v,b,vb
91,w7,D],w7D]
92,w,7,w7
93,D,],D]
